종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"000660","SK하이닉스","11858","58798","46940","10589392000","52795872000","42206480000"
"005930","삼성전자","78774","211350","132576","14887231650","39934167700","25046936050"
"196170","알테오젠","2418","35082","32664","985928750","14324831000","13338902250"
"066570","LG전자","1263","106834","105571","153480300","12937611600","12784131300"
"042660","한화오션","2312","87511","85199","325251700","12276132500","11950880800"
"005935","삼성전자우","18713","100488","81775","2499770750","13422239250","10922468500"
"000250","삼천당제약","1357","15795","14438","856005000","9584736500","8728731500"
"277810","레인보우로보틱스","2884","14764","11880","2054263500","10625490500","8571227000"
"086520","에코프로","8826","50021","41195","1466860100","8398937900","6932077800"
"003670","포스코퓨처엠","252","28774","28522","59047000","6735730500","6676683500"
"012450","한화에어로스페이스","231","5918","5687","263814500","6760086000","6496271500"
"006400","삼성SDI","5079","20386","15307","1950706750","8156493250","6205786500"
"034730","SK","676","18007","17331","242303250","6431986000","6189682750"
"214370","케어젠","1232","45082","43850","176518500","6310887200","6134368700"
"440110","파두","13330","122285","108955","673817450","6324731650","5650914200"
"402340","SK스퀘어","6525","15823","9298","3729886500","9065410500","5335524000"
"064350","현대로템","2335","24325","21990","487439000","5069007250","4581568250"
"006800","미래에셋증권","56326","121063","64737","3965153250","8543721800","4578568550"
"071050","한국금융지주","5318","21295","15977","1512790250","6066178000","4553387750"
"087010","펩트론","2646","18173","15527","691221250","5169458250","4478237000"
"009540","HD한국조선해양","780","10559","9779","325721250","4422892000","4097170750"
"000720","현대건설","2714","31761","29047","334803950","3867856000","3533052050"
"329180","HD현대중공업","2165","7915","5750","1247999500","4603073500","3355074000"
"000150","두산","248","3615","3367","244796000","3588007000","3343211000"
"058470","리노공업","694","28468","27774","68136100","2830735100","2762599000"
"031980","피에스케이홀딩스","2593","32774","30181","228693950","2862842450","2634148500"
"036570","엔씨소프트","3741","15660","11919","824590250","3454643750","2630053500"
"011070","LG이노텍","68","9738","9670","17210750","2464308500","2447097750"
"086280","현대글로비스","1498","9992","8494","382410750","2605587500","2223176750"
"002310","아세아제지","1363","167885","166522","14926640","1839422620","1824495980"
"009150","삼성전기","33452","39011","5559","11870397250","13645557500","1775160250"
"039490","키움증권","1803","4964","3161","890705250","2452516750","1561811500"
"074600","원익QnC","150","48083","47933","4773000","1558677100","1553904100"
"229640","LS에코에너지","36","34059","34023","1595150","1515731025","1514135875"
"458870","씨어스테크놀로지","4277","14313","10036","642463750","2154521700","1512057950"
"095610","테스","0","20616","20616","0","1457347000","1457347000"
"322000","HD현대에너지솔루션","3553","19816","16263","315636000","1740866100","1425230100"
"161890","한국콜마","26","19026","19000","1916200","1393348500","1391432300"
"056190","에스에프에이","0","39669","39669","0","1287000675","1287000675"
"068270","셀트리온","966","6233","5267","235065250","1521377750","1286312500"
"347850","디앤디파마텍","4720","18750","14030","408933750","1652558450","1243624700"
"090430","아모레퍼시픽","2676","9997","7321","429948950","1609020500","1179071550"
"036930","주성엔지니어링","6550","27244","20694","326839150","1468938900","1142099750"
"083650","비에이치아이","2689","16524","13835","223554550","1352509450","1128954900"
"042000","카페24","0","30635","30635","0","1119529675","1119529675"
"047040","대우건설","1390","146101","144711","10897995","1122607860","1111709865"
"064760","티씨케이","244","5232","4988","52690500","1144574500","1091884000"
"099190","아이센스","15821","52746","36925","422238575","1419176075","996937500"
"131290","티에스이","258","10617","10359","24292600","995562750","971270150"
"078600","대주전자재료","200","10335","10135","18761350","972780750","954019400"
"041510","에스엠","1385","9359","7974","163861650","1103930900","940069250"
"010140","삼성중공업","11065","43291","32226","319488275","1250280825","930792550"
"397030","에이프릴바이오","1371","14252","12881","96524200","1001635900","905111700"
"077360","덕산하이메탈","0","76555","76555","0","875714145","875714145"
"008930","한미사이언스","78","20242","20164","3383100","878700325","875317225"
"039200","오스코텍","0","15589","15589","0","873525950","873525950"
"003720","삼영","82","103570","103488","681050","864165695","863484645"
"494120","큐리오시스","19805","29660","9855","1699084900","2546587150","847502250"
"475150","SK이터닉스","39","29365","29326","1107250","833969050","832861800"
"310210","보로노이","219","3768","3549","51236750","883373250","832136500"
"491000","리브스메드","1338","11151","9813","109153800","935353650","826199850"
"383220","F&F","981","12442","11461","69236400","877996200","808759800"
"085910","네오티스","0","54061","54061","0","805711635","805711635"
"200710","에이디테크놀로지","322","19273","18951","13690200","815070650","801380450"
"001820","삼화콘덴서","1056","20323","19267","42650550","822289900","779639350"
"140410","메지온","176","5382","5206","26293000","801583700","775290700"
"259960","크래프톤","4825","7745","2920","1266660500","2032767750","766107250"
"294630","서남","31534","167683","136149","170816170","918281465","747465295"
"319660","피에스케이","11071","22678","11607","711101700","1454471550","743369850"
"263750","펄어비스","0","13653","13653","0","731620500","731620500"
"139480","이마트","405","6724","6319","44560250","749809500","705249250"
"067310","하나마이크론","791","21142","20351","26409950","720713875","694303925"
"051900","LG생활건강","1436","3926","2490","398624000","1082789250","684165250"
"005300","롯데칠성","843","5614","4771","118607000","793558950","674951950"
"000240","한국앤컴퍼니","1181","22331","21150","37200025","707729000","670528975"
"005940","NH투자증권","12220","30443","18223","438365350","1105260550","666895200"
"448900","한국피아이엠","1259","9626","8367","98766100","758335900","659569800"
"060370","LS마린솔루션","0","21006","21006","0","641642750","641642750"
"009420","한올바이오파마","747","11842","11095","42447050","667923600","625476550"
"001430","세아베스틸지주","9318","17392","8074","694815700","1302341600","607525900"
"017670","SK텔레콤","2292","9615","7323","187405800","787837500","600431700"
"010060","OCI홀딩스","293","4105","3812","46500250","645333100","598832850"
"353200","대덕전자","12589","22468","9879","752978650","1351582200","598603550"
"051500","CJ프레시웨이","3577","21306","17729","118700750","707234550","588533800"
"267260","HD현대일렉트릭","247","851","604","237670500","820784000","583113500"
"053610","프로텍","11","9245","9234","675000","564109300","563434300"
"006280","녹십자","15","3177","3162","2660700","562528750","559868050"
"028300","HLB","1251","11518","10267","67087700","623019100","555931400"
"183300","코미코","12","4878","4866","1328400","548532300","547203900"
"012630","HDC","1016","24911","23895","23090400","565334075","542243675"
"044490","태웅","0","16038","16038","0","534947900","534947900"
"247540","에코프로비엠","1658","4158","2500","354676250","871585000","516908750"
"114810","한솔아이원스","5107","33308","28201","92959880","608295570","515335690"
"017960","한국카본","27731","41265","13534","1014328400","1513131275","498802875"
"237690","에스티팜","5658","8903","3245","867966650","1365073900","497107250"
"194700","노바렉스","203","32982","32779","3074330","499507040","496432710"
"010950","S-Oil","1296","5777","4481","143482700","638858050","495375350"
"222800","심텍","0","9540","9540","0","492006550","492006550"
"089970","브이엠","734","14756","14022","25037250","502125750","477088500"
