종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"005930","삼성전자","83565","379865","296300","10063590250","45742703450","35679113200"
"000660","SK하이닉스","25752","53932","28180","16750653000","35103683000","18353030000"
"005380","현대차","1478","29173","27695","434285250","8626713000","8192427750"
"122870","와이지엔터테인먼트","0","78841","78841","0","5405890750","5405890750"
"489790","한화비전","15588","127259","111671","677888300","5730540250","5052651950"
"352820","하이브","20605","35318","14713","6766061000","11594905250","4828844250"
"012330","현대모비스","4355","17118","12763","1612885000","6358356500","4745471500"
"035900","JYP Ent.","317","57940","57623","23034600","4220499700","4197465100"
"005935","삼성전자우","2431","45408","42977","216489200","4069126100","3852636900"
"491000","리브스메드","112078","176297","64219","5450768700","9006642300","3555873600"
"043260","성호전자","2755","341030","338275","26903060","3341136580","3314233520"
"475830","오름테라퓨틱","8009","34722","26713","909408200","4062221400","3152813200"
"204320","HL만도","12863","54237","41374","744899650","3189246500","2444346850"
"476830","알지노믹스","8293","22638","14345","1313464850","3674578250","2361113400"
"039490","키움증권","1414","7980","6566","409407000","2312961250","1903554250"
"005385","현대차우","0","8943","8943","0","1841625500","1841625500"
"0126Z0","삼성에피스홀딩스","45","2340","2295","33491000","1746029000","1712538000"
"001040","CJ","1774","11389","9615","304440700","1960183700","1655743000"
"035420","NAVER","5998","12760","6762","1455483750","3098753250","1643269500"
"014680","한솔케미칼","356","6702","6346","79376500","1503600500","1424224000"
"403870","HPSP","7741","50258","42517","257513050","1676754150","1419241100"
"347700","스피어","9113","106968","97855","127008010","1504136510","1377128500"
"005387","현대차2우B","278","6569","6291","58646500","1393704750","1335058250"
"082740","한화엔진","1156","31488","30332","49547450","1357245100","1307697650"
"079550","LIG넥스원","553","3622","3069","233699000","1532623500","1298924500"
"051900","LG생활건강","15","5029","5014","3877500","1299773500","1295896000"
"036570","엔씨소프트","970","6781","5811","193480100","1363428400","1169948300"
"240810","원익IPS","8658","24862","16204","586287100","1683623900","1097336800"
"032350","롯데관광개발","20884","65822","44938","478763050","1508066400","1029303350"
"006650","대한유화","27","6918","6891","3918400","1004746650","1000828250"
"049070","인탑스","0","45989","45989","0","949291630","949291630"
"131970","두산테스나","11505","26786","15281","579043100","1431170150","852127050"
"161890","한국콜마","4519","16791","12272","281158150","1045222000","764063850"
"064350","현대로템","1417","5355","3938","267686500","1016477700","748791200"
"028300","HLB","0","14143","14143","0","733513400","733513400"
"095340","ISC","1230","7654","6424","137028300","854656200","717627900"
"327260","RF머트리얼즈","5875","36300","30425","133548675","826742575","693193900"
"383220","F&F","1462","11427","9965","100494400","786675100","686180700"
"012510","더존비즈온","150","8099","7949","12930000","698721450","685791450"
"001430","세아베스틸지주","4224","17788","13564","202911425","867018325","664106900"
"087010","펩트론","4324","6804","2480","1087504500","1730726750","643222250"
"036620","감성코퍼레이션","0","110222","110222","0","633219070","633219070"
"226950","올릭스","4678","8751","4073","645981900","1216745900","570764000"
"088980","맥쿼리인프라","740","50000","49260","8325000","560739995","552414995"
"002030","아세아","2","1673","1671","653000","540377000","539724000"
"473980","노머스","20038","39274","19236","559188400","1092819925","533631525"
"397030","에이프릴바이오","1639","11288","9649","89722400","617478150","527755750"
"126340","비나텍","32","6919","6887","2102400","497026800","494924400"
"034730","SK","1016","2812","1796","260334000","722272250","461938250"
"099320","쎄트렉아이","152","6450","6298","9656000","428683700","419027700"
"012450","한화에어로스페이스","1347","1762","415","1268130000","1667030000","398900000"
"000810","삼성화재","208","979","771","103117000","486366750","383249750"
"083450","GST","13638","26765","13127","393688225","756552875","362864650"
"950160","코오롱티슈진","350","4827","4477","27948200","382374250","354426050"
"032940","원익","0","35455","35455","0","342465710","342465710"
"253450","스튜디오드래곤","0","7869","7869","0","337443875","337443875"
"290740","액트로","0","20951","20951","0","336697900","336697900"
"036200","유니셈","0","31882","31882","0","308211285","308211285"
"003380","하림지주","0","27218","27218","0","291673630","291673630"
"067310","하나마이크론","3567","14342","10775","93254000","380262775","287008775"
"084110","휴온스글로벌","0","5234","5234","0","264344350","264344350"
