종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"005930","삼성전자","111825","417767","305942","11077250250","41599447350","30522197100"
"007660","이수페타시스","57932","153395","95463","8210699300","21914167800","13703468500"
"278470","에이피알","1961","56312","54351","488064500","14048572500","13560508000"
"009150","삼성전기","1584","56850","55266","381646250","13736975250","13355329000"
"000660","SK하이닉스","56941","80099","23158","29744476000","42330230000","12585754000"
"095340","ISC","5730","84971","79241","591885300","8780300700","8188415400"
"015760","한국전력","5004","144386","139382","254347800","7302254700","7047906900"
"034730","SK","235","26311","26076","58659000","6622663750","6564004750"
"005935","삼성전자우","2723","79745","77022","202977850","5993758300","5790780450"
"0126Z0","삼성에피스홀딩스","6869","22288","15419","2596741500","8020855750","5424114250"
"353200","대덕전자","28290","116621","88331","1489801600","6134365000","4644563400"
"087010","펩트론","1172","15603","14431","373675250","4979602500","4605927250"
"028260","삼성물산","2562","20801","18239","583721250","4724944250","4141223000"
"058470","리노공업","9007","68300","59293","557597600","4265880300","3708282700"
"020150","롯데에너지머티리얼즈","43522","118219","74697","1882151025","5139169475","3257018450"
"267260","HD현대일렉트릭","510","4251","3741","400062000","3334674000","2934612000"
"373220","LG에너지솔루션","1274","8153","6879","527642500","3388819500","2861177000"
"003720","삼영","40057","401390","361333","277886860","2797045990","2519159130"
"141080","리가켐바이오","7166","19984","12818","1245328700","3484836450","2239507750"
"010120","LS ELECTRIC","1143","6071","4928","509211250","2714208750","2204997500"
"488280","에스투더블유","10009","84197","74188","276649800","2289781725","2013131925"
"018260","삼성에스디에스","1127","11859","10732","189304200","1991649500","1802345300"
"010130","고려아연","54","1621","1567","61491000","1852251000","1790760000"
"402340","SK스퀘어","2595","8630","6035","761088500","2526058250","1764969750"
"009830","한화솔루션","5163","68126","62963","140890750","1841124575","1700233825"
"222800","심텍","3151","32330","29179","164552850","1694676950","1530124100"
"032350","롯데관광개발","84243","155019","70776","1753239800","3222559600","1469319800"
"017800","현대엘리베이터","114","15041","14927","9293100","1231200800","1221907700"
"036570","엔씨소프트","3920","9620","5700","805940900","1986178500","1180237600"
"003230","삼양식품","416","1283","867","554056500","1696337000","1142280500"
"029780","삼성카드","333","20000","19667","17985600","1082606350","1064620750"
"499790","GS피앤엘","25605","46050","20445","1267699575","2307516575","1039817000"
"047050","포스코인터내셔널","505","18406","17901","26310500","963169850","936859350"
"138490","코오롱ENP","114","98942","98828","918660","794137030","793218370"
"003570","SNT다이내믹스","426","17522","17096","17960250","740065950","722105700"
"105560","KB금융","3095","8847","5752","377465250","1084717250","707252000"
"047810","한국항공우주","1259","7258","5999","137913050","798506900","660593850"
"067310","하나마이크론","2500","28599","26099","61565950","707865500","646299550"
"475830","오름테라퓨틱","5982","16520","10538","367240600","985063000","617822400"
"322000","HD현대에너지솔루션","33","12000","11967","1689600","614369400","612679800"
"115180","큐리언트","0","25835","25835","0","609648700","609648700"
"000720","현대건설","867","10533","9666","52691100","645970750","593279650"
"030200","KT","1284","13038","11754","64038300","649411325","585373025"
"005290","동진쎄미켐","2842","19655","16813","94163300","655701925","561538625"
"001450","현대해상","261","19244","18983","7542900","557239550","549696650"
"484870","엠앤씨솔루션","41","4101","4060","5288700","523386500","518097800"
"039490","키움증권","313","2237","1924","83966000","597517000","513551000"
"036530","SNT홀딩스","48","8183","8135","2680500","458092400","455411900"
"103140","풍산","340","5075","4735","32098700","479699250","447600550"
"300080","플리토","1580","26264","24684","28176740","468024755","439848015"
"086390","유니테스트","128","29009","28881","1806230","419696575","417890345"
"475150","SK이터닉스","97","21544","21447","1764380","394073325","392308945"
"071050","한국금융지주","2191","4570","2379","339460850","711315300","371854450"
"081180","쎄크","205","30000","29795","2610770","364449440","361838670"
"003160","디아이","85","17607","17522","1768500","362483000","360714500"
"000670","영풍","678","6765","6087","39755900","395229000","355473100"
"035720","카카오","6814","12594","5780","397041800","739795350","342753550"
"0091W0","신영스팩11호","0","165400","165400","0","330942800","330942800"
"357780","솔브레인","601","1945","1344","144264500","469064500","324800000"
"023530","롯데쇼핑","74","4405","4331","5260900","313770300","308509400"
"285130","SK케미칼","630","5095","4465","43277700","348303300","305025600"
"336260","두산퓨얼셀","1168","11333","10165","34891225","338725875","303834650"
"204620","글로벌텍스프리","5659","51857","46198","37433625","336665650","299232025"
"007810","코리아써키트","61","9839","9778","1848300","297649300","295801000"
"309710","아이티켐","3083","10378","7295","102789925","361895550","259105625"
"034220","LG디스플레이","5234","25808","20574","63997070","316980390","252983320"
"034310","NICE","110","18425","18315","1521800","253060700","251538900"
"039830","오로라","14728","31296","16568","222029580","473509850","251480270"
"036200","유니셈","0","24889","24889","0","248375750","248375750"
"481070","에이유브랜즈","0","13421","13421","0","233868740","233868740"
"290650","엘앤씨바이오","7356","11607","4251","392565900","623747500","231181600"
"071320","지역난방공사","881","3066","2185","92894300","322922150","230027850"
"016360","삼성증권","854","3713","2859","66785550","290312400","223526850"
"039030","이오테크닉스","0","890","890","0","222091000","222091000"
"000990","DB하이텍","128","3618","3490","7923900","223692650","215768750"
"338840","와이바이오로직스","0","10036","10036","0","215496925","215496925"
"014680","한솔케미칼","696","1649","953","159072750","373154750","214082000"
"011070","LG이노텍","902","1744","842","212200500","411350750","199150250"
"259960","크래프톤","3043","3807","764","775279000","973038000","197759000"
"078350","한양디지텍","0","8743","8743","0","193221550","193221550"
"00104K","CJ4우(전환)","0","1259","1259","0","189743000","189743000"
"475960","토모큐브","930","5118","4188","39911350","221648300","181736950"
"126340","비나텍","4336","7269","2933","253468500","434867450","181398950"
"049430","코메론","0","14819","14819","0","179176950","179176950"
"417310","코람코더원리츠","119","26000","25881","815990","178926140","178110150"
"476060","온코닉테라퓨틱스","0","10795","10795","0","178083140","178083140"
"356860","티엘비","295","2875","2580","20004200","195062500","175058300"
"204270","제이앤티씨","1000","9589","8589","20067450","192510960","172443510"
"327260","RF머트리얼즈","3995","13483","9488","73054540","245229665","172175125"
"104830","원익머트리얼즈","376","6000","5624","11441200","182541300","171100100"
"101530","해태제과식품","80","26726","26646","510400","170226570","169716170"
"003490","대한항공","1057","9019","7962","22302700","191823850","169521150"
"077970","STX엔진","112","5365","5253","3416000","165287250","161871250"
"028300","HLB","462","3920","3458","21087250","178884700","157797450"
"052690","한전기술","375","2129","1754","33277800","189271050","155993250"
"0068Y0","비엔케이제3호스팩","0","76819","76819","0","152857045","152857045"
"003550","LG","817","2735","1918","63983800","215829800","151846000"
"123410","코리아에프티","5153","26630","21477","33186745","172224595","139037850"
"071055","한국금융지주우","34","1104","1070","4127600","134879800","130752200"
"000880","한화","216","1841","1625","16784400","145088800","128304400"
"093050","LF","2331","9695","7364","40025210","166267400","126242190"
"175330","JB금융지주","560","5804","5244","13300000","137663850","124363850"
"204320","HL만도","1855","4701","2846","77588900","198567675","120978775"
"035290","골드앤에스","0","330498","330498","0","119761221","119761221"
"403850","더핑크퐁컴퍼니","0","3953","3953","0","118683275","118683275"
"074600","원익QnC","0","6148","6148","0","118042410","118042410"
"248070","솔루엠","203","6763","6560","3547440","118623630","115076190"
"066570","LG전자","1317","2600","1283","112538350","223909250","111370900"
"437730","삼현","0","3832","3832","0","108378000","108378000"
"355150","코스텍시스","0","9297","9297","0","106618460","106618460"
"011170","롯데케미칼","361","1766","1405","26868800","131851500","104982700"
"131290","티에스이","259","2272","2013","13158700","116295650","103136950"
"365340","성일하이텍","0","2589","2589","0","100466150","100466150"
"278280","천보","1469","3316","1847","77887000","176009400","98122400"
"021240","코웨이","1392","2487","1095","122665500","220033200","97367700"
"066670","디티씨","7000","38471","31471","20388885","116086670","95697785"
"174900","앱클론","5000","7568","2568","177065000","269570750","92505750"
"012510","더존비즈온","995","1976","981","91712050","182878800","91166750"
"096770","SK이노베이션","1881","2667","786","208496950","298331650","89834700"
"091580","상신이디피","0","6870","6870","0","89773540","89773540"
"069260","TKG휴켐스","125","4981","4856","2274860","90232680","87957820"
"033780","KT&G","4462","5022","560","630026900","716354750","86327850"
"267250","HD현대","1409","1798","389","285774000","366524500","80750500"
"005440","현대지에프홀딩스","421","10551","10130","3334320","83807020","80472700"
"104620","노랑풍선","0","13373","13373","0","77552270","77552270"
"079960","동양이엔피","0","3202","3202","0","77038525","77038525"
"482630","삼양엔씨켐","40","4400","4360","690000","76524630","75834630"
"441270","파인엠텍","0","9000","9000","0","74840645","74840645"
"475230","엔알비","198","5981","5783","2500560","77307740","74807180"
"094850","참좋은여행","0","11974","11974","0","73998300","73998300"
"075580","세진중공업","1304","5460","4156","23308710","97100845","73792135"
"000250","삼천당제약","448","762","314","90294600","161882000","71587400"
"020000","한섬","295","4836","4541","4622460","75648840","71026380"
"065660","안트로젠","0","3000","3000","0","67418000","67418000"
"218410","RFHIC","0","2444","2444","0","65157275","65157275"
"348210","넥스틴","1504","2582","1078","86934000","151611500","64677500"
"098070","한텍","0","1969","1969","0","64636850","64636850"
"112610","씨에스윈드","69","1646","1577","2762750","66287975","63525225"
"455910","에스케이증권제9호스팩","0","30000","30000","0","63000000","63000000"
