종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"035420","NAVER","11491","100125","88634","2811851750","24749551250","21937699500"
"068270","셀트리온","9630","109806","100176","1935370500","21889176400","19953805900"
"005935","삼성전자우","1255","120964","119709","117554850","11114788000","10997233150"
"402340","SK스퀘어","5026","30522","25496","1923990750","11685775750","9761785000"
"009150","삼성전기","9191","43233","34042","2434040500","11504467500","9070427000"
"003230","삼양식품","555","6803","6248","705057500","8684096500","7979039000"
"012450","한화에어로스페이스","3338","9777","6439","3155871500","9356504500","6200633000"
"000660","SK하이닉스","25356","33411","8055","16865485000","22424857500","5559372500"
"295310","에이치브이엠","9676","90635","80959","662722150","6146666300","5483944150"
"001430","세아베스틸지주","16660","92668","76008","929494750","5157892500","4228397750"
"036570","엔씨소프트","1731","19730","17999","375335750","4273441500","3898105750"
"100790","미래에셋벤처투자","4781","272495","267714","63929430","3665003590","3601074160"
"347700","스피어","22984","197796","174812","438215685","3626244555","3188028870"
"095610","테스","5147","67962","62815","265355550","3445587050","3180231500"
"277810","레인보우로보틱스","665","7104","6439","319418750","3436585250","3117166500"
"079550","LIG넥스원","261","6712","6451","114268250","2936626000","2822357750"
"042700","한미반도체","11611","30482","18871","1625150900","4355061350","2729910450"
"240810","원익IPS","24042","59168","35126","1889527000","4545196100","2655669100"
"084370","유진테크","2052","32461","30409","168636650","2720854250","2552217600"
"489790","한화비전","3366","56190","52824","151885750","2575337225","2423451475"
"247540","에코프로비엠","453","16635","16182","64453100","2371620700","2307167600"
"010120","LS ELECTRIC","1039","5648","4609","498236750","2756385000","2258148250"
"062040","산일전기","490","17031","16541","66682500","2324335950","2257653450"
"189300","인텔리안테크","2003","34858","32855","134491350","2330164400","2195673050"
"099320","쎄트렉아이","17360","39880","22520","1501013900","3401295500","1900281600"
"196170","알테오젠","8030","11988","3958","3660837250","5488681500","1827844250"
"491000","리브스메드","827","33656","32829","45047900","1813885400","1768837500"
"214450","파마리서치","12384","16352","3968","5347130000","7096849500","1749719500"
"036930","주성엔지니어링","3347","60572","57225","98681900","1819495200","1720813300"
"141080","리가켐바이오","9788","19735","9947","1673486200","3393670700","1720184500"
"080220","제주반도체","9546","67049","57503","286195625","1956189375","1669993750"
"039490","키움증권","2897","8106","5209","860267000","2412306000","1552039000"
"032830","삼성생명","4678","14256","9578","720549750","2229093500","1508543750"
"00680K","미래에셋증권2우B","0","130212","130212","0","1489917220","1489917220"
"028300","HLB","2757","30634","27877","145101150","1625977350","1480876200"
"373220","LG에너지솔루션","3252","7331","4079","1174952250","2649627250","1474675000"
"005385","현대차우","0","7085","7085","0","1473996000","1473996000"
"318060","그래피","4057","50731","46674","113058450","1397844550","1284786100"
"204320","HL만도","6525","25374","18849","424211000","1672762300","1248551300"
"179900","유티아이","1341","54359","53018","29852000","1277631550","1247779550"
"319660","피에스케이","2634","35008","32374","100748600","1343010475","1242261875"
"336570","원텍","2527","134411","131884","20800470","1116636010","1095835540"
