종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"005930","삼성전자","200770","297001","96231","21466662150","31880514500","10413852350"
"402340","SK스퀘어","760","21695","20935","220446000","6334351500","6113905500"
"006800","미래에셋증권","18533","217369","198836","405521325","4768401625","4362880300"
"352820","하이브","1200","13749","12549","367774750","4233032000","3865257250"
"298380","에이비엘바이오","3383","17114","13731","625656600","3190954850","2565298250"
"032350","롯데관광개발","5675","113040","107365","125255275","2533826675","2408571400"
"001430","세아베스틸지주","8062","53963","45901","359907625","2420918775","2061011150"
"041510","에스엠","2326","19538","17212","276751500","2332003500","2055252000"
"000660","SK하이닉스","20466","22523","2057","11304900000","12537320000","1232420000"
"259960","크래프톤","527","5368","4841","128071500","1304073500","1176002000"
"295310","에이치브이엠","11911","37696","25785","496893775","1560939350","1064045575"
"298020","효성티앤씨","346","4850","4504","80639000","1144049500","1063410500"
"138040","메리츠금융지주","5189","14630","9441","561678950","1581915300","1020236350"
"347850","디앤디파마텍","6370","16508","10138","580734200","1510703400","929969200"
"047810","한국항공우주","1891","10030","8139","205975750","1099180650","893204900"
"128940","한미약품","420","2388","1968","183425500","1053723250","870297750"
"098460","고영","4000","40133","36133","94856925","964373200","869516275"
"001040","CJ","722","5121","4399","125554350","894409500","768855150"
"089970","브이엠","346","26605","26259","10281100","773434025","763152925"
"278470","에이피알","6464","9493","3029","1609108750","2368852750","759744000"
"290650","엘앤씨바이오","505","11552","11047","35328900","793097750","757768850"
"030200","KT","11176","25040","13864","596159600","1339545300","743385700"
"474650","링크솔루션","2450","16124","13674","125747575","840233400","714485825"
"441270","파인엠텍","4350","73233","68883","44137775","748622005","704484230"
"214450","파마리서치","2196","4052","1856","819339500","1514603000","695263500"
"139480","이마트","1834","9393","7559","168236400","855503150","687266750"
"012450","한화에어로스페이스","1497","2274","777","1279312000","1946519500","667207500"
"251270","넷마블","6952","18640","11688","337147725","903677950","566530225"
"061090","세나테크놀로지","1477","12531","11054","75329550","639503900","564174350"
"285130","SK케미칼","1957","9665","7708","137122000","678224200","541102200"
"476040","오가노이드사이언스","77","10165","10088","3310975","470012350","466701375"
"002020","코오롱","1692","10720","9028","86807850","551051250","464243400"
"035900","JYP Ent.","2169","8521","6352","152316800","597970250","445653450"
"005490","POSCO홀딩스","704","2151","1447","214050500","655543500","441493000"
"122870","와이지엔터테인먼트","616","7209","6593","39219750","458837200","419617450"
"294870","HDC현대산업개발","157","18223","18066","3351950","394125150","390773200"
"448900","한국피아이엠","6789","14021","7232","363509150","734780750","371271600"
"011210","현대위아","521","5581","5060","38122550","408011900","369889350"
"105630","한세실업","1146","25116","23970","17158200","377468595","360310395"
"035420","NAVER","3800","5326","1526","872854250","1231041750","358187500"
"475830","오름테라퓨틱","4151","8184","4033","367615600","724035200","356419600"
"006360","GS건설","202","16271","16069","4060200","327913430","323853230"
"004020","현대제철","554","10747","10193","16812950","326204400","309391450"
"100790","미래에셋벤처투자","6555","30820","24265","86629070","392328215","305699145"
"475960","토모큐브","3433","9390","5957","170556450","475195850","304639400"
"105840","우진","1072","17146","16074","18835580","323461235","304625655"
"044490","태웅","591","10842","10251","16182700","302004350","285821650"
"064400","LG씨엔에스","1191","5666","4475","75512200","359221600","283709400"
"376300","디어유","2497","10208","7711","89055150","363661650","274606500"
"042670","HD현대인프라코어","33317","50970","17653","513682170","785894345","272212175"
"000120","CJ대한통운","279","2960","2681","27698800","299744150","272045350"
"473980","노머스","267","11688","11421","6023250","271009100","264985850"
"021240","코웨이","536","3484","2948","47965950","312824800","264858850"
"030190","NICE평가정보","2145","16100","13955","38373650","287662700","249289050"
"271560","오리온","382","2447","2065","40653000","260971600","220318600"
"042940","상지건설","0","17288","17288","0","219857100","219857100"
"356860","티엘비","598","4190","3592","35282000","252015950","216733950"
"237690","에스티팜","2760","4391","1631","353297800","565221100","211923300"
"036930","주성엔지니어링","0","7766","7766","0","211589950","211589950"
"108380","대양전기공업","0","7623","7623","0","207907750","207907750"
"017960","한국카본","15489","22162","6673","496827225","698853325","202026100"
"035720","카카오","4216","7598","3382","241181350","435055700","193874350"
"189300","인텔리안테크","0","3891","3891","0","192495350","192495350"
"462350","이노스페이스","11657","26779","15122","152243730","344246260","192002530"
"102710","이엔에프테크놀로지","116","4507","4391","5050350","196060050","191009700"
"323280","태성","0","3478","3478","0","176146500","176146500"
"089860","롯데렌탈","145","5530","5385","4683150","177841500","173158350"
"011170","롯데케미칼","8002","10384","2382","596016100","764728400","168712300"
"020000","한섬","922","11097","10175","15200330","183290480","168090150"
"033500","동성화인텍","840","7056","6216","22283850","188488375","166204525"
"098070","한텍","0","4973","4973","0","160618000","160618000"
"082270","젬백스","0","5875","5875","0","158804200","158804200"
"017940","E1","17","1775","1758","1526600","159524800","157998200"
"195870","해성디에스","1765","4341","2576","99529550","249604200","150074650"
"425420","티에프이","71","4144","4073","2543950","148570875","146026925"
"045100","한양이엔지","259","6747","6488","5542350","147365950","141823600"
"007810","코리아써키트","55","3977","3922","1963500","141517700","139554200"
"0009K0","에임드바이오","30913","32110","1197","2114892500","2252733600","137841100"
"009420","한올바이오파마","301","3562","3261","12640675","150397200","137756525"
"489790","한화비전","1170","4739","3569","42596850","171258450","128661600"
"089030","테크윙","878","3937","3059","36448050","164296325","127848275"
"011790","SKC","767","1966","1199","81133900","208006450","126872550"
"302440","SK바이오사이언스","180","2621","2441","9054000","132973950","123919950"
"0105P0","유진스팩12호","0","62000","62000","0","123211052","123211052"
"006405","삼성SDI우","0","714","714","0","123080300","123080300"
"161580","필옵틱스","995","3797","2802","43671250","166535850","122864600"
"000157","두산2우B","0","288","288","0","120252750","120252750"
"107640","한중엔시에스","168","2544","2376","8079000","126607250","118528250"
"104700","한국철강","96","11909","11813","959040","119306580","118347540"
"051600","한전KPS","984","3073","2089","51220750","160405400","109184650"
"322310","오로스테크놀로지","287","5006","4719","6410475","113077700","106667225"
"200880","서연이화","63","8380","8317","813960","107262970","106449010"
"322000","HD현대에너지솔루션","599","2414","1815","34893300","141154650","106261350"
"067310","하나마이크론","666","4896","4230","16450200","119920275","103470075"
"003570","SNT다이내믹스","763","2835","2072","37011650","139313400","102301750"
"126700","하이비젼시스템","0","6322","6322","0","100745280","100745280"
"028300","HLB","0","2065","2065","0","94873475","94873475"
"069620","대웅제약","73","588","515","13266400","107570400","94304000"
"096530","씨젠","0","3769","3769","0","91849050","91849050"
"012030","DB","466","60000","59534","693874","89797610","89103736"
"399720","가온칩스","0","1845","1845","0","84754400","84754400"
"257720","실리콘투","3925","5922","1997","158582525","239255700","80673175"
"011780","금호석유화학","590","1253","663","71838650","152236700","80398050"
"035510","신세계 I&C","38","4522","4484","662720","79656560","78993840"
"006280","녹십자","27","502","475","4495500","83477400","78981900"
"078520","에이블씨엔씨","4087","10886","6799","47110375","125682950","78572575"
