종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"000660","SK하이닉스","21087","125638","104551","18831245000","112274978000","93443733000"
"005930","삼성전자","158064","554129","396065","25888971850","90637874450","64748902600"
"267270","HD건설기계","2230","130765","128535","290422550","16901717250","16611294700"
"277810","레인보우로보틱스","8161","25623","17462","6179317500","19423287500","13243970000"
"028260","삼성물산","1953","33818","31865","606791500","10472544750","9865753250"
"042660","한화오션","20278","81458","61180","2853899550","11440934600","8587035050"
"089970","브이엠","15257","302192","286935","450604475","9007059500","8556455025"
"214450","파마리서치","11823","29157","17334","5189072750","12748652500","7559579750"
"016360","삼성증권","1810","79307","77497","167939800","7352636600","7184696800"
"402340","SK스퀘어","6787","19762","12975","3642431000","10600510500","6958079500"
"272210","한화시스템","18789","75952","57163","2190907850","8604568050","6413660200"
"005935","삼성전자우","45419","98588","53169","5408260300","11441472950","6033212650"
"000250","삼천당제약","1532","13011","11479","799546000","6832500500","6032954500"
"007660","이수페타시스","756","52626","51870","88448950","6118323700","6029874750"
"010140","삼성중공업","58531","241821","183290","1662256250","6860526775","5198270525"
"012450","한화에어로스페이스","1744","5633","3889","2259158000","7302135000","5042977000"
"329180","HD현대중공업","4772","13299","8527","2754187500","7676609000","4922421500"
"010120","LS ELECTRIC","3249","11310","8061","1963029500","6758331000","4795301500"
"491000","리브스메드","5237","68729","63492","395387850","5185763100","4790375250"
"000150","두산","280","5578","5298","248122500","4952088500","4703966000"
"009150","삼성전기","15048","29724","14676","4571036000","9037849500","4466813500"
"298380","에이비엘바이오","6306","24526","18220","1278155350","5015618750","3737463400"
"058610","에스피지","805","24764","23959","124774900","3845184750","3720409850"
"456160","지투지바이오","3181","46497","43316","257451100","3902488100","3645037000"
"353200","대덕전자","2912","59204","56292","187126050","3796381150","3609255100"
"000990","DB하이텍","1843","34591","32748","203735100","3799121550","3595386450"
"397030","에이프릴바이오","1437","57010","55573","90689800","3626480300","3535790500"
"017670","SK텔레콤","2566","50168","47602","187962600","3661437500","3473474900"
"015760","한국전력","33416","87999","54583","1974553250","5171072950","3196519700"
"310210","보로노이","1854","13653","11799","419228000","3120650000","2701422000"
"034230","파라다이스","716","139768","139052","13166040","2566565020","2553398980"
"241560","두산밥캣","6255","44042","37787","398377550","2734563900","2336186350"
"272110","케이엔제이","2777","80625","77848","78142550","2325101200","2246958650"
"278470","에이피알","22268","29445","7177","5944260750","7964436000","2020175250"
"126340","비나텍","1922","18697","16775","218827950","2086206250","1867378300"
"489790","한화비전","11237","39568","28331","707659450","2499807100","1792147650"
"377300","카카오페이","11800","36713","24913","789898600","2463090650","1673192050"
"010130","고려아연","542","1510","968","914461500","2584424000","1669962500"
