종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"298380","에이비엘바이오","2370","122427","120057","442791550","22837931700","22395140150"
"214450","파마리서치","107","40449","40342","49819250","19321840250","19272021000"
"277810","레인보우로보틱스","78","42391","42313","31806000","18065036000","18033230000"
"087010","펩트론","12662","49657","36995","4436976000","17657006750","13220030750"
"108490","로보티즈","3188","47622","44434","739133250","10919358250","10180225000"
"141080","리가켐바이오","6274","51417","45143","1201337850","9819608050","8618270200"
"950160","코오롱티슈진","36431","100072","63641","3105870850","8551315700","5445444850"
"278470","에이피알","14351","34381","20030","3697614000","8894022250","5196408250"
"058470","리노공업","11784","80105","68321","793871100","5395222700","4601351600"
"034020","두산에너빌리티","5152","63617","58465","394554400","4876885500","4482331100"
"095340","ISC","403","36036","35633","42808900","3907085500","3864276600"
"015760","한국전력","11594","80991","69397","603109950","4251401800","3648291850"
"010130","고려아연","139","2708","2569","187495000","3648422000","3460927000"
"000150","두산","1114","4996","3882","973635500","4399245000","3425609500"
"098460","고영","10684","155687","145003","247620325","3553955745","3306335420"
"383220","F&F","5773","51190","45417","414635700","3693774600","3279138900"
"039200","오스코텍","12939","56722","43783","797929950","3515191450","2717261500"
"058610","에스피지","47145","93593","46448","2738148600","5442384400","2704235800"
"226950","올릭스","7423","26169","18746","963560500","3435746350","2472185850"
"237690","에스티팜","0","18553","18553","0","2111846700","2111846700"
"483650","달바글로벌","4782","20161","15379","641566950","2729126750","2087559800"
"204320","HL만도","1750","45382","43632","81541850","2114692850","2033151000"
"389650","넥스트바이오메디컬","0","21998","21998","0","1852676650","1852676650"
"458870","씨어스테크놀로지","0","13358","13358","0","1801895850","1801895850"
"034230","파라다이스","21593","127270","105677","366698795","2141620670","1774921875"
"000250","삼천당제약","24","7693","7669","5068000","1680547750","1675479750"
"287840","인투셀","70","23060","22990","4705500","1529634150","1524928650"
"214150","클래시스","6882","33219","26337","399163950","1885014450","1485850500"
"000660","SK하이닉스","33271","35807","2536","17803445000","19242092500","1438647500"
"445680","큐리옥스바이오시스템즈","0","12856","12856","0","1221202600","1221202600"
"316140","우리금융지주","8882","52783","43901","234894225","1395382675","1160488450"
"240810","원익IPS","3110","21686","18576","189880000","1322911600","1133031600"
"448900","한국피아이엠","7759","28692","20933","411757250","1533201700","1121444450"
"055550","신한지주","6167","20515","14348","480806900","1599165600","1118358700"
"222800","심텍","6875","25652","18777","371011800","1389547250","1018535450"
"454910","두산로보틱스","0","12657","12657","0","969926950","969926950"
"051910","LG화학","16485","18505","2020","6271872750","7217184250","945311500"
"062040","산일전기","356","6870","6514","51254900","988595900","937341000"
"310210","보로노이","1390","5306","3916","328396500","1254558000","926161500"
"115180","큐리언트","0","31552","31552","0","920383100","920383100"
"011170","롯데케미칼","1895","14326","12431","137013900","1036572700","899558800"
"439260","대한조선","2977","15728","12751","204536150","1077494100","872957950"
"307950","현대오토에버","5237","9414","4177","1050618800","1888557050","837938250"
"440110","파두","0","29490","29490","0","820127450","820127450"
"437730","삼현","14057","33869","19812","561292800","1359399400","798106600"
"112040","위메이드","0","29283","29283","0","773288675","773288675"
"352820","하이브","1025","3578","2553","305261500","1065956750","760695250"
"077970","STX엔진","544","22537","21993","17735050","748737700","731002650"
"128940","한미약품","190","1785","1595","86222250","811435000","725212750"
"039830","오로라","0","42867","42867","0","709219735","709219735"
"161390","한국타이어앤테크놀로지","3892","14793","10901","238324150","908929600","670605450"
"000670","영풍","0","9297","9297","0","633999800","633999800"
"078520","에이블씨엔씨","8996","72928","63932","85567330","701545770","615978440"
"376900","로킷헬스케어","9385","17187","7802","723751500","1333038750","609287250"
"475400","씨메스","0","18818","18818","0","606155900","606155900"
"257720","실리콘투","1928","14994","13066","86400700","673696475","587295775"
"338220","뷰노","2150","23816","21666","57241500","639159875","581918375"
"488280","에스투더블유","76","21401","21325","2078350","578030125","575951775"
"017800","현대엘리베이터","41478","48025","6547","3579719600","4147628950","567909350"
"000155","두산우","14","1058","1044","7392000","568449000","561057000"
"0093G0","미래에셋비전스팩8호","178","280712","280534","352262","556158895","555806633"
"300080","플리토","0","30000","30000","0","548682890","548682890"
"388720","유일로보틱스","0","6546","6546","0","526192950","526192950"
"140410","메지온","174","7165","6991","12558400","537786200","525227800"
"012330","현대모비스","1349","2974","1625","416470500","928505750","512035250"
"002380","KCC","699","1926","1227","290668000","801691000","511023000"
"347850","디앤디파마텍","11712","16951","5239","1100279200","1610012800","509733600"
"007070","GS리테일","0","23383","23383","0","504239650","504239650"
"328130","루닛","0","12682","12682","0","504194075","504194075"
"084370","유진테크","545","6802","6257","42932800","540481100","497548300"
"348210","넥스틴","450","7566","7116","29242800","493051600","463808800"
"122870","와이지엔터테인먼트","0","7062","7062","0","458463300","458463300"
"042000","카페24","511","13712","13201","17351700","473268975","455917275"
"025980","아난티","0","59373","59373","0","453866610","453866610"
"0120G0","삼양바이오팜","5116","13137","8021","289969200","737787000","447817800"
"475960","토모큐브","1991","11703","9712","92183300","538581375","446398075"
"105560","KB금융","13367","16909","3542","1664030850","2107704000","443673150"
"204620","글로벌텍스프리","28440","98659","70219","178011000","618157690","440146690"
"036530","SNT홀딩스","21","7853","7832","1158300","433156900","431998600"
"089890","코세스","0","14546","14546","0","429973475","429973475"
"380550","뉴로핏","820","18441","17621","19012650","445232475","426219825"
"017960","한국카본","0","15215","15215","0","413947475","413947475"
"281820","케이씨텍","0","10312","10312","0","406327950","406327950"
"211050","인카금융서비스","4231","30394","26163","65551580","471605280","406053700"
"336570","원텍","0","50777","50777","0","384757410","384757410"
"089970","브이엠","7012","21655","14643","174185550","542459750","368274200"
"101360","에코앤드림","0","16691","16691","0","362378300","362378300"
"309710","아이티켐","13783","22750","8967","504463675","858637300","354173625"
"010170","대한광통신","0","148903","148903","0","349840166","349840166"
"003230","삼양식품","1180","1416","236","1696755000","2033666000","336911000"
"082740","한화엔진","4945","12613","7668","210086300","541982675","331896375"
"004170","신세계","286","1818","1532","61832500","393477750","331645250"
"107640","한중엔시에스","2652","9110","6458","125541500","433036925","307495425"
"356860","티엘비","1158","5720","4562","76322600","378561300","302238700"
"010120","LS ELECTRIC","1054","1703","649","483583500","781929000","298345500"
"039030","이오테크닉스","174","1298","1124","44843250","338693500","293850250"
"290650","엘앤씨바이오","300","5461","5161","17046900","309536750","292489850"
"194370","제이에스코퍼레이션","0","24132","24132","0","283015415","283015415"
"389470","인벤티지랩","0","4740","4740","0","281148100","281148100"
"131290","티에스이","0","5038","5038","0","280291550","280291550"
"036620","감성코퍼레이션","80420","123676","43256","505598800","782729935","277131135"
"009830","한화솔루션","5455","15007","9552","150500050","418967675","268467625"
"042520","한스바이오메드","13065","21425","8360","394561500","652220125","257658625"
"028300","HLB","0","5450","5450","0","255871150","255871150"
"376300","디어유","6248","13674","7426","209769100","463154600","253385500"
"358570","지아이이노베이션","0","13475","13475","0","253104820","253104820"
"086280","현대글로비스","562","2071","1509","92393450","341812700","249419250"
"161580","필옵틱스","0","6033","6033","0","247188750","247188750"
"394800","쓰리빌리언","0","20000","20000","0","245533210","245533210"
"017670","SK텔레콤","0","4551","4551","0","243710350","243710350"
"047810","한국항공우주","4635","6851","2216","504356900","747673850","243316950"
"388870","파로스아이바이오","0","31124","31124","0","226629565","226629565"
"192820","코스맥스","0","1317","1317","0","217303250","217303250"
"260970","에스앤디","1919","4601","2682","148818500","361595400","212776900"
"285130","SK케미칼","0","2935","2935","0","211462350","211462350"
"138930","BNK금융지주","7478","21138","13660","112427655","318487460","206059805"
"466100","클로봇","0","4944","4944","0","198474425","198474425"
"194480","데브시스터즈","3732","9483","5751","120600750","307350550","186749800"
"004490","세방전지","0","2745","2745","0","183531650","183531650"
"195940","HK이노엔","156","3681","3525","7975900","190914600","182938700"
"214370","케어젠","0","2227","2227","0","179576000","179576000"
"399720","가온칩스","0","3633","3633","0","179171450","179171450"
"104700","한국철강","0","17700","17700","0","177687000","177687000"
"060980","HL홀딩스","0","3559","3559","0","167547450","167547450"
"102940","코오롱생명과학","0","2959","2959","0","161757900","161757900"
"0091W0","신영스팩11호","0","79792","79792","0","160378180","160378180"
"005690","파미셀","6650","16069","9419","112355150","271287525","158932375"
"218410","RFHIC","0","5810","5810","0","158638650","158638650"
"041830","인바디","0","5100","5100","0","156721650","156721650"
"091580","상신이디피","0","12000","12000","0","156207700","156207700"
"355150","코스텍시스","1821","12799","10978","25709800","181526900","155817100"
"120110","코오롱인더","0","3831","3831","0","155411300","155411300"
"011210","현대위아","182","2608","2426","11201000","160639600","149438600"
"007340","DN오토모티브","10421","16668","6247","250028825","399127400","149098575"
"000810","삼성화재","151","451","300","73211000","219316250","146105250"
"066570","LG전자","671","2368","1697","57213150","202176700","144963550"
"067310","하나마이크론","1740","7384","5644","44039875","187146900","143107025"
"003350","한국화장품제조","187","2880","2693","9698300","149831600","140133300"
"083500","에프엔에스테크","0","8631","8631","0","140050430","140050430"
"003550","LG","419","2185","1766","33023500","172489700","139466200"
"041510","에스엠","1761","3037","1276","186845000","322614300","135769300"
"071320","지역난방공사","347","1578","1231","37457600","172016800","134559200"
"001430","세아베스틸지주","0","4778","4778","0","133949900","133949900"
"002020","코오롱","9666","11945","2279","533372550","665856800","132484250"
"474650","링크솔루션","0","3998","3998","0","132005250","132005250"
"081180","쎄크","37","11000","10963","447390","132440000","131992610"
"452430","사피엔반도체","0","4046","4046","0","130345450","130345450"
"009970","영원무역홀딩스","347","1138","791","57804700","187921700","130117000"
"010690","화신","1468","17368","15900","12037335","141867205","129829870"
"036830","솔브레인홀딩스","0","3133","3133","0","128620700","128620700"
"035900","JYP Ent.","0","1875","1875","0","126792400","126792400"
"042700","한미반도체","0","1013","1013","0","125719600","125719600"
"047050","포스코인터내셔널","838","3180","2342","44979400","170684950","125705550"
"475830","오름테라퓨틱","0","2208","2208","0","125695000","125695000"
"014680","한솔케미칼","344","873","529","81482000","206460250","124978250"
"069620","대웅제약","0","703","703","0","123084200","123084200"
"317330","덕산테코피아","0","6341","6341","0","121479000","121479000"
"123410","코리아에프티","0","16198","16198","0","120399805","120399805"
"267260","HD현대일렉트릭","1955","2096","141","1511207500","1626233500","115026000"
"009420","한올바이오파마","345","2860","2515","15902675","130894575","114991900"
"280360","롯데웰푸드","109","1039","930","13142400","125863900","112721500"
"450080","에코프로머티","0","1948","1948","0","112676500","112676500"
"014620","성광벤드","1589","5869","4280","41618100","153835450","112217350"
"456160","지투지바이오","10470","11561","1091","855912250","966572200","110659950"
"318060","그래피","960","6500","5540","18887130","127898580","109011450"
"099190","아이센스","17775","23862","6087","310537530","418018660","107481130"
"210540","디와이파워","0","8049","8049","0","105079285","105079285"
"003670","포스코퓨처엠","775","1264","489","159494250","262936500","103442250"
"389500","에스비비테크","0","2911","2911","0","101419775","101419775"
"377190","디앤디플랫폼리츠","2143","30000","27857","7680520","108265850","100585330"
"051500","CJ프레시웨이","0","3821","3821","0","99821450","99821450"
"259960","크래프톤","1093","1461","368","279633000","374639000","95006000"
"265740","엔에프씨","0","20000","20000","0","94944485","94944485"
"179900","유티아이","500","3962","3462","13651100","107686400","94035300"
"011200","HMM","0","4846","4846","0","93026770","93026770"
"071050","한국금융지주","3618","4192","574","581537850","674559700","93021850"
"078160","메디포스트","0","4267","4267","0","80057340","80057340"
"327260","RF머트리얼즈","2000","5802","3802","40515620","119638070","79122450"
"051600","한전KPS","0","1483","1483","0","78542500","78542500"
"005290","동진쎄미켐","5940","7969","2029","215031125","288242300","73211175"
"065350","신성델타테크","0","1338","1338","0","72951700","72951700"
"125490","한라캐스트","43287","50600","7313","588052210","660853430","72801220"
"086450","동국제약","15283","19161","3878","286080870","358726110","72645240"
"023160","태광","1841","4994","3153","41585600","113417800","71832200"
"049430","코메론","0","5552","5552","0","70885640","70885640"
"0068Y0","비엔케이제3호스팩","1016","36032","35016","2030984","72200791","70169807"
"005830","DB손해보험","279","833","554","34658900","103850200","69191300"
"000100","유한양행","282","839","557","34333750","102224150","67890400"
"220100","퓨쳐켐","1080","3115","2035","35213500","102224650","67011150"
"037270","YG PLUS","0","10215","10215","0","65113125","65113125"
"095610","테스","184","1810","1626","7155200","70597075","63441875"
"005385","현대차우","0","322","322","0","62138050","62138050"
"180640","한진칼","1202","1794","592","123277700","184222950","60945250"
"272210","한화시스템","1122","2426","1304","51853425","112600000","60746575"
"377300","카카오페이","306","1505","1199","15061750","74107150","59045400"
"348340","뉴로메카","0","1928","1928","0","58284600","58284600"
"213420","덕산네오룩스","0","1372","1372","0","57903400","57903400"
"323410","카카오뱅크","2209","4795","2586","47607950","103597050","55989100"
"357780","솔브레인","132","347","215","34013250","88683500","54670250"
"348370","엔켐","250","985","735","18271900","72703600","54431700"
"067830","세이브존I&C","0","21391","21391","0","52081175","52081175"
"042660","한화오션","3600","4031","431","389052150","438643000","49590850"
"042420","네오위즈홀딩스","0","1754","1754","0","48081250","48081250"
"090435","아모레퍼시픽우","0","1009","1009","0","47480350","47480350"
"007700","F&F홀딩스","0","2302","2302","0","47434600","47434600"
"481070","에이유브랜즈","6503","9132","2629","110924000","158193030","47269030"
"251270","넷마블","0","812","812","0","43130200","43130200"
"001450","현대해상","0","1415","1415","0","42548100","42548100"
"314930","바이오다인","0","2809","2809","0","42522250","42522250"
"139480","이마트","0","530","530","0","41548700","41548700"
"065710","서호전기","0","921","921","0","41039525","41039525"
"306620","네온테크","0","20169","20169","0","40711399","40711399"
"420770","기가비스","253","1406","1153","8728500","48428700","39700200"
"403850","더핑크퐁컴퍼니","307","1401","1094","11466900","50330300","38863400"
"006360","GS건설","0","1975","1975","0","38133795","38133795"
"453340","현대그린푸드","0","2407","2407","0","37428950","37428950"
"175330","JB금융지주","1000","2530","1530","24019600","61000750","36981150"
"482630","삼양엔씨켐","0","2000","2000","0","36607370","36607370"
"139130","iM금융지주","0","2537","2537","0","36303630","36303630"
"124500","아이티센글로벌","0","1786","1786","0","36152950","36152950"
"404990","신한서부티엔디리츠","3655","13007","9352","13285925","47231440","33945515"
"097950","CJ제일제당","0","158","158","0","33271750","33271750"
"114090","GKL","0","2276","2276","0","33035430","33035430"
"035250","강원랜드","0","1717","1717","0","30795425","30795425"
"145020","휴젤","1","136","135","224500","30964500","30740000"
"068760","셀트리온제약","0","494","494","0","30438000","30438000"
"082270","젬백스","0","777","777","0","29820400","29820400"
"003490","대한항공","3225","4555","1330","70336250","99469350","29133100"
"012030","DB","0","20000","20000","0","29033987","29033987"
"263860","지니언스","0","1502","1502","0","28915200","28915200"
"007390","네이처셀","0","1279","1279","0","28178000","28178000"
"021080","에이티넘인베스트","0","10000","10000","0","27344580","27344580"
"294870","HDC현대산업개발","19","1393","1374","373330","27473290","27099960"
"012750","에스원","0","356","356","0","26719100","26719100"
"493790","유안타제17호스팩","0","13255","13255","0","26541440","26541440"
"036030","케이티알파","0","4239","4239","0","25208650","25208650"
"103140","풍산","0","249","249","0","24835900","24835900"
"022100","포스코DX","0","968","968","0","24466750","24466750"
"066670","디티씨","0","7561","7561","0","23040480","23040480"
"029780","삼성카드","0","421","421","0","23010700","23010700"
"030000","제일기획","0","1016","1016","0","22975800","22975800"
"010060","OCI홀딩스","0","220","220","0","22804950","22804950"
"143540","영우디에스피","0","30000","30000","0","22650112","22650112"
"023530","롯데쇼핑","0","317","317","0","22615000","22615000"
"036930","주성엔지니어링","0","796","796","0","21741050","21741050"
"086390","유니테스트","0","1458","1458","0","21614670","21614670"
"469480","IBKS제24호스팩","0","9761","9761","0","21474200","21474200"
"096530","씨젠","0","774","774","0","20067000","20067000"
"008770","호텔신라","0","439","439","0","19985000","19985000"
"489790","한화비전","0","452","452","0","19543550","19543550"
"073240","금호타이어","0","3327","3327","0","19397525","19397525"
"005440","현대지에프홀딩스","0","2422","2422","0","19320060","19320060"
"036460","한국가스공사","548","1008","460","22852650","41879525","19026875"
"078600","대주전자재료","0","258","258","0","18896700","18896700"
"024090","디씨엠","0","1500","1500","0","18833800","18833800"
"035760","CJ ENM","0","286","286","0","18293400","18293400"
"093520","매커스","0","813","813","0","17950250","17950250"
"475150","SK이터닉스","0","888","888","0","17915150","17915150"
"450520","인스웨이브","0","5000","5000","0","17825000","17825000"
"192080","더블유게임즈","0","337","337","0","17789700","17789700"
"001120","LX인터내셔널","0","562","562","0","17715400","17715400"
"024950","삼천리자전거","0","4033","4033","0","17323430","17323430"
"183300","코미코","33","230","197","2821000","19608800","16787800"
"002790","아모레퍼시픽홀딩스","0","578","578","0","16517150","16517150"
"293490","카카오게임즈","0","1047","1047","0","16409630","16409630"
"123330","제닉","0","863","863","0","16116990","16116990"
"000640","동아쏘시오홀딩스","0","138","138","0","15794000","15794000"
"145720","덴티움","106","412","306","5510300","21296100","15785800"
"008930","한미사이언스","0","398","398","0","15401725","15401725"
"001680","대상","0","720","720","0","15221100","15221100"
"028670","팬오션","0","3937","3937","0","14863282","14863282"
"101490","에스앤에스텍","1053","1359","306","50938650","65766100","14827450"
"080220","제주반도체","0","763","763","0","14275510","14275510"
"492220","KB제31호스팩","0","7000","7000","0","14070000","14070000"
"0041J0","엘에스스팩1호","0","7000","7000","0","14035000","14035000"
"002700","신일전자","0","10022","10022","0","13503427","13503427"
"253450","스튜디오드래곤","0","341","341","0","13488800","13488800"
"000210","DL","0","341","341","0","13306300","13306300"
"368770","파이버프로","0","2058","2058","0","13266500","13266500"
"018880","한온시스템","0","3426","3426","0","13142475","13142475"
"473980","노머스","4867","5404","537","106981225","120055000","13073775"
"000120","CJ대한통운","49","189","140","4492300","17313400","12821100"
"232140","와이씨","0","988","988","0","12571240","12571240"
"025770","한국정보통신","0","1549","1549","0","12512220","12512220"
"121600","나노신소재","0","222","222","0","12162800","12162800"
"025320","시노펙스","0","1917","1917","0","11731150","11731150"
"005850","에스엘","119","402","283","4894200","16538800","11644600"
"457190","이수스페셜티케미컬","60","284","224","3096250","14673350","11577100"
"035290","골드앤에스","0","31077","31077","0","11555865","11555865"
"0030R0","대신밸류리츠","1000","3500","2500","4565642","15960000","11394358"
"041190","우리기술투자","0","1307","1307","0","11066990","11066990"
"006280","녹십자","0","81","81","0","11022100","11022100"
"048410","현대바이오","0","2182","2182","0","10982440","10982440"
"417200","LS머트리얼즈","0","949","949","0","10877850","10877850"
"0037T0","KB제32호스팩","598","6000","5402","1193275","11982000","10788725"
"088350","한화생명","0","3526","3526","0","10609755","10609755"
"455910","에스케이증권제9호스팩","0","5000","5000","0","10500000","10500000"
"462020","에이치엠씨제6호스팩","0","5000","5000","0","10425000","10425000"
"204270","제이앤티씨","0","480","480","0","10267000","10267000"
"185750","종근당","0","117","117","0","10239600","10239600"
"004990","롯데지주","11537","11876","339","314418800","324447150","10028350"
"0044K0","삼성스팩10호","0","5000","5000","0","9979888","9979888"
"053800","안랩","0","164","164","0","9877500","9877500"
"050890","쏠리드","0","1332","1332","0","9842040","9842040"
"036810","에프에스티","0","347","347","0","9684400","9684400"
"004890","동일산업","0","247","247","0","9603950","9603950"
"032500","케이엠더블유","0","641","641","0","9593790","9593790"
"336370","솔루스첨단소재","0","1117","1117","0","9523515","9523515"
"005090","SGC에너지","0","400","400","0","9270000","9270000"
"095570","AJ네트웍스","0","2000","2000","0","9126555","9126555"
"003380","하림지주","0","1096","1096","0","9079160","9079160"
"017480","삼현철강","0","1972","1972","0","9005710","9005710"
"222080","씨아이에스","0","1282","1282","0","8982540","8982540"
"060250","NHN KCP","0","544","544","0","8821560","8821560"
"365340","성일하이텍","0","208","208","0","8749700","8749700"
"001800","오리온홀딩스","0","432","432","0","8723800","8723800"
"131970","두산테스나","101","297","196","4508550","13111250","8602700"
"005250","녹십자홀딩스","118","640","522","1901460","10339740","8438280"
"383310","에코프로에이치엔","0","336","336","0","8433500","8433500"
"060280","큐렉소","0","724","724","0","8247580","8247580"
"137310","에스디바이오센서","0","867","867","0","8202000","8202000"
"007310","오뚜기","0","21","21","0","8167000","8167000"
"474490","유안타제16호스팩","0","4000","4000","0","8102411","8102411"
"009520","포스코엠텍","0","519","519","0","8037860","8037860"
"496070","신한제16호스팩","0","4000","4000","0","8037320","8037320"
"459510","나우로보틱스","139","501","362","3084450","11096350","8011900"
"015750","성우하이텍","0","1165","1165","0","7947000","7947000"
"031980","피에스케이홀딩스","0","180","180","0","7889900","7889900"
"074600","원익QnC","0","394","394","0","7776040","7776040"
"095660","네오위즈","0","308","308","0","7765350","7765350"
"036540","SFA반도체","0","1859","1859","0","7671115","7671115"
"189300","인텔리안테크","8","197","189","325400","7931000","7605600"
"215200","메가스터디교육","0","175","175","0","7576100","7576100"
"225570","넥슨게임즈","0","580","580","0","7560630","7560630"
"365590","하이딥","0","16380","16380","0","7527710","7527710"
"298050","HS효성첨단소재","0","38","38","0","7497400","7497400"
"173940","에프엔씨엔터","0","2000","2000","0","7431245","7431245"
"272290","이녹스첨단소재","0","308","308","0","7296000","7296000"
"056190","에스에프에이","0","331","331","0","7294750","7294750"
"108860","셀바스AI","0","580","580","0","7169890","7169890"
"069080","웹젠","0","494","494","0","6959900","6959900"
"012630","HDC","0","401","401","0","6929460","6929460"
"058970","엠로","0","183","183","0","6818100","6818100"
"282330","BGF리테일","56","118","62","6034100","12767900","6733800"
"047040","대우건설","0","1900","1900","0","6669395","6669395"
"039130","하나투어","0","141","141","0","6619950","6619950"
"361610","SK아이이테크놀로지","170","403","233","4823350","11443200","6619850"
"095500","미래나노텍","0","519","519","0","6541880","6541880"
"009155","삼성전기우","0","55","55","0","6341500","6341500"
"051900","LG생활건강","245","265","20","67564500","73865250","6300750"
"078340","컴투스","0","200","200","0","6222950","6222950"
"473950","에스케이증권제13호스팩","0","3000","3000","0","6090000","6090000"
"091700","파트론","0","874","874","0","6013920","6013920"
"115450","HLB테라퓨틱스","0","1862","1862","0","5937570","5937570"
"005420","코스모화학","0","345","345","0","5833470","5833470"
"046890","서울반도체","0","949","949","0","5809510","5809510"
"032190","다우데이타","0","330","330","0","5602160","5602160"
"009240","한샘","0","120","120","0","5457900","5457900"
"215000","골프존","0","89","89","0","5372800","5372800"
"476060","온코닉테라퓨틱스","0","260","260","0","5363795","5363795"
"008730","율촌화학","0","173","173","0","5135950","5135950"
"171090","선익시스템","0","108","108","0","5035650","5035650"
"253590","네오셈","0","494","494","0","5007820","5007820"
"053610","프로텍","0","150","150","0","4917600","4917600"
"200130","콜마비앤에이치","0","347","347","0","4535100","4535100"
"140430","카티스","0","3559","3559","0","4359775","4359775"
"069960","현대백화점","2644","2676","32","238883400","243198100","4314700"
"081660","미스토홀딩스","425","524","99","18324400","22585050","4260650"
"456040","OCI","0","71","71","0","4230300","4230300"
"478440","미래에셋비전스팩6호","3000","5000","2000","6060000","10100000","4040000"
"482680","미래에셋비전스팩7호","0","2000","2000","0","4030000","4030000"
"498390","한화플러스제5호스팩","0","2000","2000","0","4010000","4010000"
"472850","폰드그룹","0","484","484","0","3932500","3932500"
"338840","와이바이오로직스","0","156","156","0","3727550","3727550"
"300720","한일시멘트","42","249","207","732485","4355250","3622765"
"138610","나이벡","0","90","90","0","3546700","3546700"
