종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"034020","두산에너빌리티","244153","868827","624674","18204214950","66877999900","48673784950"
"267260","HD현대일렉트릭","1297","22426","21129","1075580500","18578220000","17502639500"
"347850","디앤디파마텍","5915","157724","151809","570284000","15417365500","14847081500"
"226950","올릭스","3270","71486","68216","449346150","10125541800","9676195650"
"0126Z0","삼성에피스홀딩스","6871","15172","8301","4930798000","11001800000","6071002000"
"138930","BNK금융지주","11137","302359","291222","170039835","4636459345","4466419510"
"278470","에이피알","8146","23196","15050","2152777000","6201361500","4048584500"
"298380","에이비엘바이오","10529","29861","19332","2001247750","5749908350","3748660600"
"005385","현대차우","0","17562","17562","0","3579503000","3579503000"
"388210","씨엠티엑스","266","41291","41025","22057700","3466691150","3444633450"
"005387","현대차2우B","1458","17011","15553","301961500","3521003000","3219041500"
"015760","한국전력","26156","78984","52828","1316617825","4075922800","2759304975"
"090430","아모레퍼시픽","2760","24299","21539","343006800","3023021850","2680015050"
"033780","KT&G","3925","20662","16737","586781300","3081397050","2494615750"
"0009K0","에임드바이오","1789","34583","32794","126663850","2508921400","2382257550"
"376300","디어유","838","62798","61960","30064200","2246310175","2216245975"
"030200","KT","2289","37128","34839","122352700","2001553500","1879200800"
"058610","에스피지","6952","29598","22646","549175500","2347463650","1798288150"
"316140","우리금융지주","4079","67944","63865","112750350","1867066325","1754315975"
"440110","파두","1207","75009","73802","27171150","1701765000","1674593850"
"310210","보로노이","2351","9423","7072","495833000","2043301250","1547468250"
"475830","오름테라퓨틱","3638","19461","15823","322726700","1755529000","1432802300"
"251270","넷마블","1752","28061","26309","86270350","1385055200","1298784850"
"290650","엘앤씨바이오","1852","19704","17852","128710700","1426546150","1297835450"
"389650","넥스트바이오메디컬","317","14737","14420","27626200","1309416700","1281790500"
"021240","코웨이","790","13124","12334","70493000","1195448450","1124955450"
"466100","클로봇","529","16700","16171","33777100","1077451250","1043674150"
"064350","현대로템","7480","13218","5738","1332175200","2371262450","1039087250"
"259960","크래프톤","280","4509","4229","68150000","1103473500","1035323500"
