종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"000270","기아","10203","148624","138421","1565481000","23006626500","21441145500"
"064350","현대로템","11868","96315","84447","2664866250","22047446750","19382580500"
"003230","삼양식품","3689","19689","16000","4391132000","23488706500","19097574500"
"489790","한화비전","11411","180744","169333","706529500","11234458450","10527928950"
"247540","에코프로비엠","10064","48049","37985","2442808500","11961964250","9519155750"
"005830","DB손해보험","2243","67100","64857","321977000","9702108850","9380131850"
"402340","SK스퀘어","15866","29453","13587","8756047000","16687214500","7931167500"
"005935","삼성전자우","23150","73957","50807","2714470600","8670618500","5956147900"
"397030","에이프릴바이오","8870","102510","93640","508732500","5932228950","5423496450"
"012450","한화에어로스페이스","1618","5561","3943","2100936000","7263093000","5162157000"
"001040","CJ","3067","22568","19501","667601250","4877785250","4210184000"
"214150","클래시스","1359","55159","53800","103270500","4186723400","4083452900"
"000660","SK하이닉스","61920","65916","3996","56099064500","60042029000","3942964500"
"347700","스피어","14882","151096","136214","412933225","4133310950","3720377725"
"124500","아이티센글로벌","977","65895","64918","53122400","3598336400","3545214000"
"039490","키움증권","4464","12273","7809","1972635500","5443908750","3471273250"
"114810","한솔아이원스","8729","246526","237797","124337020","3519105705","3394768685"
"035720","카카오","5817","59876","54059","358725200","3742364500","3383639300"
"042700","한미반도체","13897","26548","12651","2923388250","5565200750","2641812500"
"383220","F&F","48499","84132","35633","3575678600","6156334650","2580656050"
"222800","심텍","23114","62949","39835","1408809900","3889856100","2481046200"
"270660","에브리봇","0","92312","92312","0","2432865025","2432865025"
"192820","코스맥스","1219","11792","10573","248006800","2406436300","2158429500"
"161890","한국콜마","294","27677","27383","20555600","1942940100","1922384500"
"272290","이녹스첨단소재","0","58120","58120","0","1901579425","1901579425"
"064760","티씨케이","858","8690","7832","200939250","2052693000","1851753750"
"023530","롯데쇼핑","388","22508","22120","32463600","1881958050","1849494450"
"090430","아모레퍼시픽","634","13606","12972","88086550","1892031100","1803944550"
"099320","쎄트렉아이","9672","18883","9211","1832141650","3602486850","1770345200"
"196170","알테오젠","7051","11227","4176","2957022750","4714999000","1757976250"
"267270","HD건설기계","3912","18902","14990","423798900","2052448200","1628649300"
"318060","그래피","5121","33301","28180","264317450","1889734950","1625417500"
"009470","삼화전기","1344","30877","29533","73264200","1684213600","1610949400"
"064400","LG씨엔에스","1098","23029","21931","76759500","1616421750","1539662250"
"259960","크래프톤","1505","7361","5856","388419500","1911160250","1522740750"
"375500","DL이앤씨","782","33602","32820","34717500","1487705950","1452988450"
"267250","HD현대","3118","9183","6065","734134250","2184386000","1450251750"
"010955","S-Oil우","0","23441","23441","0","1418668900","1418668900"
"005930","삼성전자","170949","178576","7627","27729695250","29131023650","1401328400"
"034230","파라다이스","1032","79034","78002","18324190","1408933820","1390609630"
"006730","서부T&D","19008","97494","78486","325786245","1667142495","1341356250"
"388210","씨엠티엑스","553","10547","9994","73584300","1406733550","1333149250"
"003540","대신증권","368","42000","41632","11498825","1319985250","1308486425"
"034730","SK","3008","6798","3790","1001036750","2256463250","1255426500"
"060370","LS마린솔루션","445","36640","36195","14604800","1203690350","1189085550"
"139130","iM금융지주","3777","79128","75351","58513775","1236161950","1177648175"
"237690","에스티팜","1894","9219","7325","304018950","1476864100","1172845150"
"036930","주성엔지니어링","3287","30105","26818","137959250","1264833800","1126874550"
"212710","아이에스티이","0","112468","112468","0","1121690885","1121690885"
"032350","롯데관광개발","19338","62994","43656","481126025","1564160200","1083034175"
"011780","금호석유화학","1539","9009","7470","220642850","1299431800","1078788950"
"004170","신세계","2824","6146","3322","906066250","1968463000","1062396750"
"069960","현대백화점","6560","17618","11058","610959500","1655651150","1044691650"
"104830","원익머트리얼즈","0","25376","25376","0","1027838425","1027838425"
"204620","글로벌텍스프리","0","215350","215350","0","1004263008","1004263008"
"101490","에스앤에스텍","1125","12026","10901","104132850","1107683350","1003550500"
"103590","일진전기","2655","17016","14361","177652150","1144219500","966567350"
"141080","리가켐바이오","27332","31354","4022","5684495550","6633487150","948991600"
"041920","메디아나","250","45199","44949","4782500","889096650","884314150"
"499790","GS피앤엘","182","17187","17005","9275250","886781500","877506250"
"098460","고영","105","23984","23879","3624525","829390450","825765925"
"001430","세아베스틸지주","17226","28061","10835","1231540000","2048923650","817383650"
"003720","삼영","223","133000","132777","1359010","816766800","815407790"
"067000","조이시티","199536","437585","238049","609225634","1390316558","781090924"
"115180","큐리언트","410","22088","21678","14260650","772010775","757750125"
"475400","씨메스","388","16664","16276","16646000","713963700","697317700"
"003690","코리안리","3118","61550","58432","36517570","726296645","689779075"
"071050","한국금융지주","2045","5118","3073","444068250","1112478750","668410500"
"240810","원익IPS","15228","20967","5739","1770909150","2437456550","666547400"
"024850","HLB이노베이션","33","264356","264323","80484","665124335","665043851"
"001440","대한전선","1418","23566","22148","41643550","688881150","647237600"
"395400","SK리츠","15813","128685","112872","88285635","720348875","632063240"
"189300","인텔리안테크","486","6527","6041","50894300","672928150","622033850"
"122870","와이지엔터테인먼트","381","8471","8090","28529100","645022850","616493750"
"403870","HPSP","7131","20111","12980","332473850","943317125","610843275"
"120110","코오롱인더","1352","12320","10968","73883250","672660200","598776950"
"207940","삼성바이오로직스","806","1128","322","1414357000","1982756000","568399000"
"034220","LG디스플레이","31649","78937","47288","368052290","917409660","549357370"
"340570","티앤엘","0","9744","9744","0","533830300","533830300"
"021240","코웨이","1329","7556","6227","110296750","638776200","528479450"
"016360","삼성증권","2650","8357","5707","241830550","769781850","527951300"
"079370","제우스","0","25626","25626","0","516031165","516031165"
"183300","코미코","3567","7566","3999","455004450","965935400","510930950"
"330590","롯데리츠","3496","118427","114931","15354820","519035755","503680935"
"365550","ESR켄달스퀘어리츠","1765","115118","113353","7789861","508324182","500534321"
"031980","피에스케이홀딩스","5008","11088","6080","401819200","892313800","490494600"
"028670","팬오션","15933","118611","102678","74749985","559601143","484851158"
"417310","코람코더원리츠","1009","55512","54503","8867920","489147480","480279560"
"033100","제룡전기","6242","15978","9736","302420075","780411775","477991700"
"047050","포스코인터내셔널","2401","9985","7584","149902650","625138550","475235900"
"357780","솔브레인","951","1907","956","474278250","937825500","463547250"
"171090","선익시스템","1000","8630","7630","56200000","515712200","459512200"
"004800","효성","2372","5285","2913","364011400","816275000","452263600"
"451800","한화리츠","371","97440","97069","1688550","446033887","444345337"
"111770","영원무역","1083","5879","4796","97274450","532972700","435698250"
"491000","리브스메드","5137","10732","5595","403909100","832025850","428116750"
"122640","예스티","650","20000","19350","14137500","437729600","423592100"
"357580","아모센스","3543","31807","28264","48274990","442274490","393999500"
"007340","DN오토모티브","13823","29302","15479","351532075","744561475","393029400"
"023160","태광","0","13609","13609","0","391593400","391593400"
"001045","CJ우","0","3996","3996","0","387550150","387550150"
"272110","케이엔제이","978","14288","13310","28049250","411248425","383199175"
"420770","기가비스","196","6833","6637","10623400","383687850","373064450"
"461300","아이스크림미디어","0","21694","21694","0","366286130","366286130"
"067310","하나마이크론","4580","13822","9242","175198475","531079525","355881050"
