종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"005930","삼성전자","201688","303161","101473","30940803050","46770343650","15829540600"
"086520","에코프로","16081","107971","91890","2639358700","18334050600","15694691900"
"000660","SK하이닉스","32749","49442","16693","27999694000","42549113000","14549419000"
"005830","DB손해보험","762","45009","44247","107190100","6384980900","6277790800"
"138040","메리츠금융지주","6435","56103","49668","761425500","6700741950","5939316450"
"298380","에이비엘바이오","39181","68014","28833","7791757800","13576738350","5784980550"
"086280","현대글로비스","2455","22190","19735","600938000","5468075250","4867137250"
"353200","대덕전자","4976","78469","73493","308183400","4864905800","4556722400"
"277810","레인보우로보틱스","9612","15430","5818","6869584500","11352946000","4483361500"
"323410","카카오뱅크","3338","193469","190131","73810500","4331557275","4257746775"
"290650","엘앤씨바이오","7909","52894","44985","711751700","4777156200","4065404500"
"140410","메지온","2935","26226","23291","480564700","4285266800","3804702100"
"001040","CJ","6116","23274","17158","1292514500","5002691000","3710176500"
"456160","지투지바이오","8969","56389","47420","688516250","4308859600","3620343350"
"034020","두산에너빌리티","22933","64488","41555","2011533050","5616664200","3605131150"
"003230","삼양식품","3311","6098","2787","3693907500","6864938500","3171031000"
"064760","티씨케이","2899","17480","14581","621984000","3732266750","3110282750"
"015760","한국전력","15052","65425","50373","864635350","3780719300","2916083950"
"009150","삼성전기","12865","22773","9908","3725901500","6608048750","2882147250"
"012450","한화에어로스페이스","5405","7457","2052","6748633500","9624021000","2875387500"
"207940","삼성바이오로직스","517","2076","1559","887780000","3576736000","2688956000"
"007390","네이처셀","0","104304","104304","0","2605277450","2605277450"
"489790","한화비전","40359","84605","44246","2335139050","4909953500","2574814450"
"950160","코오롱티슈진","5750","30335","24585","597299950","3168629150","2571329200"
"457190","이수스페셜티케미컬","7222","30718","23496","768313250","3222536600","2454223350"
"078160","메디포스트","15540","105267","89727","397204800","2756105450","2358900650"
"272210","한화시스템","1349","24774","23425","127097400","2384668850","2257571450"
"034230","파라다이스","2138","118231","116093","37220140","2072724030","2035503890"
"042660","한화오션","21318","34099","12781","2887049950","4667473950","1780424000"
"098460","고영","9673","63632","53959","314435800","2089119650","1774683850"
"195940","HK이노엔","22552","53404","30852","1238713600","2950086700","1711373100"
"259960","크래프톤","757","6932","6175","188192000","1730520250","1542328250"
"000270","기아","4795","14723","9928","721538250","2256732850","1535194600"
"011070","LG이노텍","584","6722","6138","139717750","1619608500","1479890750"
"023530","롯데쇼핑","501","17733","17232","41800600","1500489750","1458689150"
"090430","아모레퍼시픽","3596","13505","9909","495355750","1864955700","1369599950"
"036620","감성코퍼레이션","83010","279297","196287","558966930","1894322500","1335355570"
"380550","뉴로핏","6429","46112","39683","214490425","1529166275","1314675850"
"034730","SK","2601","6757","4156","785750250","2090538750","1304788500"
