종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"047810","한국항공우주","5361","167694","162333","753426650","23828626600","23075199950"
"066970","엘앤에프","4020","112530","108510","417965750","11710713250","11292747500"
"214450","파마리서치","7793","30627","22834","3585885000","14130050250","10544165250"
"000270","기아","53265","112542","59277","6672897600","14067212550","7394314950"
"042660","한화오션","11474","68294","56820","1473740650","8709349650","7235609000"
"012450","한화에어로스페이스","4948","11066","6118","5408928000","12040060000","6631132000"
"003230","삼양식품","13429","18854","5425","15561627500","22019106500","6457479000"
"079550","LIG넥스원","3716","15165","11449","1965135500","7985697000","6020561500"
"272210","한화시스템","8314","106566","98252","500118900","6493188300","5993069400"
"005935","삼성전자우","47653","92135","44482","4897856250","9524320850","4626464600"
"329180","HD현대중공업","3133","10837","7704","1836613000","6362860500","4526247500"
"196170","알테오젠","10962","19392","8430","5248858250","9311102250","4062244000"
"071970","HD현대마린엔진","14366","52170","37804","1385005500","5023580100","3638574600"
"402340","SK스퀘어","12992","20381","7389","5606207500","8841803000","3235595500"
"001040","CJ","3465","21559","18094","601159150","3748029100","3146869950"
"347850","디앤디파마텍","5641","35137","29496","583432200","3711015650","3127583450"
"009420","한올바이오파마","4923","64646","59723","251172800","3361569250","3110396450"
"086280","현대글로비스","14080","26591","12511","3143860250","5953589750","2809729500"
"226950","올릭스","5119","21756","16637","804904700","3422426500","2617521800"
"476830","알지노믹스","1520","17736","16216","242775900","2836589000","2593813100"
"103140","풍산","4835","25939","21104","554417450","2988350400","2433932950"
"005490","POSCO홀딩스","6294","14326","8032","1900263500","4317822250","2417558750"
"403870","HPSP","16354","81454","65100","567434375","2846003600","2278569225"
"036570","엔씨소프트","2278","11935","9657","492942250","2663388250","2170446000"
"399720","가온칩스","3027","37697","34670","183711550","2270729450","2087017900"
"352820","하이브","11578","16852","5274","3793671750","5612237500","1818565750"
"437730","삼현","3000","31174","28174","186240200","1995424950","1809184750"
"397030","에이프릴바이오","559","31839","31280","32171200","1812033450","1779862250"
"462350","이노스페이스","4447","94014","89567","87366880","1834082250","1746715370"
"081180","쎄크","0","103765","103765","0","1737404610","1737404610"
"036930","주성엔지니어링","7628","58555","50927","265609575","1988918750","1723309175"
"394800","쓰리빌리언","2985","107906","104921","49114650","1768262420","1719147770"
"039200","오스코텍","729","37257","36528","34237725","1743888450","1709650725"
"005387","현대차2우B","1648","8550","6902","375348000","1957375250","1582027250"
"012330","현대모비스","3576","7467","3891","1410289500","2951418000","1541128500"
"009150","삼성전기","19841","25171","5330","5533959250","7022660000","1488700750"
"161390","한국타이어앤테크놀로지","688","25457","24769","38459600","1427946650","1389487050"
"031980","피에스케이홀딩스","2270","29262","26992","112955500","1465766200","1352810700"
"006800","미래에셋증권","78629","126258","47629","2180346850","3504589400","1324242550"
"099320","쎄트렉아이","3078","15345","12267","339437950","1655948050","1316510100"
"017800","현대엘리베이터","1730","16782","15052","149286300","1455129050","1305842750"
"028260","삼성물산","1556","6307","4751","417276000","1697567500","1280291500"
"122870","와이지엔터테인먼트","0","18463","18463","0","1252747950","1252747950"
