종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"005380","현대차","2496","98507","96011","701933500","27670911250","26968977750"
"005930","삼성전자","127475","281625","154150","13227533200","29482629400","16255096200"
"307950","현대오토에버","3533","48125","44592","995816750","13241517750","12245701000"
"012330","현대모비스","10080","39274","29194","3497563500","13488038250","9990474750"
"108490","로보티즈","18164","47840","29676","5309528000","13971611000","8662083000"
"389470","인벤티지랩","2898","89192","86294","281094950","8362492750","8081397800"
"009150","삼성전기","3929","26247","22318","1025794000","6887027500","5861233500"
"468530","프로티나","657","47003","46346","66858900","4634444550","4567585650"
"005935","삼성전자우","15185","73165","57980","1178990200","5720006900","4541016700"
"058610","에스피지","1917","69267","67350","128601600","4641478950","4512877350"
"034020","두산에너빌리티","2744","44859","42115","216477650","3589850750","3373373100"
"475830","오름테라퓨틱","23319","65141","41822","1796011500","5067043950","3271032450"
"004170","신세계","577","11941","11364","141016250","2938639750","2797623500"
"066570","LG전자","1711","30490","28779","158853300","2870949750","2712096450"
"001040","CJ","1020","13236","12216","190712050","2479209900","2288497850"
"141080","리가켐바이오","1076","12481","11405","210501150","2444509800","2234008650"
"388210","씨엠티엑스","1027","25479","24452","90814200","2291849500","2201035300"
"0126Z0","삼성에피스홀딩스","627","4569","3942","345002000","2524325000","2179323000"
"259960","크래프톤","2194","9293","7099","533809500","2260271250","1726461750"
"032350","롯데관광개발","21551","102142","80591","465555200","2186756750","1721201550"
"138930","BNK금융지주","8256","105619","97363","127438460","1630382310","1502943850"
"475960","토모큐브","1126","21905","20779","67798550","1326063650","1258265100"
"120110","코오롱인더","12944","39987","27043","584787175","1816867475","1232080300"
"064400","LG씨엔에스","3095","21673","18578","190559450","1322114150","1131554700"
"083500","에프엔에스테크","11","62946","62935","187440","1074713920","1074526480"
"064350","현대로템","2143","7791","5648","367782150","1354085650","986303500"
"119850","지엔씨에너지","0","28051","28051","0","974873025","974873025"
"029780","삼성카드","2675","20384","17709","142772800","1090824100","948051300"
"005387","현대차2우B","366","4827","4461","73839350","974572300","900732950"
"115180","큐리언트","0","27540","27540","0","892237600","892237600"
"328130","루닛","0","22101","22101","0","874308375","874308375"
"030200","KT","3372","19176","15804","178905900","1017903050","838997150"
"051600","한전KPS","0","15167","15167","0","815636350","815636350"
"244920","에이플러스에셋","27976","123219","95243","234683740","1038238560","803554820"
"017670","SK텔레콤","0","14770","14770","0","797561550","797561550"
"278470","에이피알","4702","7672","2970","1165534000","1900980500","735446500"
"348210","넥스틴","669","10465","9796","50549600","776070400","725520800"
"222800","심텍","5915","19307","13392","316454750","1038737450","722282700"
"125490","한라캐스트","42292","88276","45984","777918655","1497977860","720059205"
"004960","한신공영","0","58530","58530","0","694630470","694630470"
"011070","LG이노텍","366","2822","2456","102982000","788448750","685466750"
"112040","위메이드","3806","27359","23553","108858450","792153650","683295200"
"018260","삼성에스디에스","468","3934","3466","81483350","702844100","621360750"
"010140","삼성중공업","21044","45721","24677","515857750","1124807125","608949375"
"347850","디앤디파마텍","14642","20482","5840","1428248600","2030828850","602580250"
"030000","제일기획","0","25255","25255","0","573689775","573689775"
