종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"000270","기아","27769","104256","76487","3639881250","13861504200","10221622950"
"000720","현대건설","40154","125821","85667","3507075150","11067074850","7559999700"
"005935","삼성전자우","30796","101807","71011","3197264250","10609082250","7411818000"
"214450","파마리서치","9923","25566","15643","4556404750","11775772750","7219368000"
"079550","LIG넥스원","9788","20957","11169","5480569000","11857830500","6377261500"
"000880","한화","4870","56180","51310","464550650","5361083750","4896533100"
"373220","LG에너지솔루션","1241","14022","12781","466478000","5276905000","4810427000"
"004170","신세계","292","17127","16835","78154250","4624936250","4546782000"
"099320","쎄트렉아이","7723","39662","31939","987218550","5007150700","4019932150"
"267270","HD현대건설기계","2925","34183","31258","356591700","4170690250","3814098550"
"006260","LS","826","17790","16964","173602000","3776411500","3602809500"
"295310","에이치브이엠","12132","48749","36617","932756700","3882854050","2950097350"
"009150","삼성전기","17250","27447","10197","4783028000","7668289500","2885261500"
"103140","풍산","6170","27347","21177","767935250","3413091350","2645156100"
"010130","고려아연","161","2358","2197","195090000","2831870500","2636780500"
"476830","알지노믹스","9945","22466","12521","1890597050","4297638150","2407041100"
"006280","녹십자","1135","15752","14617","177874100","2515761450","2337887350"
"011780","금호석유화학","1791","19103","17312","238331050","2528677050","2290346000"
"064350","현대로템","9954","20008","10054","2185301500","4423416000","2238114500"
"010120","LS ELECTRIC","4268","8600","4332","2136362500","4337441750","2201079250"
"241560","두산밥캣","3988","39085","35097","245011550","2440568650","2195557100"
"043260","성호전자","1186","151501","150315","16068190","2051759045","2035690855"
"141080","리가켐바이오","5376","16329","10953","962586500","2916531400","1953944900"
"023160","태광","17043","85234","68191","443923750","2286878700","1842954950"
"006800","미래에셋증권","62310","122679","60369","1793733750","3596151925","1802418175"
"006805","미래에셋증권우","0","103766","103766","0","1633371280","1633371280"
"014620","성광벤드","4534","59109","54575","133462200","1737760900","1604298700"
"086520","에코프로","3219","19379","16160","301632200","1818002450","1516370250"
"005387","현대차2우B","607","6958","6351","146584000","1645207000","1498623000"
"000990","DB하이텍","215","20448","20233","15862400","1512941900","1497079500"
"015760","한국전력","18758","46950","28192","948062550","2383148200","1435085650"
"388210","씨엠티엑스","4135","18322","14187","410931950","1824453900","1413521950"
"0015S0","페스카로","17315","93565","76250","298186060","1700667095","1402481035"
"000150","두산","784","2556","1772","601158000","1966517000","1365359000"
"017960","한국카본","24536","57307","32771","959441200","2278687100","1319245900"
"058610","에스피지","458","16254","15796","37413800","1324374200","1286960400"
"491000","리브스메드","15702","36245","20543","973764400","2235471050","1261706650"
"096770","SK이노베이션","105","11095","10990","10609300","1126208700","1115599400"
"348210","넥스틴","603","16182","15579","41487400","1138326300","1096838900"
"298040","효성중공업","1875","2399","524","3795173500","4883103500","1087930000"
"074600","원익QnC","473","47621","47148","10879000","1086192050","1075313050"
"437730","삼현","3000","18658","15658","194400000","1225095000","1030695000"
"098460","고영","4940","39303","34363","129232800","1046528975","917296175"
"078350","한양디지텍","154","35670","35516","3503400","817508125","814004725"
"347850","디앤디파마텍","37934","45293","7359","3948831650","4761610350","812778700"
"267250","HD현대","720","4529","3809","162349500","963874250","801524750"
"403870","HPSP","8926","31847","22921","299611425","1074171325","774559900"
"003160","디아이","711","26774","26063","20325450","782576975","762251525"
"189300","인텔리안테크","0","10071","10071","0","754998050","754998050"
"009830","한화솔루션","25315","51697","26382","671717400","1389157125","717439725"
"353200","대덕전자","768","17016","16248","33117850","738712650","705594800"
"052690","한전기술","5991","12581","6590","612674100","1280529500","667855400"
"00680K","미래에셋증권2우B","0","53074","53074","0","654499030","654499030"
"009420","한올바이오파마","6638","19488","12850","331879100","983919900","652040800"
"006730","서부T&D","17807","67061","49254","225158510","855710400","630551890"
"097230","HJ중공업","345","24209","23864","8832300","631667925","622835625"
"062040","산일전기","6513","10780","4267","902223150","1514782950","612559800"
"071050","한국금융지주","2439","5972","3533","411127800","1018057500","606929700"
"089970","브이엠","10142","31858","21716","282147125","888988250","606841125"
"010950","S-Oil","1461","7706","6245","123510100","669882550","546372450"
"105840","우진","11196","37551","26355","227296700","760254850","532958150"
"371950","풍원정밀","0","45000","45000","0","506752560","506752560"
"041510","에스엠","3654","7982","4328","418579600","923967150","505387550"
"126340","비나텍","526","6277","5751","45006900","542952000","497945100"
"124500","아이티센글로벌","1","13460","13459","35550","476681925","476646375"
"218410","RFHIC","264","12313","12049","10037100","474217800","464180700"
"195870","해성디에스","1803","10423","8620","88872300","513923700","425051400"
"101490","에스앤에스텍","3189","10122","6933","180738350","582046900","401308550"
"033790","피노","0","70442","70442","0","398658345","398658345"
"020150","롯데에너지머티리얼즈","0","12950","12950","0","385302325","385302325"
"006400","삼성SDI","2097","3463","1366","578696000","958102250","379406250"
"066970","엘앤에프","39392","43083","3691","4411096500","4785874700","374778200"
"012510","더존비즈온","878","4843","3965","80258450","441170050","360911600"
"089890","코세스","3565","17947","14382","84240800","424249400","340008600"
"483650","달바글로벌","585","2835","2250","86604900","420602800","333997900"
"010140","삼성중공업","33740","45381","11641","946873200","1277400275","330527075"
"253450","스튜디오드래곤","338","7574","7236","15403875","341115875","325712000"
"166090","하나머티리얼즈","9898","16298","6400","460158450","770982400","310823950"
"247540","에코프로비엠","673","2704","2031","100499600","405154650","304655050"
"067000","조이시티","0","128165","128165","0","304650655","304650655"
"336260","두산퓨얼셀","1419","10817","9398","44721775","341969675","297247900"
"009540","HD한국조선해양","473","1131","658","211209750","507893000","296683250"
"214150","클래시스","0","4482","4482","0","261905700","261905700"
"000250","삼천당제약","300","1273","973","76232500","328308250","252075750"
"028050","삼성E&A","225","10123","9898","5656350","255333300","249676950"
"457190","이수스페셜티케미컬","74","4218","4144","4374650","252649350","248274700"
"090435","아모레퍼시픽우","0","5602","5602","0","246599175","246599175"
"036930","주성엔지니어링","334","7592","7258","10851700","251195100","240343400"
"131290","티에스이","377","4179","3802","23316700","259005800","235689100"
"462870","시프트업","385","7342","6957","12700600","245330600","232630000"
"298020","효성티앤씨","195","1150","955","46248250","272825500","226577250"
"036890","진성티이씨","10967","26499","15532","156502600","378530695","222028095"
"489500","엘케이켐","267","7509","7242","8200475","229024500","220824025"
