종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"005490","POSCO홀딩스","2307","58751","56444","786494250","20093594500","19307100250"
"036570","엔씨소프트","450","43578","43128","108076500","10521613500","10413537000"
"006400","삼성SDI","4023","24204","20181","1196030750","7098878750","5902848000"
"058610","에스피지","4109","70133","66024","365795200","6167961000","5802165800"
"015760","한국전력","15685","123300","107615","858662900","6613846950","5755184050"
"272210","한화시스템","10257","77484","67227","913209200","6596773900","5683564700"
"066970","엘앤에프","2382","46357","43975","278074250","5355861200","5077786950"
"000720","현대건설","38949","85934","46985","3554352400","7777005700","4222653300"
"086520","에코프로","1902","45747","43845","181414750","4377889950","4196475200"
"009150","삼성전기","4515","18589","14074","1289997250","5327765000","4037767750"
"042660","한화오션","5392","31773","26381","797413600","4696772450","3899358850"
"000270","기아","34686","62164","27478","4692953750","8369577050","3676623300"
"005935","삼성전자우","11658","47110","35452","1198228500","4863904450","3665675950"
"010130","고려아연","62","2655","2593","81858000","3400378000","3318520000"
"005380","현대차","73224","81581","8357","29519700750","32687206250","3167505500"
"023160","태광","81553","188774","107221","2292395800","5311969600","3019573800"
"035420","NAVER","3409","14040","10631","885616000","3653684000","2768068000"
"079550","LIG넥스원","3662","8476","4814","2048133000","4796384500","2748251500"
"000880","한화","1717","26612","24895","175122150","2655309800","2480187650"
"491000","리브스메드","9435","46033","36598","584740100","2904517650","2319777550"
"017670","SK텔레콤","790","39315","38525","42748350","2128953450","2086205100"
"348210","넥스틴","1356","28301","26945","98145750","2045593550","1947447800"
"329180","HD현대중공업","3673","6700","3027","2323780000","4255971000","1932191000"
"007660","이수페타시스","9566","25020","15454","1106655150","2907162700","1800507550"
"000150","두산","992","3257","2265","765036000","2536382000","1771346000"
"010140","삼성중공업","16072","75094","59022","458930900","2155856800","1696925900"
"108490","로보티즈","1116","7965","6849","271417750","1943507750","1672090000"
"298040","효성중공업","1057","1861","804","2133097000","3752081000","1618984000"
"047810","한국항공우주","12977","22917","9940","1972700850","3575411000","1602710150"
"004170","신세계","880","6302","5422","237906750","1702343000","1464436250"
"010950","S-Oil","85","16269","16184","7463700","1426334350","1418870650"
"011210","현대위아","2258","17238","14980","200378750","1537882300","1337503550"
"389500","에스비비테크","1270","23934","22664","70422050","1301118200","1230696150"
"204320","HL만도","25747","44497","18750","1564111450","2682923900","1118812450"
"241710","코스메카코리아","908","17240","16332","61755700","1176931800","1115176100"
"105560","KB금융","4312","12210","7898","545998650","1552134550","1006135900"
"123410","코리아에프티","7044","124412","117368","58470080","1036802420","978332340"
"322000","HD현대에너지솔루션","6","15680","15674","348000","872792800","872444800"
"290740","액트로","0","41820","41820","0","858426240","858426240"
"098460","고영","95440","126110","30670","2781087075","3623434275","842347200"
"001060","JW중외제약","745","31020","30275","20453650","856699450","836245800"
"039200","오스코텍","34643","52561","17918","1528447500","2357673850","829226350"
"006260","LS","3628","7493","3865","752771250","1565098750","812327500"
"034020","두산에너빌리티","16527","25617","9090","1427779650","2210514100","782734450"
"207940","삼성바이오로직스","62","464","402","118509000","888048000","769539000"
"016360","삼성증권","8869","18520","9651","688849850","1444792400","755942550"
"010060","OCI홀딩스","609","7327","6718","67085400","814963650","747878250"
"00680K","미래에셋증권2우B","29753","85310","55557","361222055","1042744315","681522260"
"267250","HD현대","1225","3958","2733","273090000","890187500","617097500"
"031980","피에스케이홀딩스","0","11966","11966","0","609417250","609417250"
"052710","아모텍","0","56133","56133","0","606040425","606040425"
"353200","대덕전자","3935","17656","13721","172263175","775247375","602984200"
"00088K","한화3우B","1120","13804","12684","49742700","602128200","552385500"
"101490","에스앤에스텍","6932","15093","8161","446746850","992848800","546101950"
"371950","풍원정밀","0","45000","45000","0","540241875","540241875"
"094170","동운아나텍","0","19229","19229","0","530427800","530427800"
"388210","씨엠티엑스","462","5759","5297","45114100","574575400","529461300"
"066575","LG전자우","0","10325","10325","0","480137125","480137125"
"140860","파크시스템스","925","3003","2078","212785000","690540000","477755000"
"005387","현대차2우B","11339","13370","2031","2803685750","3279908750","476223000"
"336260","두산퓨얼셀","18245","33005","14760","621068300","1093418800","472350500"
"126340","비나텍","0","5011","5011","0","454728300","454728300"
"030000","제일기획","2177","21969","19792","45920800","463789675","417868875"
"071970","HD현대마린엔진","7691","11581","3890","771480400","1176205200","404724800"
"095340","ISC","895","4623","3728","96830250","501241900","404411650"
"119850","지엔씨에너지","3780","16078","12298","122634625","522958000","400323375"
"105840","우진","1273","20705","19432","25654400","423135860","397481460"
"047050","포스코인터내셔널","1957","9415","7458","102239100","498355800","396116700"
"102710","이엔에프테크놀로지","5385","13706","8321","247418225","629710650","382292425"
"277810","레인보우로보틱스","558","1380","822","250481250","623782500","373301250"
"000640","동아쏘시오홀딩스","2012","5387","3375","213177100","571468500","358291400"
"028300","HLB","2098","8627","6529","111741900","458209350","346467450"
"107640","한중엔시에스","9534","16177","6643","434003700","759051750","325048050"
"251270","넷마블","783","7195","6412","38954325","360414400","321460075"
"139130","iM금융지주","4285","26674","22389","60549060","377311900","316762840"
"200670","휴메딕스","804","8637","7833","31979275","344079250","312099975"
"084110","휴온스글로벌","0","6372","6372","0","308274200","308274200"
"267270","HD현대건설기계","2935","5475","2540","357777100","663442900","305665800"
"405100","큐알티","0","18840","18840","0","301039910","301039910"
"285130","SK케미칼","9","4357","4348","612000","296340500","295728500"
"067310","하나마이크론","12","10511","10499","330525","290100975","289770450"
"327260","RF머트리얼즈","0","12023","12023","0","289127950","289127950"
"012630","HDC","11267","28252","16985","183302430","462513700","279211270"
"111770","영원무역","982","4183","3201","84610200","361243600","276633400"
"001040","CJ","2943","4476","1533","525966750","801089050","275122300"
"003570","SNT다이내믹스","1911","6789","4878","106116150","378058650","271942500"
"002380","KCC","171","813","642","71750500","342089000","270338500"
"194480","데브시스터즈","1403","9821","8418","44753675","313691950","268938275"
"064400","LG씨엔에스","52","4093","4041","3270800","255956100","252685300"
"377300","카카오페이","0","4959","4959","0","251338150","251338150"
"089030","테크윙","3589","8646","5057","170692450","411561850","240869400"
"462870","시프트업","268","7241","6973","8946050","242464400","233518350"
"051600","한전KPS","1230","5632","4402","63352500","288318700","224966200"
"105630","한세실업","23","15837","15814","320390","221661490","221341100"
"082740","한화엔진","507","4563","4056","27396650","246902600","219505950"
"112040","위메이드","0","7302","7302","0","209011350","209011350"
"005850","에스엘","2515","6853","4338","116931950","323977950","207046000"
"468530","프로티나","2529","4664","2135","239685000","446597950","206912950"
"017800","현대엘리베이터","230","2575","2345","20277750","226605900","206328150"
"022100","포스코DX","6085","13274","7189","178412250","384275750","205863500"
"124500","아이티센글로벌","132","5547","5415","4811825","205687400","200875575"
"253450","스튜디오드래곤","3524","7799","4275","160425400","355339200","194913800"
"007810","코리아써키트","2310","6109","3799","113047250","303720000","190672750"
"030200","KT","1931","5466","3535","102464850","289588750","187123900"
"093050","LF","1567","12091","10524","26970940","208283280","181312340"
"030520","한글과컴퓨터","0","8035","8035","0","179178375","179178375"
"006405","삼성SDI우","0","1056","1056","0","177952000","177952000"
"018260","삼성에스디에스","785","1762","977","143320000","321110700","177790700"
"025540","한국단자","2041","4544","2503","143812150","321269500","177457350"
"000390","삼화페인트","0","26620","26620","0","176421400","176421400"
"053700","삼보모터스","7916","27678","19762","67494540","239604885","172110345"
"036540","SFA반도체","0","31594","31594","0","171943790","171943790"
"011780","금호석유화학","170","1407","1237","23500500","193960550","170460050"
"036810","에프에스티","0","5409","5409","0","168704000","168704000"
"039830","오로라","0","11623","11623","0","167560200","167560200"
"474170","루미르","742","13447","12705","9631400","176992655","167361255"
"093370","후성","64","22052","21988","490240","165694595","165204355"
"404990","신한서부티엔디리츠","10000","55400","45400","36178905","200553643","164374738"
"179900","유티아이","0","7362","7362","0","159409350","159409350"
"090435","아모레퍼시픽우","0","3590","3590","0","156801900","156801900"
