종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"035420","NAVER","40179","115206","75027","10601927000","30203642000","19601715000"
"298380","에이비엘바이오","25633","107966","82333","4974292850","20733162700","15758869850"
"000660","SK하이닉스","50321","67858","17537","37912410000","51212572500","13300162500"
"476830","알지노믹스","247","87360","87113","36573450","12945024050","12908450600"
"214450","파마리서치","1076","24990","23914","507182000","11801181750","11293999750"
"000250","삼천당제약","18971","49278","30307","6789116500","17110677250","10321560750"
"141080","리가켐바이오","5343","67680","62337","857713900","10825117700","9967403800"
"377300","카카오페이","16576","155682","139106","1111878750","9852477550","8740598800"
"003230","삼양식품","3437","10374","6937","4246114000","12848758500","8602644500"
"004020","현대제철","12624","224760","212136","440256125","7842681400","7402425275"
"087010","펩트론","1002","28058","27056","248854250","6900952750","6652098500"
"035720","카카오","21286","129806","108520","1291146500","7876428900","6585282400"
"007660","이수페타시스","8166","56315","48149","972741800","6628730350","5655988550"
"039490","키움증권","4608","20819","16211","1550893000","7107130250","5556237250"
"277810","레인보우로보틱스","1783","11938","10155","945954000","6427837500","5481883500"
"124500","아이티센글로벌","15612","143950","128338","641148450","5850155100","5209006650"
"373220","LG에너지솔루션","3316","15241","11925","1363942000","6363000000","4999058000"
"018260","삼성에스디에스","3423","31711","28288","591789950","5548697850","4956907900"
"397030","에이프릴바이오","0","98675","98675","0","4916475325","4916475325"
"051910","LG화학","7818","21207","13389","2777038000","7635744750","4858706750"
"058470","리노공업","1753","71319","69566","117232150","4874051200","4756819050"
"047810","한국항공우주","9325","37335","28010","1519351200","6091721600","4572370400"
"247540","에코프로비엠","623","26087","25464","107027450","4478306900","4371279450"
"004170","신세계","562","15361","14799","162833500","4464652750","4301819250"
"128940","한미약품","410","8892","8482","189251250","4119922250","3930671000"
"064260","다날","126898","565362","438464","1129142800","4846592720","3717449920"
"323410","카카오뱅크","4531","166201","161670","104881525","3789012125","3684130600"
"009830","한화솔루션","2642","125411","122769","78335875","3719636950","3641301075"
"252990","샘씨엔에스","0","401901","401901","0","3322769840","3322769840"
"237690","에스티팜","4339","27863","23524","564307450","3807717750","3243410300"
"475830","오름테라퓨틱","2272","29947","27675","254662450","3412538900","3157876450"
"089890","코세스","5417","121862","116445","139462900","3243450700","3103987800"
"071050","한국금융지주","11064","26705","15641","2163561450","5208054050","3044492600"
"234340","헥토파이낸셜","21010","183879","162869","409112400","3447261675","3038149275"
"454910","두산로보틱스","1281","26757","25476","147683900","3156110750","3008426850"
"347700","스피어","3872","135208","131336","87303050","3023566970","2936263920"
"005490","POSCO홀딩스","13824","21082","7258","5059341250","7977749750","2918408500"
"086520","에코프로","6057","33362","27305","620066400","3477192850","2857126450"
"295310","에이치브이엠","324","31670","31346","28954700","2855532600","2826577900"
"024850","HLB이노베이션","3600","891490","887890","11166273","2791147203","2779980930"
