종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1716","21","1.24","1695","1727","1695","110336","189366582","91049312640","53059040"
"095570","AJ네트웍스","KOSPI",,"4635","65","1.42","4600","4650","4540","105849","486330376","209746537965","45252759"
"006840","AK홀딩스","KOSPI",,"8990","0","0.00","8990","9060","8920","5959","53429650","119095573390","13247561"
"054620","APS","KOSDAQ","중견기업부","4250","55","1.31","4200","4270","4085","14967","63082675","84550439250","19894221"
"265520","AP시스템","KOSDAQ","우량기업부","19370","150","0.78","19350","19420","18900","57529","1108040260","291534402770","15050821"
"211270","AP위성","KOSDAQ","우량기업부","10900","-160","-1.45","11090","11090","10880","68374","746987625","164397113600","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"4035","45","1.13","3995","4045","3980","96690","388767292","386217251685","95716791"
"282330","BGF리테일","KOSPI",,"108300","500","0.46","107900","108900","107400","33670","3639684150","1871847019800","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","3375","160","4.98","3250","3395","3230","249729","835729089","211838284125","62766899"
"138930","BNK금융지주","KOSPI",,"15050","20","0.13","15240","15240","14930","513369","7724873005","4732098567700","314425154"
"001460","BYC","KOSPI",,"40650","450","1.12","40600","41300","40150","4256","173209700","253905997500","6246150"
"001465","BYC우","KOSPI",,"23900","0","0.00","24050","24100","23700","1509","36006250","51477015000","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1516","38","2.57","1478","1521","1465","178878","269031008","116571579912","76894182"
"001040","CJ","KOSPI",,"176100","-4400","-2.44","181700","181700","174700","114397","20225658750","5138069347800","29176998"
"079160","CJ CGV","KOSPI",,"5720","50","0.88","5640","5740","5570","409105","2317395775","947126117080","165581489"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","63500","400","0.63","63200","64400","63200","28134","1795557150","1392501279000","21929154"
