종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1694","17","1.01","1690","1701","1676","165516","279833599","89882013760","53059040"
"095570","AJ네트웍스","KOSPI",,"4875","-5","-0.10","4885","4980","4845","212314","1034629219","220607200125","45252759"
"006840","AK홀딩스","KOSPI",,"9000","20","0.22","9170","9170","8910","8405","75663265","119228049000","13247561"
"054620","APS","KOSDAQ","중견기업부","4180","80","1.95","4160","4240","4090","18925","78622500","83157843780","19894221"
"265520","AP시스템","KOSDAQ","우량기업부","20250","450","2.27","19830","20350","19710","116158","2335194675","304779125250","15050821"
"211270","AP위성","KOSDAQ","우량기업부","10760","50","0.47","10760","10810","10600","44781","480304260","162285591040","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"4090","110","2.76","3980","4090","3980","213953","864887256","391481675190","95716791"
"282330","BGF리테일","KOSPI",,"112000","800","0.72","110700","112600","110700","27802","3114824600","1935797472000","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","3380","55","1.65","3320","3385","3270","139710","464209329","212152118620","62766899"
"138930","BNK금융지주","KOSPI",,"15600","-20","-0.13","15540","15820","15450","1060846","16614564220","4905032402400","314425154"
"001460","BYC","KOSPI",,"44200","2050","4.86","42150","44350","42150","9954","437020575","276079830000","6246150"
"001465","BYC우","KOSPI",,"25250","950","3.91","24100","25350","24100","15811","392727025","54384712500","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1569","-44","-2.73","1613","1613","1550","98053","153836750","120646971558","76894182"
"001040","CJ","KOSPI",,"187800","11300","6.40","175900","189900","175800","224069","41793927150","5479440224400","29176998"
"079160","CJ CGV","KOSPI",,"5710","-860","-13.09","6600","6600","5700","3482197","20450495055","945470302190","165581489"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","63800","-1300","-2.00","65500","65600","63700","55451","3571148050","1399080025200","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","9240","250","2.78","8990","9280","8960","9721","88201340","120724868880","13065462"
"00104K","CJ4우(전환)","KOSPI",,"160800","6800","4.42","153600","161800","152200","16372","2617270550","679623129600","4226512"
"000120","CJ대한통운","KOSPI",,"100500","7100","7.60","93400","100500","93400","241533","23994981300","2292640572000","22812344"
"011150","CJ씨푸드","KOSPI",,"2735","15","0.55","2720","2765","2705","256291","700248493","98270664155","35930773"
"011155","CJ씨푸드1우","KOSPI",,"14780","260","1.79","14600","14890","14560","245","3590510","2956000000","200000"
"001045","CJ우","KOSPI",,"92200","3300","3.71","89500","93500","88300","7664","707383500","208392560600","2260223"
"097950","CJ제일제당","KOSPI",,"213500","4500","2.15","210500","214000","209500","65313","13856868250","3214068711000","15054186"
"097955","CJ제일제당 우","KOSPI",,"139100","900","0.65","138200","139300","137800","2822","391471300","184645930300","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","26950","550","2.08","26550","26950","26200","25903","691927575","319939242700","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","1989","-1","-0.05","1980","1999","1974","527427","1046973666","294058101987","147842183"
"056730","CNT85","KOSDAQ","벤처기업부","647","-7","-1.07","648","654","645","13403","8676945","47949937342","74111186"
"000480","CR홀딩스","KOSPI",,"5040","30","0.60","5010","5040","5000","22459","112665345","236328069600","46890490"
"065770","CS","KOSDAQ","벤처기업부","818","-4","-0.49","822","831","816","35706","29319555","15878304340","19411130"
