종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1496","-45","-2.92","1541","1547","1494","190333","288098480","79376323840","53059040"
"095570","AJ네트웍스","KOSPI",,"4675","65","1.41","4610","4710","4605","154640","719422720","211556648325","45252759"
"006840","AK홀딩스","KOSPI",,"8850","10","0.11","8950","8950","8790","3808","33546750","117240914850","13247561"
"054620","APS","KOSDAQ","중견기업부","4100","240","6.22","3925","4130","3825","60796","244195258","75416306100","18394221"
"265520","AP시스템","KOSDAQ","우량기업부","19490","210","1.09","19280","19630","19280","62151","1211679470","293340501290","15050821"
"211270","AP위성","KOSDAQ","우량기업부","12740","620","5.12","12890","13180","12550","587191","7544768435","192148552960","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"3995","-45","-1.11","4040","4045","3965","115255","459907215","382388580045","95716791"
"282330","BGF리테일","KOSPI",,"107700","-1600","-1.46","109000","109900","107600","30796","3331834250","1861476676200","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","3690","-160","-4.16","3850","3855","3630","185171","683081970","231609857310","62766899"
"138930","BNK금융지주","KOSPI",,"16000","-200","-1.23","16130","16380","15830","686389","10996708320","5030802464000","314425154"
"001460","BYC","KOSPI",,"42150","-450","-1.06","43200","43200","41650","5718","240210100","263275222500","6246150"
"001465","BYC우","KOSPI",,"24800","100","0.40","25200","25200","23200","2373","57831600","53415480000","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1447","-29","-1.96","1485","1485","1432","109989","158922440","111265881354","76894182"
"001040","CJ","KOSPI",,"167000","-3000","-1.76","170500","171000","165500","80736","13495013100","4872558666000","29176998"
"079160","CJ CGV","KOSPI",,"5990","-30","-0.50","6020","6190","5950","445819","2677181370","991833161040","165581496"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","63100","-1200","-1.87","65100","65100","62900","36754","2330595850","1383729617400","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","9340","-40","-0.43","9470","9470","9260","8567","79893480","122031415080","13065462"
"00104K","CJ4우(전환)","KOSPI",,"150800","-700","-0.46","150600","152100","148000","10153","1522760400","637358009600","4226512"
"000120","CJ대한통운","KOSPI",,"94400","-800","-0.84","96200","97200","93600","77131","7354167350","2153485273600","22812344"
"011150","CJ씨푸드","KOSPI",,"2845","-60","-2.07","2895","2920","2815","726222","2073196273","102223049185","35930773"
"011155","CJ씨푸드1우","KOSPI",,"16310","-2280","-12.26","16700","18580","16000","35637","610006890","3262000000","200000"
"001045","CJ우","KOSPI",,"87100","-300","-0.34","87200","87700","86800","4816","419343300","196865423300","2260223"
"097950","CJ제일제당","KOSPI",,"210500","-500","-0.24","211000","213500","210000","47393","9999114750","3168906153000","15054186"
"097955","CJ제일제당 우","KOSPI",,"137700","-500","-0.36","138200","139100","137700","3792","523609500","182787524100","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","26950","-750","-2.71","27450","27900","26950","16956","461160975","319939242700","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","1842","-33","-1.76","1906","1906","1833","640654","1185809090","272325301086","147842183"
"056730","CNT85","KOSDAQ","벤처기업부","610","5","0.83","605","619","600","17801","10737851","45207823460","74111186"
"000480","CR홀딩스","KOSPI",,"5070","0","0.00","5070","5100","5040","34147","172772000","237734784300","46890490"
"065770","CS","KOSDAQ","벤처기업부","788","-15","-1.87","796","802","783","135178","106575200","15295970440","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","523","-11","-2.06","567","608","520","1638514","912706555","32859807057","62829459"
"000590","CS홀딩스","KOSPI",,"79400","-900","-1.12","79200","79700","78400","629","49615000","91665870800","1154482"
"012030","DB","KOSPI",,"1478","-2","-0.14","1489","1499","1467","247755","365986649","297335072974","201173933"
"477760","DB금융스팩12호","KOSDAQ","SPAC(소속부없음)","2115","-5","-0.24","2120","2120","2105","579","1222240","12351600000","5840000"
"005830","DB손해보험","KOSPI",,"128600","-1100","-0.85","129000","130400","127700","125601","16181000600","9104880000000","70800000"
"016610","DB증권","KOSPI",,"10800","50","0.47","10700","10890","10700","76749","828534155","458421001200","42446389"
"000990","DB하이텍","KOSPI",,"67300","-1200","-1.75","68800","69300","66500","318894","21489555300","2927858772400","43504588"
"099520","DGI","KOSDAQ","관리종목(소속부없음)","1284","0","0.00","0","0","0","0","0","58141862016","45281824"
"000300","DH오토넥스","KOSPI",,"1984","0","0.00","0","0","0","0","0","164422234240","82874110"
"290120","DH오토리드","KOSDAQ","우량기업부","2405","-35","-1.43","2470","2470","2400","26111","63408230","38057318845","15824249"
"025440","DH오토웨어","KOSDAQ","중견기업부","770","10","1.32","752","770","739","95169","71232450","37561542480","48781224"
"001530","DI동일","KOSPI",,"20800","250","1.22","20500","21050","20300","104895","2171036134","410369024000","19729280"
"015590","DKME","KOSPI",,"515","0","0.00","0","0","0","0","0","122045495160","236981544"
"000210","DL","KOSPI",,"37650","-900","-2.33","38600","38900","37500","56877","2157257475","788989032600","20955884"
"000215","DL우","KOSPI",,"24000","-300","-1.23","24500","24500","23800","20155","484454100","40466760000","1686115"
"375500","DL이앤씨","KOSPI",,"40800","-1000","-2.39","42000","42000","40600","124163","5104045200","1578699818400","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"30300","-700","-2.26","31050","31600","30200","1361","41635225","63992115300","2111951"
"37550K","DL이앤씨우","KOSPI",,"22000","-550","-2.44","22450","22800","21900","9761","215592075","46505470000","2113885"
"068790","DMS","KOSDAQ","관리종목(소속부없음)","6330","0","0.00","0","0","0","0","0","149939488590","23687123"
"007340","DN오토모티브","KOSPI",,"24500","-650","-2.58","25150","25200","24450","79471","1957927075","1433516192500","58510865"
"004840","DRB동일","KOSPI",,"4865","40","0.83","4825","4865","4825","11547","55949610","96959450000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","중견기업부","7210","150","2.12","7210","7390","7140","501928","3640799430","194670000000","27000000"
"155660","DSR","KOSPI",,"3820","5","0.13","3815","3855","3800","14616","55737820","61120000000","16000000"
"069730","DSR제강","KOSPI",,"3940","30","0.77","3910","3975","3910","39940","157303210","56736000000","14400000"
"017860","DS단석","KOSPI",,"18600","-270","-1.43","18880","18990","18550","66267","1238279025","327066343200","17584212"
"180400","DXVX","KOSDAQ","관리종목(소속부없음)","2875","280","10.79","2700","3090","2610","3316782","9579427334","141505867000","49219432"
"092780","DYP","KOSPI",,"3355","-55","-1.61","3380","3420","3350","5691","19173320","44180183300","13168460"
"017940","E1","KOSPI",,"83100","-2400","-2.81","85500","85500","82700","17342","1447576450","570066000000","6860000"
"418620","E8","KOSDAQ","기술성장기업부","1512","32","2.16","1498","1557","1480","73934","112073653","19429921224","12850477"
"245620","EDGC","KOSDAQ","관리종목(소속부없음)","415","0","0.00","0","0","0","0","0","57474989665","138493951"
"037370","EG","KOSDAQ","벤처기업부","5550","-80","-1.42","5640","5670","5540","7226","40437530","47868594600","8624972"
"278990","EMB","KONEX","일반기업부","3300","5","0.15","3100","3400","2805","205","615520","26613764100","8064777"
"365550","ESR켄달스퀘어리츠","KOSPI",,"4210","45","1.08","4175","4215","4145","295152","1234487734","1036034690000","246089000"
"050120","ES큐브","KOSDAQ","중견기업부","2840","-95","-3.24","2905","2905","2840","17978","51389940","38522004240","13564086"
"383220","F&F","KOSPI",,"72900","-1900","-2.54","74800","75300","72600","50436","3709997300","2792585767500","38307075"
"007700","F&F홀딩스","KOSPI",,"19760","-50","-0.25","20300","20300","19410","29884","585120510","772899891920","39114367"
"214270","FSN","KOSDAQ","중견기업부","1852","18","0.98","1876","1933","1842","401216","757822532","80915656068","43690959"
"130500","GH신소재","KOSDAQ","우량기업부","2415","-15","-0.62","2430","2485","2400","30428","73319690","35126300580","14545052"
"114090","GKL","KOSPI",,"14590","-510","-3.38","14980","15090","14560","129360","1909995710","902474225300","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","3020","-45","-1.47","3080","3080","3005","110598","335215695","244167000000","80850000"
"078930","GS","KOSPI",,"53500","-1000","-1.83","54600","54800","53300","235336","12664864700","4970972723000","92915378"
"083450","GST","KOSDAQ","우량기업부","26650","-400","-1.48","27100","27600","26450","522477","14090146825","491159500000","18430000"
"006360","GS건설","KOSPI",,"19250","-530","-2.68","19760","19820","19190","424770","8245619755","1647443682500","85581490"
"001250","GS글로벌","KOSPI",,"2330","-10","-0.43","2345","2350","2330","206184","481338691","192303670120","82533764"
"007070","GS리테일","KOSPI",,"20750","-700","-3.26","21500","21500","20700","120948","2529960000","1734853861250","83607415"
"078935","GS우","KOSPI",,"47550","-100","-0.21","47650","47750","47200","8432","399897775","84868476300","1784826"
"499790","GS피앤엘","KOSPI",,"42200","-900","-2.09","43600","43600","42000","47061","1993680875","836861490200","19830841"
"297890","HB솔루션","KOSDAQ","우량기업부","2095","60","2.95","2035","2105","2035","331034","689365299","153230214830","73140914"
"440290","HB인베스트먼트","KOSDAQ","중견기업부","2360","15","0.64","2355","2390","2345","457340","1081934893","64915174800","27506430"
"078150","HB테크놀러지","KOSDAQ","우량기업부","1845","38","2.10","1825","1860","1810","604407","1113979651","171060865020","92715916"
"225530","HC보광산업","KOSDAQ","우량기업부","2995","20","0.67","2980","3000","2970","26291","78513515","108834487365","36338727"
"060560","HC홈센타","KOSDAQ","중견기업부","745","-5","-0.67","749","756","745","111012","83182225","95113796125","127669525"
"012630","HDC","KOSPI",,"18100","50","0.28","18110","18110","17550","66530","1182841340","1081325150100","59741721"
"039570","HDC랩스","KOSPI",,"8510","-20","-0.23","8580","8620","8460","8044","68426080","220899184510","25957601"
"089470","HDC현대EP","KOSPI",,"4290","-25","-0.58","4310","4345","4250","51864","221629125","136851000000","31900000"
"294870","HDC현대산업개발","KOSPI",,"20700","-450","-2.13","21200","21300","20700","156739","3271457225","1364281731000","65907330"
"009540","HD한국조선해양","KOSPI",,"403000","-13000","-3.13","415000","417500","401500","155267","63019739250","28521565748000","70773116"
"267250","HD현대","KOSPI",,"188500","-4300","-2.23","192600","193000","186200","162775","30657024350","14890196522500","78993085"
"267270","HD현대건설기계","KOSPI",,"93200","-1200","-1.27","94400","94800","92300","213225","19898062900","1617729531600","17357613"
"443060","HD현대마린솔루션","KOSPI",,"191900","-4900","-2.49","197000","197700","191400","38739","7480799700","8602725399000","44829210"
"071970","HD현대마린엔진","KOSPI",,"93800","500","0.54","93900","97500","90100","804583","75641987200","3181836231000","33921495"
"322000","HD현대에너지솔루션","KOSPI",,"56700","-2400","-4.06","59600","59600","56400","98018","5609603750","635040000000","11200000"
"042670","HD현대인프라코어","KOSPI",,"13800","-290","-2.06","14170","14200","13420","5894502","80999565545","2606147084400","188851238"
"267260","HD현대일렉트릭","KOSPI",,"764000","-16000","-2.05","777000","779000","754000","113903","86754587000","27540011140000","36047135"
"329180","HD현대중공업","KOSPI",,"512000","-7000","-1.35","522000","524000","505000","148575","76063337500","53740147200000","104961225"
"376270","HEM파마","KOSDAQ","기술성장기업부","42250","-1400","-3.21","43650","44600","42150","54770","2336591850","300127818250","7103617"
"097230","HJ중공업","KOSPI",,"21700","-500","-2.25","22200","22200","21250","1210671","26190796925","1959408964800","90295344"
"195940","HK이노엔","KOSDAQ GLOBAL","우량기업부","50100","-200","-0.40","50300","51000","49700","116119","5820289900","1419327539100","28329891"
"014790","HL D&I","KOSPI",,"2595","-25","-0.95","2605","2650","2555","74515","193300295","98243069595","37858601"
"028300","HLB","KOSDAQ","중견기업부","46050","-500","-1.07","46500","47100","45950","475754","22089274725","6071835715500","131853110"
"003580","HLB글로벌","KOSPI",,"2105","-15","-0.71","2105","2150","2105","143633","304596994","106646678025","50663505"
"278650","HLB바이오스텝","KOSDAQ","중견기업부","1396","-36","-2.51","1431","1432","1387","249345","349554255","121459732444","87005539"
"343090","HLB사이언스","KONEX","일반기업부","2080","20","0.97","2035","2080","1980","142399","284507805","39436284160","18959752"
"067630","HLB생명과학","KOSDAQ","투자주의환기종목(소속부없음)","3605","-60","-1.64","3665","3695","3600","247781","900224320","439510994090","121917058"
"024850","HLB이노베이션","KOSDAQ","중견기업부","1902","-58","-2.96","1968","1971","1890","240608","462058027","274907685024","144536112"
"187420","HLB제넥스","KOSDAQ","기술성장기업부","2605","-105","-3.87","2715","2720","2570","47284","124565262","75898972610","29135882"
"047920","HLB제약","KOSDAQ","기술성장기업부","14400","-170","-1.17","14630","15200","14400","52560","764794255","472310726400","32799356"
"115450","HLB테라퓨틱스","KOSDAQ","중견기업부","2790","0","0.00","2800","2835","2765","201901","561787456","235426513770","84382263"
"046210","HLB파나진","KOSDAQ","벤처기업부","1650","-21","-1.26","1704","1705","1638","41584","69222163","74459084700","45126718"
"196300","HLB펩","KOSDAQ","관리종목(소속부없음)","7120","80","1.14","6960","7240","6960","11993","85181575","66168993760","9293398"
"204320","HL만도","KOSPI",,"53900","-400","-0.74","54900","55100","53100","779574","41933611500","2530988768000","46957120"
"060980","HL홀딩스","KOSPI",,"44400","-800","-1.77","45200","45500","43900","44062","1956385075","409078378800","9213477"
"011200","HMM","KOSPI",,"20300","-350","-1.69","20650","20700","20200","833715","17028018800","19147730791000","943237970"
"403870","HPSP","KOSDAQ GLOBAL","우량기업부","30950","900","3.00","30350","31100","30300","829929","25555156975","2587747079600","83610568"
"036640","HRS","KOSDAQ","우량기업부","5460","-10","-0.18","5490","5510","5430","149262","817358240","89297208000","16354800"
"035000","HS애드","KOSPI",,"8630","-80","-0.92","8700","8730","8550","34334","296381720","139871967720","16207644"
"002460","HS화성","KOSPI",,"12650","-530","-4.02","13020","13300","12650","26835","343436400","128397500000","10150000"
