종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1555","52","3.46","1504","1605","1504","480513","750346819","82506807200","53059040"
"095570","AJ네트웍스","KOSPI",,"4660","35","0.76","4625","4740","4610","111113","520145365","210877856940","45252759"
"006840","AK홀딩스","KOSPI",,"8710","-140","-1.58","8860","8860","8660","5634","49295190","115386256310","13247561"
"054620","APS","KOSDAQ","중견기업부","4060","-60","-1.46","4090","4100","3990","4278","17264175","74680537260","18394221"
"265520","AP시스템","KOSDAQ","우량기업부","19370","-60","-0.31","19410","19660","19250","47653","924577775","291534402770","15050821"
"211270","AP위성","KOSDAQ","우량기업부","12670","-30","-0.24","12550","12790","12300","162880","2039301055","191092791680","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"3920","25","0.64","3900","3945","3870","52227","204211735","375209820720","95716791"
"282330","BGF리테일","KOSPI",,"104800","-1100","-1.04","105300","106500","104300","35230","3689188800","1811353348800","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","3660","30","0.83","3635","3680","3610","56844","206895470","229726850340","62766899"
"138930","BNK금융지주","KOSPI",,"15870","-170","-1.06","15960","16000","15840","392664","6243509760","4989927193980","314425154"
"001460","BYC","KOSPI",,"42100","200","0.48","41900","42800","41650","1967","83350300","262962915000","6246150"
"001465","BYC우","KOSPI",,"24450","-150","-0.61","24200","24900","24000","824","20076850","52661632500","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1487","97","6.98","1390","1487","1350","315331","443981945","114341648634","76894182"
"001040","CJ","KOSPI",,"172000","800","0.47","170900","175600","169400","122220","21001321400","5018443656000","29176998"
"079160","CJ CGV","KOSPI",,"5950","-50","-0.83","5940","6000","5780","344935","2040614265","985209901200","165581496"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","64600","1800","2.87","62800","65100","62600","54276","3496091200","1416623348400","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","9320","-320","-3.32","9640","9640","9280","26999","252260985","121770105840","13065462"
"00104K","CJ4우(전환)","KOSPI",,"152500","-300","-0.20","152400","154900","150300","7853","1194044350","644543080000","4226512"
"000120","CJ대한통운","KOSPI",,"94600","1400","1.50","93200","95300","92800","49711","4686350150","2158047742400","22812344"
"011150","CJ씨푸드","KOSPI",,"2855","-45","-1.55","2885","2890","2810","892173","2545899199","102582356915","35930773"
