종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1381","61","4.62","1340","1385","1313","306769","415751594","73274534240","53059040"
"095570","AJ네트웍스","KOSPI",,"5350","-30","-0.56","5430","5440","5270","444648","2380783955","242102260650","45252759"
"006840","AK홀딩스","KOSPI",,"8470","-110","-1.28","8580","8580","8320","23536","198708200","112206841670","13247561"
"054620","APS","KOSDAQ","중견기업부","5490","605","12.38","4890","6000","4715","943043","5134238670","100984273290","18394221"
"265520","AP시스템","KOSDAQ","우량기업부","23200","1550","7.16","22000","23550","21900","269895","6191423025","349179047200","15050821"
"211270","AP위성","KOSDAQ","우량기업부","19180","150","0.79","19040","19550","18570","449062","8551130425","289278590720","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"4260","5","0.12","4280","4320","4225","201365","855768712","407753529660","95716791"
"282330","BGF리테일","KOSPI",,"137000","-2400","-1.72","136200","138200","135700","70178","9624765300","2367895122000","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","3850","-5","-0.13","3830","3950","3830","128852","499022040","241652561150","62766899"
"138930","BNK금융지주","KOSPI",,"22150","100","0.45","22750","22850","21900","1690512","37484262625","6873743780950","310327033"
"001460","BYC","KOSPI",,"59900","4600","8.32","55100","71500","54900","195124","12533288800","374144385000","6246150"
"001465","BYC우","KOSPI",,"28100","1000","3.69","27100","34800","26100","84422","2524091975","60523185000","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1290","-51","-3.80","1341","1348","1268","245711","315393313","99193494780","76894182"
"001040","CJ","KOSPI",,"221500","-6500","-2.85","230500","232500","214000","211218","46484216000","6462705057000","29176998"
"079160","CJ CGV","KOSPI",,"5980","20","0.34","5980","6080","5950","497600","2985776110","990180904180","165582091"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","76600","900","1.19","76900","77200","74000","112362","8550004800","1679773196400","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","9020","430","5.01","8690","9170","8580","45834","407082215","117850467240","13065462"
"00104K","CJ4우(전환)","KOSPI",,"180100","-7400","-3.95","187900","188400","178900","14180","2588818150","761194811200","4226512"
"000120","CJ대한통운","KOSPI",,"140100","-300","-0.21","138800","141200","135600","93444","13000582950","3196009394400","22812344"
"011150","CJ씨푸드","KOSPI",,"2950","45","1.55","2910","2955","2875","554244","1615653857","105995780350","35930773"
"011155","CJ씨푸드1우","KOSPI",,"15290","40","0.26","15250","15560","15250","265","4067360","3058000000","200000"
"001045","CJ우","KOSPI",,"100100","-1900","-1.86","102100","102200","98900","9039","904831700","226248322300","2260223"
"097950","CJ제일제당","KOSPI",,"222500","0","0.00","223000","223500","221000","53575","11920337250","3349556385000","15054186"
"097955","CJ제일제당 우","KOSPI",,"142000","700","0.50","142200","143900","140700","8501","1203268150","188495486000","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","33400","-350","-1.04","34000","34100","32700","44425","1472682475","396510972400","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2120","60","2.91","2095","2125","1997","1411534","2928882824","313425427960","147842183"
"056730","CNT85","KOSDAQ","벤처기업부","545","0","0.00","543","545","526","67010","35997262","40390596370","74111186"
"000480","CR홀딩스","KOSPI",,"4935","35","0.71","4900","4955","4900","52018","256501961","231404568150","46890490"
"065770","CS","KOSDAQ","벤처기업부","777","-18","-2.26","795","808","763","311558","245196068","15082448010","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","349","-44","-11.20","390","408","348","1467533","535040250","21927481191","62829459"
"000590","CS홀딩스","KOSPI",,"85900","1200","1.42","85000","85900","83700","2566","217891450","99170003800","1154482"
"012030","DB","KOSPI",,"1823","108","6.30","1721","1850","1710","2162091","3867303347","366740079859","201173933"
"477760","DB금융스팩12호","KOSDAQ","SPAC(소속부없음)","2230","0","0.00","0","0","0","0","0","13023200000","5840000"
"005830","DB손해보험","KOSPI",,"183400","1300","0.71","183000","184900","180600","213813","39059398800","12725025600000","69384000"
"016610","DB증권","KOSPI",,"17540","2180","14.19","17320","18210","16420","1115662","19230990530","744509663060","42446389"
"000990","DB하이텍","KOSPI",,"91400","-1600","-1.72","91700","91800","88200","538629","48521059000","3976319343200","43504588"
