종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1695","-3","-0.18","1698","1710","1695","82423","140139921","89935072800","53059040"
"095570","AJ네트웍스","KOSPI",,"4570","-70","-1.51","4645","4690","4540","147381","675769474","206805108630","45252759"
"006840","AK홀딩스","KOSPI",,"8990","-10","-0.11","9040","9060","8960","1566","14055890","119095573390","13247561"
"054620","APS","KOSDAQ","중견기업부","4195","5","0.12","4115","4340","4115","38603","163347585","83456257095","19894221"
"265520","AP시스템","KOSDAQ","우량기업부","19220","140","0.73","19160","19460","19070","83574","1605691595","289276779620","15050821"
"211270","AP위성","KOSDAQ","우량기업부","11060","-300","-2.64","11990","12020","11000","319331","3655781500","166810282240","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"3990","30","0.76","3960","4010","3940","73841","294079574","381909996090","95716791"
"282330","BGF리테일","KOSPI",,"107800","-1500","-1.37","108600","109400","107000","34037","3666575350","1863205066800","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","3215","105","3.38","3110","3245","3080","277122","883185165","201795580285","62766899"
"138930","BNK금융지주","KOSPI",,"15030","-170","-1.12","15060","15320","15020","457735","6931698030","4725810064620","314425154"
"001460","BYC","KOSPI",,"40200","0","0.00","39900","40600","39600","4027","160949850","251095230000","6246150"
"001465","BYC우","KOSPI",,"23900","100","0.42","24000","24000","23650","4256","101096250","51477015000","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1478","8","0.54","1485","1495","1450","71256","104444672","113649600996","76894182"
"001040","CJ","KOSPI",,"180500","1000","0.56","179000","184600","178000","95958","17396490300","5266448139000","29176998"
"079160","CJ CGV","KOSPI",,"5670","60","1.07","5610","5730","5590","756344","4294303970","938846906550","165581465"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","63100","-400","-0.63","63800","64000","62200","20255","1284378200","1383729617400","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","8920","60","0.68","8860","8970","8800","17058","151649725","116543921040","13065462"
"00104K","CJ4우(전환)","KOSPI",,"156600","200","0.13","154500","157400","154000","9079","1416205800","661871779200","4226512"
"000120","CJ대한통운","KOSPI",,"92400","-500","-0.54","92200","93200","91500","28388","2616691550","2107860585600","22812344"
"011150","CJ씨푸드","KOSPI",,"2690","-60","-2.18","2735","2750","2690","450173","1220508930","96653779370","35930773"
"011155","CJ씨푸드1우","KOSPI",,"14200","-580","-3.92","14900","14900","14200","959","13818800","2840000000","200000"
"001045","CJ우","KOSPI",,"88800","-1300","-1.44","89100","91000","88800","2469","221522550","200707802400","2260223"
"097950","CJ제일제당","KOSPI",,"211000","-1000","-0.47","211500","213500","211000","30560","6464833250","3176433246000","15054186"
"097955","CJ제일제당 우","KOSPI",,"138600","-500","-0.36","138500","139400","137600","2251","311687400","183982213800","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","26100","-200","-0.76","26200","26500","25800","20671","538145775","309848394600","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","1896","46","2.49","1840","1900","1840","909643","1708674335","280308778968","147842183"
"056730","CNT85","KOSDAQ","벤처기업부","667","2","0.30","665","667","660","15540","10317963","49432161062","74111186"
"000480","CR홀딩스","KOSPI",,"4955","10","0.20","4920","4955","4920","12147","60094445","232342377950","46890490"
"065770","CS","KOSDAQ","벤처기업부","795","-3","-0.38","798","807","788","71931","57417350","15431848350","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","556","-23","-3.97","578","578","530","1730785","960329259","34053432636","61247181"
"000590","CS홀딩스","KOSPI",,"78800","600","0.77","77800","78900","76800","513","39943500","90973181600","1154482"
"012030","DB","KOSPI",,"1426","-4","-0.28","1423","1447","1412","156376","223158205","286874028458","201173933"
"477760","DB금융스팩12호","KOSDAQ","SPAC(소속부없음)","2100","0","0.00","2100","2100","2095","411","862975","12264000000","5840000"
"005830","DB손해보험","KOSPI",,"126000","1000","0.80","124700","128800","124600","130119","16484641450","8920800000000","70800000"
"016610","DB증권","KOSPI",,"10250","80","0.79","10160","10410","10100","100669","1036153385","435075487250","42446389"
"000990","DB하이텍","KOSPI",,"63600","1700","2.75","62600","64300","62200","391308","24837620700","2766891796800","43504588"
"099520","DGI","KOSDAQ","관리종목(소속부없음)","1284","0","0.00","0","0","0","0","0","58141862016","45281824"
"060900","DGP","KOSDAQ","중견기업부","1211","15","1.25","1217","1219","1198","59740","72037943","36221898874","29910734"
"000300","DH오토넥스","KOSPI",,"1984","0","0.00","0","0","0","0","0","162944308992","82129188"
"290120","DH오토리드","KOSDAQ","우량기업부","2420","40","1.68","2385","2470","2355","17529","41991685","38294682580","15824249"
"025440","DH오토웨어","KOSDAQ","중견기업부","735","3","0.41","732","738","725","17574","12842091","35854199640","48781224"
"001530","DI동일","KOSPI",,"18470","590","3.30","18020","18770","18020","128870","2377448085","364399801600","19729280"
"015590","DKME","KOSPI",,"515","0","0.00","0","0","0","0","0","122045495160","236981544"
"000210","DL","KOSPI",,"39300","-500","-1.26","39800","39900","39050","64723","2544595200","823566241200","20955884"
"000215","DL우","KOSPI",,"25350","-500","-1.93","25600","26500","25300","8508","218946200","42743015250","1686115"
"375500","DL이앤씨","KOSPI",,"40000","-500","-1.23","40450","40900","39900","93677","3773595625","1547744920000","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"28850","-750","-2.53","29600","29850","28850","2726","79943300","60929786350","2111951"
"37550K","DL이앤씨우","KOSPI",,"22400","200","0.90","22250","22400","21500","7602","168524075","47351024000","2113885"
"068790","DMS","KOSDAQ","관리종목(소속부없음)","6330","0","0.00","0","0","0","0","0","149939488590","23687123"
"007340","DN오토모티브","KOSPI",,"24150","200","0.84","23750","24200","23650","81668","1953598725","1413037389750","58510865"
"004840","DRB동일","KOSPI",,"4835","5","0.10","4830","4855","4825","3733","18060275","96361550000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","중견기업부","6810","30","0.44","6880","7060","6780","386217","2669001135","183870000000","27000000"
"155660","DSR","KOSPI",,"3900","35","0.91","3870","3935","3850","25960","100837715","62400000000","16000000"
"069730","DSR제강","KOSPI",,"3600","100","2.86","3470","3625","3470","53463","190714785","51840000000","14400000"
"017860","DS단석","KOSPI",,"19350","-210","-1.07","19510","19840","19350","34331","671192250","340254502200","17584212"
"180400","DXVX","KOSDAQ","관리종목(소속부없음)","1775","5","0.28","1770","1815","1769","131680","235713414","87364491800","49219432"
"092780","DYP","KOSPI",,"3465","65","1.91","3400","3485","3400","27227","94136120","45628713900","13168460"
"017940","E1","KOSPI",,"84900","900","1.07","84500","86600","83800","14990","1279498650","582414000000","6860000"
"418620","E8","KOSDAQ","기술성장기업부","2000","9","0.45","1975","2035","1975","24516","49216200","25700954000","12850477"
"245620","EDGC","KOSDAQ","관리종목(소속부없음)","415","0","0.00","0","0","0","0","0","57474989665","138493951"
"037370","EG","KOSDAQ","벤처기업부","5600","40","0.72","5560","5680","5540","10094","56445310","48299843200","8624972"
"278990","EMB","KONEX","일반기업부","3380","-120","-3.43","3600","3600","3200","24","78675","16348488780","4836831"
"365550","ESR켄달스퀘어리츠","KOSPI",,"4440","-30","-0.67","4400","4440","4365","423995","1866528695","1092635160000","246089000"
"050120","ES큐브","KOSDAQ","중견기업부","3015","-35","-1.15","3095","3135","3005","122334","374218033","40895719290","13564086"
"383220","F&F","KOSPI",,"71500","-300","-0.42","71600","72400","70900","42340","3026518350","2738955862500","38307075"
"007700","F&F홀딩스","KOSPI",,"20450","470","2.35","20000","20700","19900","40110","818800570","799888805150","39114367"
"214270","FSN","KOSDAQ","중견기업부","1790","-12","-0.67","1802","1865","1710","294979","528910630","78206816610","43690959"
"130500","GH신소재","KOSDAQ","우량기업부","2380","-5","-0.21","2380","2415","2365","4505","10759768","34617223760","14545052"
"114090","GKL","KOSPI",,"14150","-100","-0.70","14140","14380","14105","116499","1654573575","875257730500","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","2730","65","2.44","2665","2825","2665","81375","224284700","220720500000","80850000"
"078930","GS","KOSPI",,"56600","-1400","-2.41","57800","57800","56500","156725","8924244200","5259010394800","92915378"
"083450","GST","KOSDAQ","우량기업부","25150","-200","-0.79","25700","25800","25000","148170","3756957950","463514500000","18430000"
"006360","GS건설","KOSPI",,"19160","-130","-0.67","19260","19390","19020","208441","3995872975","1639741348400","85581490"
"001250","GS글로벌","KOSPI",,"2365","-20","-0.84","2395","2400","2365","236407","562821974","195192351860","82533764"
"007070","GS리테일","KOSPI",,"21350","-400","-1.84","21600","21750","21000","125164","2672029175","1785018310250","83607415"
"078935","GS우","KOSPI",,"47250","-550","-1.15","47800","47800","47200","5189","246218950","84333028500","1784826"
"499790","GS피앤엘","KOSPI",,"46250","-1200","-2.53","47550","47600","45750","213204","9862316175","917176396250","19830841"
"297890","HB솔루션","KOSDAQ","우량기업부","2110","-20","-0.94","2130","2170","2105","167483","357234899","154327328540","73140914"
"440290","HB인베스트먼트","KOSDAQ","중견기업부","2085","-5","-0.24","2090","2100","2055","59898","124329635","57350906550","27506430"
"078150","HB테크놀러지","KOSDAQ","우량기업부","1931","11","0.57","1920","1964","1911","473853","918116423","179034433796","92715916"
"225530","HC보광산업","KOSDAQ","우량기업부","2850","30","1.06","2830","2885","2800","19367","55221485","103565371950","36338727"
"060560","HC홈센타","KOSDAQ","중견기업부","713","1","0.14","711","720","706","29140","20684153","91028371325","127669525"
"012630","HDC","KOSPI",,"17270","-130","-0.75","17240","17570","17150","125555","2172571780","1031739521670","59741721"
"039570","HDC랩스","KOSPI",,"8290","-60","-0.72","8350","8360","8280","9307","77396450","215188512290","25957601"
"089470","HDC현대EP","KOSPI",,"4065","10","0.25","4055","4070","4015","11399","46015985","129673500000","31900000"
"294870","HDC현대산업개발","KOSPI",,"19500","-290","-1.47","19700","19850","19450","132192","2589011675","1285192935000","65907330"
"009540","HD한국조선해양","KOSPI",,"427000","-1000","-0.23","427000","435000","423000","104454","44877725500","30220120532000","70773116"
"267250","HD현대","KOSPI",,"201500","-2500","-1.23","204500","205500","200000","73071","14777974500","15917106627500","78993085"
"267270","HD현대건설기계","KOSPI",,"94600","-2300","-2.37","95900","96000","94000","95817","9074454300","1642030189800","17357613"
"443060","HD현대마린솔루션","KOSPI",,"194600","-5200","-2.60","200000","200000","193700","107682","20991585300","8723764266000","44829210"
"071970","HD현대마린엔진","KOSPI",,"80200","-1300","-1.60","81600","82800","80000","112752","9128781750","2720503899000","33921495"
"010620","HD현대미포","KOSPI",,"223000","0","0.00","0","0","0","0","0","8907099227000","39942149"
"322000","HD현대에너지솔루션","KOSPI",,"54200","2400","4.63","53000","55300","52800","121831","6618011100","607040000000","11200000"
"042670","HD현대인프라코어","KOSPI",,"14670","-290","-1.94","14740","14910","14550","827391","12151816595","2770447661460","188851238"
"267260","HD현대일렉트릭","KOSPI",,"798000","1000","0.13","810000","825000","797000","72971","58965580000","28765613730000","36047135"
"329180","HD현대중공업","KOSPI",,"554000","0","0.00","557000","570000","546000","177537","98415433000","49180306264000","88773116"
