종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1689","-13","-0.76","1702","1766","1678","252757","428799785","89616718560","53059040"
"095570","AJ네트웍스","KOSPI",,"4640","-65","-1.38","4680","4745","4605","152470","711118020","209972801760","45252759"
"006840","AK홀딩스","KOSPI",,"8990","0","0.00","9010","9060","8850","5653","50223980","119095573390","13247561"
"054620","APS","KOSDAQ","중견기업부","4235","370","9.57","3925","4265","3710","555476","2263861680","84252025935","19894221"
"265520","AP시스템","KOSDAQ","우량기업부","18910","310","1.67","18810","19100","18600","100701","1896658045","284611025110","15050821"
"211270","AP위성","KOSDAQ","우량기업부","11720","370","3.26","11450","11760","11400","29658","344716900","176764602880","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"3905","-100","-2.50","4035","4035","3890","117395","462062551","373774068855","95716791"
"282330","BGF리테일","KOSPI",,"110400","200","0.18","109800","110900","108600","43136","4750806050","1908143222400","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","2990","-20","-0.66","3010","3080","2985","36018","108853620","187673028010","62766899"
"138930","BNK금융지주","KOSPI",,"14830","20","0.14","14920","15050","14700","636743","9456791740","4662925033820","314425154"
"001460","BYC","KOSPI",,"39300","-1850","-4.50","41100","41150","39050","6438","256747250","245473695000","6246150"
"001465","BYC우","KOSPI",,"23750","-50","-0.21","24050","24050","22800","2410","56812375","51153937500","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1453","33","2.32","1431","1460","1417","86494","124189476","111727246446","76894182"
"001040","CJ","KOSPI",,"174500","-8300","-4.54","185900","185900","173100","174585","30946445800","5091386151000","29176998"
"079160","CJ CGV","KOSPI",,"5540","-10","-0.18","5570","5670","5500","437610","2449583315","917321316100","165581465"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","63300","-500","-0.78","64400","64900","63000","28198","1792748450","1388115448200","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","8630","-30","-0.35","8670","8720","8550","20406","175476595","112754937060","13065462"
"00104K","CJ4우(전환)","KOSPI",,"153500","-4800","-3.03","158500","160000","146000","20234","3086356400","648769592000","4226512"
"000120","CJ대한통운","KOSPI",,"92700","-300","-0.32","93500","93900","92100","31129","2888129500","2114704288800","22812344"
"011150","CJ씨푸드","KOSPI",,"2710","-30","-1.09","2740","2785","2690","708792","1933528785","97372394830","35930773"
