종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1640","-32","-1.91","1671","1671","1640","282014","466942946","87016825600","53059040"
"095570","AJ네트웍스","KOSPI",,"4730","160","3.50","4575","4780","4560","183318","856693723","214045550070","45252759"
"006840","AK홀딩스","KOSPI",,"8990","90","1.01","8910","9000","8870","4320","38518535","119095573390","13247561"
"054620","APS","KOSDAQ","중견기업부","4185","-25","-0.59","4210","4210","4140","7463","31101820","83257314885","19894221"
"265520","AP시스템","KOSDAQ","우량기업부","19880","-90","-0.45","20000","20150","19730","87464","1737870575","299210321480","15050821"
"211270","AP위성","KOSDAQ","우량기업부","10820","150","1.41","10800","10920","10710","54384","588332610","163190529280","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"4040","50","1.25","3990","4115","3985","264880","1076942570","386695835640","95716791"
"282330","BGF리테일","KOSPI",,"109600","-100","-0.09","110700","110700","108900","40554","4452351050","1894316097600","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","3605","85","2.41","3495","3665","3495","192967","694764220","226274670895","62766899"
"138930","BNK금융지주","KOSPI",,"15140","-180","-1.17","15470","15500","15140","997674","15222461620","4760396831560","314425154"
"001460","BYC","KOSPI",,"47600","2800","6.25","44900","54100","43450","80253","3885443800","297316740000","6246150"
"001465","BYC우","KOSPI",,"26350","800","3.13","25600","28100","25300","16782","439255225","56753947500","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1555","25","1.63","1531","1568","1530","59971","92834004","119570453010","76894182"
"001040","CJ","KOSPI",,"182200","2100","1.17","182200","184900","180200","109227","19947870300","5316049035600","29176998"
"079160","CJ CGV","KOSPI",,"6130","400","6.98","5770","6240","5770","1470033","8963627690","1015014527570","165581489"
