종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1672","2","0.12","1665","1675","1652","138894","230840407","88714714880","53059040"
"095570","AJ네트웍스","KOSPI",,"4570","-45","-0.98","4615","4655","4565","70661","325199181","206805108630","45252759"
"006840","AK홀딩스","KOSPI",,"8900","-90","-1.00","8960","9010","8450","10077","89257210","117903292900","13247561"
"054620","APS","KOSDAQ","중견기업부","4210","100","2.43","4190","4245","4130","13672","57219915","83754670410","19894221"
"265520","AP시스템","KOSDAQ","우량기업부","19970","-180","-0.89","20300","20350","19880","65575","1312108005","300564895370","15050821"
"211270","AP위성","KOSDAQ","우량기업부","10670","-80","-0.74","10720","10800","10660","25194","269750815","160928183680","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"3990","-10","-0.25","4030","4035","3960","31861","126901845","381909996090","95716791"
"282330","BGF리테일","KOSPI",,"109700","-1200","-1.08","111000","111000","109600","10725","1179738500","1896044488200","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","3520","-95","-2.63","3620","3655","3480","184279","652506019","220939484480","62766899"
"138930","BNK금융지주","KOSPI",,"15320","-220","-1.42","15590","15590","15320","512263","7909304650","4816993359280","314425154"
"001460","BYC","KOSPI",,"44800","1300","2.99","43200","45750","43200","13290","598584900","279827520000","6246150"
"001465","BYC우","KOSPI",,"25550","400","1.59","25400","25550","24700","6072","151798400","55030867500","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1530","-50","-3.16","1580","1580","1530","71776","111032798","117648098460","76894182"
"001040","CJ","KOSPI",,"180100","-3600","-1.96","184700","184700","179700","77495","14087387450","5254777339800","29176998"
"079160","CJ CGV","KOSPI",,"5730","40","0.70","5700","5820","5670","555250","3184108360","948781931970","165581489"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","61700","1200","1.98","60700","61800","60500","30386","1864265700","1353028801800","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","9350","-110","-1.16","9460","9500","9190","14001","130011410","122162069700","13065462"
"00104K","CJ4우(전환)","KOSPI",,"157700","-1800","-1.13","159800","159800","156000","9493","1497498600","666520942400","4226512"
"000120","CJ대한통운","KOSPI",,"94700","-1100","-1.15","96300","96300","94300","45860","4356439900","2160328976800","22812344"
"011150","CJ씨푸드","KOSPI",,"2675","-15","-0.56","2680","2695","2675","107491","288383497","96114817775","35930773"
"011155","CJ씨푸드1우","KOSPI",,"16370","850","5.48","15110","16560","15110","1375","21163700","3274000000","200000"
"001045","CJ우","KOSPI",,"91400","-800","-0.87","92200","92500","91400","3713","340421350","206584382200","2260223"
"097950","CJ제일제당","KOSPI",,"207000","-2500","-1.19","210500","210500","206000","79026","16373718500","3116216502000","15054186"
"097955","CJ제일제당 우","KOSPI",,"138100","-200","-0.14","139400","139400","137500","3293","454123050","183318497300","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","26450","50","0.19","26400","27000","26250","36652","976093850","314003449700","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","1982","-4","-0.20","1988","1989","1958","470058","925745062","293023206706","147842183"
"056730","CNT85","KOSDAQ","벤처기업부","649","9","1.41","640","658","628","25506","16477543","48098159714","74111186"
"000480","CR홀딩스","KOSPI",,"5050","-20","-0.39","5080","5080","5040","5800","29312450","236796974500","46890490"
"065770","CS","KOSDAQ","벤처기업부","817","0","0.00","811","833","805","42109","34416723","15858893210","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","560","-3","-0.53","563","563","546","255776","141939177","35184497040","62829459"
"000590","CS홀딩스","KOSPI",,"80100","100","0.13","80000","80500","79500","308","24604600","92474008200","1154482"
"012030","DB","KOSPI",,"1524","1","0.07","1524","1554","1520","316568","485466815","306589073892","201173933"
"477760","DB금융스팩12호","KOSDAQ","SPAC(소속부없음)","2100","0","0.00","2100","2100","2095","34","71365","12264000000","5840000"
"005830","DB손해보험","KOSPI",,"119900","-1800","-1.48","121800","122000","119700","147344","17714671250","8488920000000","70800000"
"016610","DB증권","KOSPI",,"10480","-100","-0.95","10680","10680","10380","191813","2009550160","444838156720","42446389"
"000990","DB하이텍","KOSPI",,"66200","1300","2.00","64900","67200","64900","466604","30871641700","2880003725600","43504588"
"099520","DGI","KOSDAQ","관리종목(소속부없음)","1284","0","0.00","0","0","0","0","0","58141862016","45281824"
"000300","DH오토넥스","KOSPI",,"1984","0","0.00","0","0","0","0","0","164422234240","82874110"
"290120","DH오토리드","KOSDAQ","우량기업부","2435","30","1.25","2405","2440","2375","10875","26232124","38532046315","15824249"
"025440","DH오토웨어","KOSDAQ","중견기업부","720","8","1.12","727","727","708","26837","19295329","35122481280","48781224"
"001530","DI동일","KOSPI",,"20400","0","0.00","20450","20950","20200","82176","1688661500","402477312000","19729280"
"015590","DKME","KOSPI",,"515","0","0.00","0","0","0","0","0","122045495160","236981544"
"000210","DL","KOSPI",,"38900","-150","-0.38","39100","39300","38850","38981","1521224175","815183887600","20955884"
"000215","DL우","KOSPI",,"25850","150","0.58","26100","26100","25600","6481","167202650","43586072750","1686115"
"375500","DL이앤씨","KOSPI",,"42200","400","0.96","42500","43500","42000","227766","9743077725","1632870890600","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"31400","150","0.48","31500","32300","31400","2230","70925800","66315261400","2111951"
"37550K","DL이앤씨우","KOSPI",,"22950","250","1.10","22700","23400","22700","11861","275100225","48513660750","2113885"
"068790","DMS","KOSDAQ","관리종목(소속부없음)","6330","0","0.00","0","0","0","0","0","149939488590","23687123"
"007340","DN오토모티브","KOSPI",,"27600","-650","-2.30","28250","28450","27450","117398","3267927550","1614899874000","58510865"
"004840","DRB동일","KOSPI",,"4810","10","0.21","4785","4840","4765","38730","186269370","95863300000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","중견기업부","7180","-120","-1.64","7290","7360","7150","216844","1561732000","193860000000","27000000"
"155660","DSR","KOSPI",,"3860","-40","-1.03","3910","3910","3845","6498","25094481","61760000000","16000000"
"069730","DSR제강","KOSPI",,"3820","25","0.66","3875","3875","3760","24308","92497422","55008000000","14400000"
"017860","DS단석","KOSPI",,"19160","-250","-1.29","19350","19500","19150","41551","800621100","336913501920","17584212"
"180400","DXVX","KOSDAQ","관리종목(소속부없음)","1808","58","3.31","1745","1810","1716","112381","198437362","88988733056","49219432"
"092780","DYP","KOSPI",,"3395","35","1.04","3360","3415","3360","6364","21610375","44706921700","13168460"
"017940","E1","KOSPI",,"82700","-1600","-1.90","84400","84400","82400","19993","1659720500","567322000000","6860000"
"418620","E8","KOSDAQ","기술성장기업부","1762","-68","-3.72","1830","1846","1740","137635","244681145","22642540474","12850477"
"245620","EDGC","KOSDAQ","관리종목(소속부없음)","415","0","0.00","0","0","0","0","0","57474989665","138493951"
"037370","EG","KOSDAQ","벤처기업부","5660","-50","-0.88","5710","5730","5620","14352","81368165","48817341520","8624972"
"278990","EMB","KONEX","일반기업부","2800","-200","-6.67","2850","3000","2800","268","755700","22581375600","8064777"
"365550","ESR켄달스퀘어리츠","KOSPI",,"4285","-40","-0.92","4325","4325","4270","368135","1577514482","1054491365000","246089000"
"050120","ES큐브","KOSDAQ","중견기업부","3080","40","1.32","3050","3180","2995","26898","81632700","41777384880","13564086"
"383220","F&F","KOSPI",,"72000","-500","-0.69","72400","72700","71100","70640","5080962000","2758109400000","38307075"
"007700","F&F홀딩스","KOSPI",,"19830","-420","-2.07","20000","20300","19830","15538","309490750","775637897610","39114367"
"214270","FSN","KOSDAQ","중견기업부","1804","-72","-3.84","1876","1876","1787","221944","402024100","78818490036","43690959"
"130500","GH신소재","KOSDAQ","우량기업부","2510","-95","-3.65","2600","2650","2430","91376","229208235","36508080520","14545052"
"114090","GKL","KOSPI",,"14330","-240","-1.65","14600","14600","14330","136272","1962771680","886391751100","61855670"
