종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1445","40","2.85","1393","1445","1389","493789","702087694","76670312800","53059040"
"095570","AJ네트웍스","KOSPI",,"5390","-70","-1.28","5460","5510","5320","440611","2385513140","243912371010","45252759"
"006840","AK홀딩스","KOSPI",,"7780","120","1.57","7620","7800","7620","17514","134897150","103066024580","13247561"
"054620","APS","KOSDAQ","중견기업부","4550","140","3.17","4410","4770","4320","131556","590299160","83693705550","18394221"
"265520","AP시스템","KOSDAQ","우량기업부","22800","1650","7.80","20800","23200","20650","523872","11669693825","343158718800","15050821"
"211270","AP위성","KOSDAQ","우량기업부","21100","-150","-0.71","21550","21650","20300","786219","16375780750","318236614400","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"4105","90","2.24","4010","4120","4000","225743","921495110","392917427055","95716791"
"282330","BGF리테일","KOSPI",,"123300","1300","1.07","121800","124200","121400","70397","8666849150","2131105609800","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","4185","120","2.95","4060","4215","4030","142147","585035512","262679472315","62766899"
"138930","BNK금융지주","KOSPI",,"17820","320","1.83","17500","17880","17300","1172365","20768184470","5530027728060","310327033"
"001460","BYC","KOSPI",,"48950","4500","10.12","45550","48950","44000","13014","615111650","305749042500","6246150"
"001465","BYC우","KOSPI",,"25800","850","3.41","25050","25800","24700","3687","94082625","55569330000","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1250","24","1.96","1226","1250","1195","114276","139841354","96117727500","76894182"
"001040","CJ","KOSPI",,"208500","-3500","-1.65","212500","213000","199900","196306","40398197800","6083404083000","29176998"
"079160","CJ CGV","KOSPI",,"5850","-130","-2.17","6000","6210","5750","1183356","6946987040","968653635300","165581818"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","69000","-300","-0.43","68900","70300","68100","72247","4990257800","1513111626000","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","8550","170","2.03","8410","8600","8330","27629","233920920","111709700100","13065462"
"00104K","CJ4우(전환)","KOSPI",,"172100","-2800","-1.60","174900","174900","167400","8953","1528238700","727382715200","4226512"
"000120","CJ대한통운","KOSPI",,"103400","1100","1.08","102300","108000","102300","87776","9197407350","2358796369600","22812344"
"011150","CJ씨푸드","KOSPI",,"2870","65","2.32","2805","2875","2805","445274","1268501269","103121318510","35930773"
"011155","CJ씨푸드1우","KOSPI",,"15550","-40","-0.26","15590","15590","15400","170","2634910","3110000000","200000"
"001045","CJ우","KOSPI",,"99100","0","0.00","98900","100200","96000","9551","939346900","223988099300","2260223"
"097950","CJ제일제당","KOSPI",,"219500","7500","3.54","210500","220500","210500","111074","24054897250","3304393827000","15054186"
"097955","CJ제일제당 우","KOSPI",,"140100","2300","1.67","138500","140700","137500","15679","2184869200","185973363300","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","32200","1350","4.38","30900","32600","30850","110802","3561239700","382265069200","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2060","66","3.31","1995","2080","1985","1430051","2923534899","304554896980","147842183"
"056730","CNT85","KOSDAQ","벤처기업부","549","-1","-0.18","550","552","546","41758","22941402","40687041114","74111186"
"000480","CR홀딩스","KOSPI",,"4740","40","0.85","4680","4745","4680","26499","124845228","222260922600","46890490"
"065770","CS","KOSDAQ","벤처기업부","853","72","9.22","793","966","791","4433453","3954421603","16557693890","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","516","-29","-5.32","543","545","502","810351","422900487","32420000844","62829459"
"000590","CS홀딩스","KOSPI",,"82800","-500","-0.60","83300","83300","81200","1846","151149000","95591109600","1154482"
"012030","DB","KOSPI",,"1825","82","4.70","1740","1944","1698","6699194","12327768894","367142427725","201173933"
"477760","DB금융스팩12호","KOSDAQ","SPAC(소속부없음)","2200","-5","-0.23","2195","2205","2195","13743","30244535","12848000000","5840000"
"005830","DB손해보험","KOSPI",,"152800","11700","8.29","137200","157500","137200","530199","79149917300","10601875200000","69384000"
"016610","DB증권","KOSPI",,"13520","-80","-0.59","13570","13620","13280","111839","1502249495","573875179280","42446389"
"000990","DB하이텍","KOSPI",,"110800","-2100","-1.86","110900","112200","108100","510879","56520318800","4820308350400","43504588"
"099520","DGI","KOSDAQ","관리종목(소속부없음)","1284","0","0.00","0","0","0","0","0","58141862016","45281824"
"000300","DH오토넥스","KOSPI",,"4200","0","0.00","0","0","0","0","0","174035631000","41437055"
"290120","DH오토리드","KOSDAQ","우량기업부","2730","-10","-0.36","2750","2795","2655","57479","156267933","43200199770","15824249"
"025440","DH오토웨어","KOSDAQ","중견기업부","1048","-3","-0.29","1051","1075","1020","188544","195891865","51122722752","48781224"
"001530","DI동일","KOSPI",,"21400","1100","5.42","20300","21500","20150","150069","3164083625","422206592000","19729280"
"015590","DKME","KOSPI",,"515","0","0.00","0","0","0","0","0","122045495160","236981544"
"000210","DL","KOSPI",,"44450","1450","3.37","42850","44650","42100","172157","7519878175","931489043800","20955884"
"000215","DL우","KOSPI",,"24550","350","1.45","24600","24800","24200","13282","325732825","41394123250","1686115"
"375500","DL이앤씨","KOSPI",,"46500","700","1.53","46550","46600","45300","341868","15793525400","1799253469500","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"33300","700","2.15","33950","33950","32600","6388","210355800","70327968300","2111951"
"37550K","DL이앤씨우","KOSPI",,"23100","50","0.22","23150","23450","22700","10883","253216900","48830743500","2113885"
"068790","DMS","KOSDAQ","투자주의환기종목(소속부없음)","6330","0","0.00","0","0","0","0","0","142869517920","22570224"
"007340","DN오토모티브","KOSPI",,"26150","700","2.75","25300","26400","25250","178911","4663929975","1530059119750","58510865"
"004840","DRB동일","KOSPI",,"5760","20","0.35","5690","5770","5560","50838","288008260","114796800000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","중견기업부","9280","890","10.61","8650","9650","8420","5855429","53780623460","250560000000","27000000"
"155660","DSR","KOSPI",,"3915","25","0.64","3895","3940","3860","35381","138138730","62640000000","16000000"
"069730","DSR제강","KOSPI",,"3990","145","3.77","3845","4000","3820","55360","218263141","57456000000","14400000"
"017860","DS단석","KOSPI",,"19630","610","3.21","18970","19630","18850","81837","1578761190","345178081560","17584212"
"180400","DXVX","KOSDAQ","관리종목(소속부없음)","3770","60","1.62","3730","3785","3660","163453","608025201","371078958640","98429432"
"092780","DYP","KOSPI",,"5810","-100","-1.69","5940","6890","5810","1655870","10441217625","76508752600","13168460"
"017940","E1","KOSPI",,"96400","4600","5.01","92400","96400","91300","31536","2974580950","661304000000","6860000"
