종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1505","-14","-0.92","1520","1541","1500","263198","398196562","79853855200","53059040"
"095570","AJ네트웍스","KOSPI",,"4530","-30","-0.66","4555","4555","4485","210133","947647223","204994998270","45252759"
"006840","AK홀딩스","KOSPI",,"7620","-280","-3.54","7900","7910","7610","37239","287715595","100946414820","13247561"
"054620","APS","KOSDAQ","중견기업부","4140","220","5.61","3920","4200","3900","120756","493078312","76152074940","18394221"
"265520","AP시스템","KOSDAQ","우량기업부","18880","50","0.27","18880","18950","18600","63675","1197626360","284159500480","15050821"
"211270","AP위성","KOSDAQ","우량기업부","15090","520","3.57","14760","15420","14750","653174","9909019360","227591967360","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"3835","-10","-0.26","3845","3865","3810","77932","298498500","367073893485","95716791"
"282330","BGF리테일","KOSPI",,"114400","-800","-0.69","114000","115700","112800","46743","5350195100","1977278846400","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","4290","145","3.50","4145","4325","4110","215251","913067950","269269996710","62766899"
"138930","BNK금융지주","KOSPI",,"14800","-140","-0.94","14900","14940","14710","786372","11623108175","4592840088400","310327033"
"001460","BYC","KOSPI",,"42800","300","0.71","42600","43100","42300","1802","76982000","267335220000","6246150"
"001465","BYC우","KOSPI",,"23600","-150","-0.63","23700","23750","23200","808","19051750","50830860000","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1280","5","0.39","1274","1295","1210","405699","504515991","98424552960","76894182"
"001040","CJ","KOSPI",,"186000","-1200","-0.64","185300","193800","183600","122744","22959095950","5426921628000","29176998"
"079160","CJ CGV","KOSPI",,"5990","-30","-0.50","6020","6050","5870","733994","4377295705","991833520440","165581556"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","61800","-700","-1.12","62300","62700","61600","51843","3204237650","1355221717200","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","8340","-210","-2.46","8550","8550","8190","46684","386850415","108965953080","13065462"
"00104K","CJ4우(전환)","KOSPI",,"157900","-1800","-1.13","159600","162000","156500","9918","1572355800","667366244800","4226512"
"000120","CJ대한통운","KOSPI",,"97400","0","0.00","97400","98600","97000","46557","4542411950","2221922305600","22812344"
"011150","CJ씨푸드","KOSPI",,"2770","-20","-0.72","2790","2800","2750","241418","668931625","99528241210","35930773"
"011155","CJ씨푸드1우","KOSPI",,"15390","340","2.26","15500","15500","15350","595","9205410","3078000000","200000"
"001045","CJ우","KOSPI",,"92200","-300","-0.32","92500","94400","91500","4050","374856650","208392560600","2260223"
"097950","CJ제일제당","KOSPI",,"207500","-1000","-0.48","208500","209000","206500","51904","10765669750","3123743595000","15054186"
"097955","CJ제일제당 우","KOSPI",,"137800","-400","-0.29","138200","138200","137300","4706","648067050","182920267400","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","25400","1650","6.95","24100","25650","24100","82648","2069517175","301538284400","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","1774","61","3.56","1715","1781","1704","728285","1277376231","262272032642","147842183"
"056730","CNT85","KOSDAQ","벤처기업부","574","-5","-0.86","577","577","566","67251","38314844","42539820764","74111186"
"000480","CR홀딩스","KOSPI",,"4680","-30","-0.64","4725","4725","4665","26765","125330286","219447493200","46890490"
"065770","CS","KOSDAQ","벤처기업부","783","12","1.56","767","800","763","217300","168883110","15198914790","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","461","-5","-1.07","470","474","440","411039","187059385","28964380599","62829459"
"000590","CS홀딩스","KOSPI",,"74100","-200","-0.27","74300","74500","73200","653","48235800","85547116200","1154482"
"012030","DB","KOSPI",,"1527","-9","-0.59","1537","1580","1527","814219","1265680925","307192595691","201173933"
"477760","DB금융스팩12호","KOSDAQ","SPAC(소속부없음)","2200","5","0.23","2200","2200","2175","2485","5433160","12848000000","5840000"
"005830","DB손해보험","KOSPI",,"124000","200","0.16","122700","125400","121800","138471","17203792850","8779200000000","70800000"
"016610","DB증권","KOSPI",,"11260","-210","-1.83","11420","11680","11200","91300","1035669900","477946340140","42446389"
"000990","DB하이텍","KOSPI",,"85700","500","0.59","83600","88500","83000","351273","30263445600","3728343191600","43504588"
"099520","DGI","KOSDAQ","관리종목(소속부없음)","1284","0","0.00","0","0","0","0","0","58141862016","45281824"
"000300","DH오토넥스","KOSPI",,"4200","0","0.00","0","0","0","0","0","174035631000","41437055"
"290120","DH오토리드","KOSDAQ","우량기업부","3140","195","6.62","2955","3200","2875","438117","1345215486","49688141860","15824249"
"025440","DH오토웨어","KOSDAQ","중견기업부","1300","-12","-0.91","1335","1411","1297","1843174","2503246020","63415591200","48781224"
"001530","DI동일","KOSPI",,"20350","250","1.24","19980","20500","19950","87359","1761246060","401490848000","19729280"
"015590","DKME","KOSPI",,"515","0","0.00","0","0","0","0","0","122045495160","236981544"
"000210","DL","KOSPI",,"37200","750","2.06","36100","37400","35900","100512","3686698800","779558884800","20955884"
"000215","DL우","KOSPI",,"21750","150","0.69","21600","21900","21050","21744","465052925","36673001250","1686115"
"375500","DL이앤씨","KOSPI",,"43450","550","1.28","44900","45500","43250","497749","21901161675","1681237919350","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"32900","750","2.33","32950","33050","32250","6567","214004775","69483187900","2111951"
"37550K","DL이앤씨우","KOSPI",,"22100","200","0.91","22500","22850","22000","17607","391984925","46716858500","2113885"
"068790","DMS","KOSDAQ","관리종목(소속부없음)","6330","0","0.00","0","0","0","0","0","142869517920","22570224"
"007340","DN오토모티브","KOSPI",,"24100","500","2.12","23650","24300","23450","116585","2781603100","1410111846500","58510865"
"004840","DRB동일","KOSPI",,"4935","40","0.82","4930","4995","4845","79963","394414799","98354550000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","중견기업부","7270","-360","-4.72","7580","7580","7230","937818","6845476730","196290000000","27000000"
"155660","DSR","KOSPI",,"3845","120","3.22","3780","3860","3680","34493","130760665","61520000000","16000000"
"069730","DSR제강","KOSPI",,"3840","160","4.35","3670","3865","3670","67377","257730710","55296000000","14400000"
"017860","DS단석","KOSPI",,"18450","200","1.10","18310","18540","17860","110103","1999109130","324428711400","17584212"
"180400","DXVX","KOSDAQ","관리종목(소속부없음)","3610","-195","-5.12","3810","3900","3500","498654","1836721117","177682149520","49219432"
"092780","DYP","KOSPI",,"8430","540","6.84","8100","10250","7890","6499515","58988963600","111010117800","13168460"
"017940","E1","KOSPI",,"81300","-600","-0.73","82200","83200","80100","26158","2112749250","557718000000","6860000"
"418620","E8","KOSDAQ","기술성장기업부","1290","38","3.04","1252","1298","1244","344161","440007999","25607115330","19850477"
"245620","EDGC","KOSDAQ","관리종목(소속부없음)","415","0","0.00","0","0","0","0","0","57474989665","138493951"
"037370","EG","KOSDAQ","벤처기업부","5770","190","3.41","5560","5770","5550","71889","408839685","49766088440","8624972"
"278990","EMB","KONEX","일반기업부","2900","-300","-9.38","3000","3100","2800","893","2575985","23387853300","8064777"
"365550","ESR켄달스퀘어리츠","KOSPI",,"4390","-40","-0.90","4430","4440","4385","191983","844718283","1080330710000","246089000"
"050120","ES큐브","KOSDAQ","중견기업부","2845","35","1.25","2810","3150","2800","195203","571282140","38589824670","13564086"
"383220","F&F","KOSPI",,"63600","-2300","-3.49","65300","65600","63600","127047","8171773700","2436329970000","38307075"
"007700","F&F홀딩스","KOSPI",,"19680","-220","-1.11","20250","20500","19190","32931","641721525","769770742560","39114367"
"214270","FSN","KOSDAQ","중견기업부","1773","12","0.68","1761","1816","1752","187076","334657177","77464070307","43690959"
"130500","GH신소재","KOSDAQ","우량기업부","2610","-40","-1.51","2630","2690","2580","64732","170536230","37962585720","14545052"
"114090","GKL","KOSPI",,"13540","210","1.58","13280","13630","13120","290935","3895585205","837525771800","61855670"
