종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"005930","삼성전자","60160","405341","345181","6196411000","41729695750","35533284750"
"000660","SK하이닉스","24294","62455","38161","13496466000","34672609500","21176143500"
"298380","에이비엘바이오","10256","59985","49729","2026059050","11890542850","9864483800"
"086520","에코프로","3733","96238","92505","344060350","9000489200","8656428850"
"402340","SK스퀘어","987","23854","22867","305628000","7402286250","7096658250"
"005380","현대차","6713","30803","24090","1786450750","8197102500","6410651750"
"298040","효성중공업","303","3447","3144","560115000","6369596000","5809481000"
"277810","레인보우로보틱스","2559","14897","12338","1097003500","6516560000","5419556500"
"055550","신한지주","3366","54465","51099","274221650","4445181950","4170960300"
"437730","삼현","1602","91983","90381","68757150","3834729675","3765972525"
"000150","두산","1877","6212","4335","1590294000","5288239500","3697945500"
"086790","하나금융지주","16343","50797","34454","1590289700","4943272450","3352982750"
"009150","삼성전기","8246","21229","12983","2068093000","5361557250","3293464250"
"468530","프로티나","2022","35751","33729","194656050","3461206550","3266550500"
"039490","키움증권","1072","12345","11273","296612750","3436632750","3140020000"
"009540","HD한국조선해양","2070","9539","7469","848267750","3929713250","3081445500"
"058610","에스피지","5580","45457","39877","358176500","2996699000","2638522500"
"105560","KB금융","2759","22348","19589","363805800","2950965900","2587160100"
"316140","우리금융지주","5451","88454","83003","157450525","2550058375","2392607850"
"003230","삼양식품","2924","4674","1750","3890176500","6206757000","2316580500"
"087010","펩트론","9311","16995","7684","2661873500","4960273000","2298399500"
"035720","카카오","4059","39058","34999","241661850","2326789350","2085127500"
"373220","LG에너지솔루션","903","5700","4797","373784000","2354704750","1980920750"
"0126Z0","삼성에피스홀딩스","396","4910","4514","165941500","2136696250","1970754750"
"394800","쓰리빌리언","2057","143535","141478","27833380","1922339465","1894506085"
"004170","신세계","1247","8890","7643","295768750","2111129000","1815360250"
"060280","큐렉소","0","135521","135521","0","1803073480","1803073480"
"307950","현대오토에버","534","8383","7849","123066750","1892642250","1769575500"
"086280","현대글로비스","272","10370","10098","46064000","1749664150","1703600150"
"175330","JB금융지주","870","64952","64082","22188025","1665575175","1643387150"
"010950","S-Oil","1205","20072","18867","96770500","1594436400","1497665900"
"000155","두산우","0","2758","2758","0","1454615000","1454615000"
"141080","리가켐바이오","19842","26525","6683","3784565300","5074539500","1289974200"
"003720","삼영","6858","174956","168098","49466765","1272565565","1223098800"
"000270","기아","9502","18875","9373","1102468050","2197758150","1095290100"
"482630","삼양엔씨켐","2590","49641","47051","57107650","1105869575","1048761925"
"194370","제이에스코퍼레이션","361","84375","84014","4305630","1013127395","1008821765"
"095340","ISC","3216","11931","8715","355728500","1326850950","971122450"
"012330","현대모비스","1114","4015","2901","351014250","1264580750","913566500"
"440110","파두","7814","41658","33844","203847400","1083631000","879783600"
"039030","이오테크닉스","609","3594","2985","167348000","992683000","825335000"
"005290","동진쎄미켐","4142","24351","20209","162358175","959722525","797364350"
"131290","티에스이","1641","14813","13172","98296750","885657100","787360350"
"009420","한올바이오파마","10581","25349","14768","553956350","1334705500","780749150"
"011070","LG이노텍","412","3451","3039","101259000","849764500","748505500"
"002020","코오롱","1070","14903","13833","57602050","805180250","747578200"
"356860","티엘비","740","11868","11128","49318750","793192350","743873600"
"475960","토모큐브","20","14711","14691","952000","726638875","725686875"
"138930","BNK금융지주","17118","61263","44145","269192160","957258530","688066370"
"071050","한국금융지주","3665","7752","4087","596035350","1263391050","667355700"
"077970","STX엔진","380","18661","18281","12852700","630158300","617305600"
"047050","포스코인터내셔널","3512","14052","10540","195243200","778184800","582941600"
"267260","HD현대일렉트릭","1155","1886","731","900067500","1468549000","568481500"
"380550","뉴로핏","2694","23803","21109","71231600","637197650","565966050"
"098460","고영","25228","45576","20348","680120000","1225928100","545808100"
"481070","에이유브랜즈","5056","33988","28932","93279110","633171570","539892460"
"020000","한섬","40","32588","32548","647000","524864050","524217050"
"310210","보로노이","453","2591","2138","108431500","617024500","508593000"
"348210","넥스틴","270","7607","7337","18495200","523059500","504564300"
"036620","감성코퍼레이션","34389","112211","77822","220736140","720779750","500043610"
"011780","금호석유화학","146","4335","4189","17345650","513836600","496490950"
"139480","이마트","91","5964","5873","7481100","483141350","475660250"
"204320","HL만도","29234","36483","7249","1510925500","1959623900","448698400"
"011170","롯데케미칼","178","6165","5987","13232100","457157900","443925800"
"083650","비에이치아이","1064","10309","9245","49367850","481907500","432539650"
"329180","HD현대중공업","982","1812","830","509660000","941653000","431993000"
"247540","에코프로비엠","3200","5848","2648","504983100","927658300","422675200"
"00088K","한화3우B","0","11091","11091","0","408856400","408856400"
"003670","포스코퓨처엠","1051","2888","1837","217775500","599366000","381590500"
"000815","삼성화재우","0","1000","1000","0","380566000","380566000"
"089970","브이엠","7498","21838","14340","185753350","547779800","362026450"
"069960","현대백화점","1767","5420","3653","173658500","532309750","358651250"
"103590","일진전기","2333","8770","6437","123793350","466282150","342488800"
"001440","대한전선","2033","17184","15151","45507250","385834400","340327150"
"042520","한스바이오메드","8046","19776","11730","231219075","571134150","339915075"
"062040","산일전기","2715","5007","2292","394644850","724779650","330134800"
"006650","대한유화","953","3149","2196","135565000","446485350","310920350"
"079370","제우스","0","20116","20116","0","289231830","289231830"
"007810","코리아써키트","10514","18810","8296","356147675","642225500","286077825"
"064760","티씨케이","914","2763","1849","137026200","415894100","278867900"
"192080","더블유게임즈","72","5081","5009","3919700","276032200","272112500"
"308430","셀비온","0","11191","11191","0","269598225","269598225"
"012510","더존비즈온","217","3039","2822","20177200","280268900","260091700"
"020150","롯데에너지머티리얼즈","4147","10016","5869","168397100","416095500","247698400"
"018290","브이티","22","12237","12215","433960","245666725","245232765"
"005850","에스엘","1777","7600","5823","73144950","313672425","240527475"
"462350","이노스페이스","3759","26207","22448","39143385","273736230","234592845"
"090435","아모레퍼시픽우","0","4809","4809","0","230317700","230317700"
"140410","메지온","5017","7822","2805","395751000","619303100","223552100"
"066570","LG전자","1156","3708","2552","100410950","321975000","221564050"
"139130","iM금융지주","633","15080","14447","9230215","220058060","210827845"
"028300","HLB","1617","5770","4153","80859900","290052300","209192400"
"089890","코세스","748","8707","7959","19446400","227437100","207990700"
"290650","엘앤씨바이오","2608","5855","3247","161264250","364641550","203377300"
"309710","아이티켐","24405","28846","4441","1042760150","1240572150","197812000"
"082920","비츠로셀","0","5896","5896","0","195655250","195655250"
"327260","RF머트리얼즈","2270","11492","9222","45287780","236055870","190768090"
"000720","현대건설","4666","7532","2866","307457350","495520950","188063600"
"082270","젬백스","701","6713","6012","21686400","209688250","188001850"
"120110","코오롱인더","2090","6264","4174","89036775","268520850","179484075"
