종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"005380","현대차","27830","157868","130038","9423288000","54114235750","44690947750"
"005935","삼성전자우","35527","372382","336855","3647114500","38759489050","35112374550"
"000270","기아","8650","120229","111579","1093344050","15316102650","14222758600"
"307950","현대오토에버","2903","37283","34380","1127750250","14027175500","12899425250"
"012330","현대모비스","7661","37489","29828","2983613000","14784016000","11800403000"
"257720","실리콘투","23145","223033","199888","949729850","9165542350","8215812500"
"006800","미래에셋증권","104865","327015","222150","2907644250","9104159075","6196514825"
"086280","현대글로비스","4161","32280","28119","863844900","6715887450","5852042550"
"058610","에스피지","619","73420","72801","47565500","5829406100","5781840600"
"226950","올릭스","8534","45036","36502","1323343950","6984173050","5660829100"
"039200","오스코텍","22455","109064","86609","1027406925","4992494900","3965087975"
"005387","현대차2우B","5650","21920","16270","1297926250","5066661500","3768735250"
"007810","코리아써키트","3028","72907","69879","142652550","3456747500","3314094950"
"047810","한국항공우주","16610","40579","23969","2242365100","5495749500","3253384400"
"099320","쎄트렉아이","1668","28109","26441","165450850","2797762050","2632311200"
"003160","디아이","2732","98443","95711","74198850","2658422650","2584223800"
"462350","이노스페이스","0","149862","149862","0","2558536220","2558536220"
"009420","한올바이오파마","19469","69657","50188","971130525","3490920775","2519790250"
"108490","로보티즈","1253","10919","9666","317523500","2791249250","2473725750"
"005490","POSCO홀딩스","9118","16613","7495","2798473750","5107324250","2308850500"
"277810","레인보우로보틱스","838","5673","4835","389344500","2689524000","2300179500"
"00680K","미래에셋증권2우B","9738","182681","172943","120237260","2235114460","2114877200"
"001040","CJ","7998","19661","11663","1417833700","3483493950","2065660250"
"069960","현대백화점","525","23558","23033","46670600","2108736250","2062065650"
"102710","이엔에프테크놀로지","162","37432","37270","8291800","1912733750","1904441950"
"034020","두산에너빌리티","34426","56275","21849","2912457600","4780351950","1867894350"
"071970","HD현대마린엔진","7638","27470","19832","693841400","2501382300","1807540900"
"397030","에이프릴바이오","340","32395","32055","18598000","1776662550","1758064550"
"032830","삼성생명","3136","13186","10050","507366700","2163420950","1656054250"
"080580","오킨스전자","0","149947","149947","0","1639791500","1639791500"
"141080","리가켐바이오","5451","14585","9134","970690850","2605869050","1635178200"
"476830","알지노믹스","12939","23114","10175","1950901750","3544299050","1593397300"
"204320","HL만도","12365","38187","25822","710750850","2248597450","1537846600"
"290740","액트로","0","83794","83794","0","1420273840","1420273840"
"356860","티엘비","14209","36306","22097","820028350","2128417100","1308388750"
"357780","솔브레인","816","5014","4198","238805000","1469526500","1230721500"
"064760","티씨케이","1191","7697","6506","197453750","1303898500","1106444750"
"022100","포스코DX","1542","38383","36841","43617950","1085080700","1041462750"
"122640","예스티","0","51775","51775","0","1005579790","1005579790"
"319660","피에스케이","17577","39483","21906","780441825","1766929400","986487575"
"086520","에코프로","5362","14675","9313","497448100","1373032700","875584600"
"009540","HD한국조선해양","649","2672","2023","270085750","1115030750","844945000"
"066575","LG전자우","0","16421","16421","0","794378500","794378500"
"207940","삼성바이오로직스","382","799","417","672854000","1413785500","740931500"
"036930","주성엔지니어링","10773","34147","23374","334631850","1060047725","725415875"
"000155","두산우","0","1392","1392","0","676622500","676622500"
"454910","두산로보틱스","2864","10526","7662","248372050","917681750","669309700"
"166090","하나머티리얼즈","3667","16296","12629","187779225","849656500","661877275"
"017960","한국카본","2296","23531","21235","71416100","732787100","661371000"
"329180","HD현대중공업","6884","7954","1070","3817602500","4461491000","643888500"
"437730","삼현","3184","13333","10149","187059400","806243250","619183850"
"195940","HK이노엔","67","11740","11673","3492100","617702950","614210850"
"138040","메리츠금융지주","3111","8922","5811","329477150","941244850","611767700"
"253450","스튜디오드래곤","425","14052","13627","17907725","604793800","586886075"
"347850","디앤디파마텍","14695","20446","5751","1421362650","2005759300","584396650"
"298830","슈어소프트테크","57149","119044","61895","528428655","1105034485","576605830"
"950160","코오롱티슈진","421","8385","7964","29810500","594168800","564358300"
"161890","한국콜마","13631","22411","8780","857326200","1413179400","555853200"
"251270","넷마블","578","11751","11173","27843850","567631100","539787250"
"100790","미래에셋벤처투자","34081","71687","37606","488555920","1021217205","532661285"
"007070","GS리테일","1855","28304","26449","37061320","569315425","532254105"
"240810","원익IPS","17206","23650","6444","1337438750","1864602950","527164200"
"014620","성광벤드","6","20114","20108","153750","516157550","516003800"
"322310","오로스테크놀로지","9","18029","18020","246750","500303775","500057025"
"417310","코람코더원리츠","8514","63585","55071","74358320","553937540","479579220"
"014680","한솔케미칼","665","2547","1882","165506250","645042500","479536250"
"079370","제우스","24","27840","27816","369520","426495250","426125730"
"082740","한화엔진","8583","18028","9445","376470825","799523350","423052525"
"039440","에스티아이","1203","13353","12150","41019000","448641175","407622175"
"031980","피에스케이홀딩스","159","7763","7604","8136000","414410650","406274650"
"036570","엔씨소프트","975","2801","1826","209194750","609780000","400585250"
"195870","해성디에스","1530","9382","7852","77766100","470438450","392672350"
"105630","한세실업","37","27854","27817","516680","387340215","386823535"
"030200","KT","6170","13318","7148","323443150","699169450","375726300"
"253590","네오셈","4952","34240","29288","61652185","432597825","370945640"
"255440","야스","0","31160","31160","0","351551310","351551310"
"033100","제룡전기","0","9046","9046","0","333909550","333909550"
"003570","SNT다이내믹스","19","6795","6776","918650","322742025","321823375"
"237690","에스티팜","129","2651","2522","16350100","335961450","319611350"
"036620","감성코퍼레이션","1832","59843","58011","10138010","329690720","319552710"
"327260","RF머트리얼즈","3468","16045","12577","89220575","407651700","318431125"
"104830","원익머트리얼즈","0","8883","8883","0","309745050","309745050"
"475230","엔알비","0","18899","18899","0","296898810","296898810"
"084370","유진테크","6271","9308","3037","563611050","858214100","294603050"
"036540","SFA반도체","14647","62230","47583","86371070","366547285","280176215"
"192080","더블유게임즈","963","6187","5224","51083500","329065650","277982150"
"331740","아우토크립트","11551","26074","14523","214103340","485081510","270978170"
"295310","에이치브이엠","31366","33473","2107","1937586050","2205864900","268278850"
"0015G0","그린광학","10297","22018","11721","231638700","496134950","264496250"
