종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"005380","현대차","4323","164998","160675","1335262000","50416889250","49081627250"
"005930","삼성전자","211010","484470","273460","22514386650","51865569800","29351183150"
"012330","현대모비스","1047","64577","63530","375521500","23219619500","22844098000"
"000720","현대건설","2891","261400","258509","215129000","19110969400","18895840400"
"000270","기아","8406","90242","81836","1018155500","11039526000","10021370500"
"000660","SK하이닉스","22508","39019","16511","12063720000","21031565000","8967845000"
"290650","엘앤씨바이오","10329","135072","124743","691242050","9101019750","8409777700"
"034020","두산에너빌리티","4859","102645","97786","388958800","8215341950","7826383150"
"204320","HL만도","9448","141394","131946","557056350","8209380500","7652324150"
"475830","오름테라퓨틱","9770","99418","89648","793943900","8123444850","7329500950"
"310210","보로노이","11","24735","24724","2526500","5872655500","5870129000"
"066570","LG전자","2084","59140","57056","207435850","5914401700","5706965850"
"278470","에이피알","13220","35671","22451","3306424250","8924303750","5617879500"
"307950","현대오토에버","278","19107","18829","78479750","5445532250","5367052500"
"000150","두산","498","6030","5532","445018500","5529477500","5084459000"
"064350","현대로템","1874","29152","27278","336339700","5284301650","4947961950"
"347850","디앤디파마텍","22206","72778","50572","2079612900","6923254550","4843641650"
"005935","삼성전자우","4672","59737","55065","367923750","4764759150","4396835400"
"012450","한화에어로스페이스","1523","5873","4350","1349712500","5199919000","3850206500"
"373220","LG에너지솔루션","1114","9575","8461","470631500","4046450250","3575818750"
"011070","LG이노텍","481","10093","9612","136177250","2874186000","2738008750"
"475960","토모큐브","7049","44119","37070","437977150","2741178900","2303201750"
"083650","비에이치아이","4139","44277","40138","239488650","2507702450","2268213800"
"010130","고려아연","218","1890","1672","289215000","2547074500","2257859500"
"125490","한라캐스트","22762","129612","106850","440100560","2590894865","2150794305"
"010120","LS ELECTRIC","6991","10983","3992","3519931500","5589728500","2069797000"
"458870","씨어스테크놀로지","1570","18274","16704","185661950","2166536800","1980874850"
"086520","에코프로","12323","32502","20179","1183743150","3131453350","1947710200"
"015760","한국전력","5430","42848","37418","281782300","2226056900","1944274600"
"004170","신세계","712","8574","7862","169966750","2047836250","1877869500"
