종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"009150","삼성전기","13255","96216","82961","3286918250","24066346500","20779428250"
"034020","두산에너빌리티","5898","141512","135614","453048100","10968311200","10515263100"
"035420","NAVER","29652","66048","36396","7587329500","17148057250","9560727750"
"012450","한화에어로스페이스","314","6474","6160","274030500","5663456000","5389425500"
"015760","한국전력","12099","85034","72935","633135250","4517052050","3883916800"
"226950","올릭스","6","29068","29062","785500","3851546900","3850761400"
"0126Z0","삼성에피스홀딩스","1929","12094","10165","718985250","4337156250","3618171000"
"000660","SK하이닉스","50411","56458","6047","25769199000","29358683500","3589484500"
"000720","현대건설","15229","68501","53272","992953500","4467272200","3474318700"
"010120","LS ELECTRIC","510","7645","7135","224886000","3428703750","3203817750"
"051910","LG화학","3348","11033","7685","1303482500","4341358750","3037876250"
"003230","삼양식품","1400","3395","1995","1919321500","4684466500","2765145000"
"047810","한국항공우주","3086","26385","23299","341031250","2920926200","2579894950"
"079550","LIG넥스원","1473","7973","6500","573436000","3108314250","2534878250"
"005935","삼성전자우","18140","49930","31790","1374662400","3843573900","2468911500"
"247540","에코프로비엠","3416","20217","16801","504200800","2961181000","2456980200"
"440110","파두","373","103873","103500","9297750","2462952500","2453654750"
"058470","리노공업","4355","42306","37951","275921300","2702533200","2426611900"
"035720","카카오","1551","41998","40447","93064600","2516421600","2423357000"
"071050","한국금융지주","361","15359","14998","57427000","2463591350","2406164350"
"066970","엘앤에프","2069","17649","15580","254825950","2146248250","1891422300"
"016360","삼성증권","2092","24849","22757","167098050","1983132950","1816034900"
"068270","셀트리온","139","9290","9151","26081600","1746464950","1720383350"
"452430","사피엔반도체","0","58067","58067","0","1713706275","1713706275"
"005490","POSCO홀딩스","355","5764","5409","109569500","1796834250","1687264750"
"207940","삼성바이오로직스","537","1519","982","894756500","2533252500","1638496000"
"069620","대웅제약","681","9498","8817","118777500","1653643950","1534866450"
"214450","파마리서치","5947","9533","3586","2484805000","3991596250","1506791250"
"475830","오름테라퓨틱","3170","28580","25410","187189800","1692584650","1505394850"
"402340","SK스퀘어","4221","9055","4834","1222513500","2633960250","1411446750"
"005380","현대차","4079","9375","5296","1062857250","2450057000","1387199750"
"326030","SK바이오팜","922","9794","8872","127883100","1349089950","1221206850"
