종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"000660","SK하이닉스","11572","95620","84048","6275743500","51934367500","45658624000"
"005930","삼성전자","141740","264122","122382","14667388150","27573649700","12906261550"
"278470","에이피알","11291","52632","41341","2961376000","13796048250","10834672250"
"003230","삼양식품","1146","8373","7227","1632857500","12067038500","10434181000"
"0126Z0","삼성에피스홀딩스","6053","25293","19240","2517010000","10970474750","8453464750"
"214450","파마리서치","578","15041","14463","245711500","6560089250","6314377750"
"108490","로보티즈","6554","36210","29656","1389374000","7702033500","6312659500"
"010130","고려아연","49","4519","4470","59993000","5804294500","5744301500"
"012450","한화에어로스페이스","1019","6659","5640","884247500","5882747500","4998500000"
"298040","효성중공업","84","2143","2059","168878000","4325117000","4156239000"
"000150","두산","477","4614","4137","424207500","4140511500","3716304000"
"009150","삼성전기","4892","16136","11244","1243846500","4113681000","2869834500"
"047810","한국항공우주","3175","26253","23078","347938100","2880146400","2532208300"
"298380","에이비엘바이오","22200","36244","14044","3854654100","6324949250","2470295150"
"030530","원익홀딩스","4994","95114","90120","119294775","2308375900","2189081125"
"064350","현대로템","15273","26888","11615","2761864500","4900303950","2138439450"
"086520","에코프로","3474","26510","23036","287959700","2201370150","1913410450"
"196170","알테오젠","7007","10510","3503","3661356000","5555854000","1894498000"
"089030","테크윙","3946","41860","37914","183863825","1959334175","1775470350"
"440110","파두","287","60590","60303","8095650","1710198425","1702102775"
"000990","DB하이텍","0","25621","25621","0","1629923250","1629923250"
"083500","에프엔에스테크","4613","95425","90812","75858100","1588632435","1512774335"
"071050","한국금융지주","172","7599","7427","28063000","1241259200","1213196200"
"183300","코미코","167","13495","13328","14398500","1169567950","1155169450"
"005850","에스엘","0","27839","27839","0","1081000500","1081000500"
"018260","삼성에스디에스","2526","8666","6140","427649950","1480479600","1052829650"
"001040","CJ","2049","7690","5641","373125400","1395659300","1022533900"
"237690","에스티팜","0","9056","9056","0","980938850","980938850"
"103140","풍산","1576","11300","9724","157516300","1129336500","971820200"
"318060","그래피","4599","54191","49592","83892930","1029575065","945682135"
"389650","넥스트바이오메디컬","3133","13922","10789","259855500","1158298750","898443250"
"058610","에스피지","4205","21534","17329","198594250","1015278200","816683950"
"458870","씨어스테크놀로지","610","6631","6021","81240650","882707000","801466350"
"403850","더핑크퐁컴퍼니","76","18769","18693","2512450","730215250","727702800"
