종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"000660","SK하이닉스","56687","186197","129510","30977166000","104619323500","73642157500"
"064350","현대로템","2907","90763","87856","557475150","17298143950","16740668800"
"000720","현대건설","2745","208591","205846","210469200","15617864450","15407395250"
"007660","이수페타시스","2508","95290","92782","344705200","13360232400","13015527200"
"058610","에스피지","6132","178791","172659","429815500","12824179550","12394364050"
"012450","한화에어로스페이스","1066","9957","8891","993959000","9291568500","8297609500"
"086520","에코프로","33370","101554","68184","3858247700","11593035900","7734788200"
"042660","한화오션","1209","64915","63706","136481950","7311506950","7175025000"
"000270","기아","30716","85266","54550","3843083350","10705749550","6862666200"
"010140","삼성중공업","7564","271196","263632","194199850","6989707950","6795508100"
"010120","LS ELECTRIC","5045","16387","11342","2612289500","8494489500","5882200000"
"402340","SK스퀘어","7995","26442","18447","2542195250","8236243750","5694048500"
"012330","현대모비스","4462","18781","14319","1606011000","6805076000","5199065000"
"278470","에이피알","18392","34763","16371","4906700750","9352056250","4445355500"
"204320","HL만도","21626","87683","66057","1287161850","5236732300","3949570450"
"005387","현대차2우B","272","16685","16413","58377500","3600638250","3542260750"
"267260","HD현대일렉트릭","251","4119","3868","208875000","3443926500","3235051500"
"017960","한국카본","6021","107874","101853","171214475","3092087300","2920872825"
"000155","두산우","0","5027","5027","0","2652445000","2652445000"
"079550","LIG넥스원","84","6341","6257","32497500","2447585250","2415087750"
"272210","한화시스템","271","49224","48953","13021950","2361631625","2348609675"
"003670","포스코퓨처엠","789","10712","9923","172087500","2333985500","2161898000"
"329180","HD현대중공업","153","4002","3849","81451000","2130949500","2049498500"
"066570","LG전자","3233","22196","18963","314229850","2154039800","1839809950"
"108490","로보티즈","4710","10725","6015","1342674250","3062383750","1719709500"
"138040","메리츠금융지주","4611","19872","15261","508634300","2198170000","1689535700"
"222800","심텍","13","28257","28244","730550","1597643700","1596913150"
"005935","삼성전자우","30059","49711","19652","2411436900","3994398250","1582961350"
"068270","셀트리온","7594","15993","8399","1419417450","2990463850","1571046400"
"086280","현대글로비스","5045","13070","8025","901341350","2366873650","1465532300"
"028260","삼성물산","4490","9275","4785","1132410750","2351377000","1218966250"
"247540","에코프로비엠","3642","10536","6894","626370700","1813039150","1186668450"
"023160","태광","34","43844","43810","832075","1073925675","1073093600"
"271560","오리온","1567","11643","10076","163179600","1213921000","1050741400"
"006730","서부T&D","10987","100857","89870","127493380","1176555365","1049061985"
"003570","SNT다이내믹스","6480","29444","22964","303742500","1348858200","1045115700"
"004170","신세계","1731","5671","3940","421674000","1399112500","977438500"
"069960","현대백화점","1713","12583","10870","153125400","1129219400","976094000"
"445680","큐리옥스바이오시스템즈","0","10492","10492","0","948290250","948290250"
"000100","유한양행","176","7733","7557","20450600","899163850","878713250"
"259960","크래프톤","4649","8169","3520","1143479500","2013829250","870349750"
"237690","에스티팜","809","7748","6939","101193250","967981200","866787950"
"030200","KT","1408","15903","14495","73209900","827428950","754219050"
"003720","삼영","6","95302","95296","43590","697336895","697293305"
"034730","SK","1901","4432","2531","509604250","1189263500","679659250"
"005290","동진쎄미켐","16793","34048","17255","651526300","1321677650","670151350"
"041510","에스엠","227","6698","6471","23303700","684479450","661175750"
"089030","테크윙","2146","15628","13482","100986325","736678975","635692650"
"475960","토모큐브","3059","13364","10305","182512750","802609300","620096550"
"012630","HDC","1779","35992","34213","32022940","648201665","616178725"
"348210","넥스틴","6197","14822","8625","433295500","1040756000","607460500"
"022100","포스코DX","64","21650","21586","1816425","609126175","607309750"
"102710","이엔에프테크놀로지","25","13186","13161","1148150","606926825","605778675"
"062040","산일전기","740","4610","3870","109469350","683875350","574406000"
"00680K","미래에셋증권2우B","36205","90305","54100","361728085","904444125","542716040"
"450080","에코프로머티","19","8456","8437","1196700","540047500","538850800"
"092200","디아이씨","6","40313","40307","77050","536966250","536889200"
"011070","LG이노텍","146","1975","1829","41888250","567828000","525939750"
"140860","파크시스템스","1601","3904","2303","358098500","872716500","514618000"
"499790","GS피앤엘","4235","14459","10224","211005900","724445700","513439800"
"474650","링크솔루션","1357","10915","9558","71082150","571333750","500251600"
"086790","하나금융지주","6031","11257","5226","563073800","1051462600","488388800"
"290650","엘앤씨바이오","2836","10089","7253","190662000","678197750","487535750"
"486990","노타","17476","27941","10465","797831850","1272733475","474901625"
"175330","JB금융지주","155","19008","18853","3898100","477358425","473460325"
"251970","펌텍코리아","303","9036","8733","16272400","486089600","469817200"
"481070","에이유브랜즈","1537","24576","23039","30701910","499911180","469209270"
"077970","STX엔진","5116","17721","12605","182448950","631376700","448927750"
"001060","JW중외제약","4","17052","17048","105250","447355950","447250700"
"248070","솔루엠","18","26571","26553","302580","446070180","445767600"
"011210","현대위아","10","6612","6602","674800","446311700","445636900"
