종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"000660","SK하이닉스","21477","47826","26349","12654274500","28224178500","15569904000"
"476830","알지노믹스","3641","86343","82702","597719450","14557563650","13959844200"
"005935","삼성전자우","0","125158","125158","0","10724568400","10724568400"
"005930","삼성전자","102976","157967","54991","11451679100","17599832050","6148152950"
"036570","엔씨소프트","688","27080","26392","141707500","5635455250","5493747750"
"000150","두산","955","5250","4295","772626000","4378978500","3606352500"
"489790","한화비전","848","81289","80441","36812350","3552517125","3515704775"
"100790","미래에셋벤처투자","4733","248138","243405","67150780","3569440385","3502289605"
"402340","SK스퀘어","358","9388","9030","114519000","3005729000","2891210000"
"086790","하나금융지주","4781","33236","28455","451598400","3143446850","2691848450"
"039200","오스코텍","1099","51687","50588","48583550","2287897150","2239313600"
"328130","루닛","600","44599","43999","25041750","1970554050","1945512300"
"458870","씨어스테크놀로지","81","15794","15713","9633900","1886275800","1876641900"
"035720","카카오","2138","32952","30814","126829300","1962909200","1836079900"
"055550","신한지주","2710","25955","23245","210417750","2017838000","1807420250"
"087010","펩트론","0","7740","7740","0","1776681500","1776681500"
"089030","테크윙","0","39093","39093","0","1736577525","1736577525"
"000250","삼천당제약","121","7773","7652","26132250","1684069500","1657937250"
"475830","오름테라퓨틱","2109","19459","17350","200062650","1850221550","1650158900"
"005380","현대차","10148","14312","4164","2956931250","4212923500","1255992250"
"348210","넥스틴","1534","18343","16809","108782600","1332636600","1223854000"
"140410","메지온","0","14515","14515","0","1145585700","1145585700"
"006260","LS","3330","9130","5800","647535900","1776698650","1129162750"
"082270","젬백스","0","38941","38941","0","1043153125","1043153125"
"012330","현대모비스","2221","4867","2646","814923250","1794074750","979151500"
"006805","미래에셋증권우","0","73000","73000","0","967703110","967703110"
"488900","비츠로넥스텍","2086","66397","64311","31865280","980286335","948421055"
"376900","로킷헬스케어","396","15497","15101","24620900","962751750","938130850"
