종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"214450","파마리서치","5059","26084","21025","2456943000","12705858750","10248915750"
"003230","삼양식품","2798","11254","8456","3361988500","13504725500","10142737000"
"066970","엘앤에프","44541","116244","71703","4680918800","12199945700","7519026900"
"476830","알지노믹스","8712","48819","40107","1549879850","8821551900","7271672050"
"005380","현대차","29557","50734","21177","10708551750","17802653500","7094101750"
"196170","알테오젠","6891","20107","13216","3426563000","10064661250","6638098250"
"009540","HD한국조선해양","84","11976","11892","37084500","5297817750","5260733250"
"329180","HD현대중공업","4905","13371","8466","2934202500","8043389500","5109187000"
"005387","현대차2우B","13","21118","21105","3081750","4927568250","4924486500"
"077970","STX엔진","6488","135738","129250","247873300","5121057825","4873184525"
"310210","보로노이","1105","22459","21354","252322500","5002751500","4750429000"
"007660","이수페타시스","8390","49594","41204","917726600","5440230800","4522504200"
"042660","한화오션","8974","42441","33467","1191066850","5606339800","4415272950"
"005385","현대차우","125","19478","19353","28014500","4380134750","4352120250"
"034020","두산에너빌리티","11937","62477","50540","1004879450","5308032900","4303153450"
"036570","엔씨소프트","176","19009","18833","38948750","4209823750","4170875000"
"267270","HD현대건설기계","288","36090","35802","31198150","3954948750","3923750600"
"005935","삼성전자우","23036","57435","34399","2363679900","5858570600","3494890700"
"064350","현대로템","32157","47577","15420","6971511250","10312516750","3341005500"
"017960","한국카본","28793","117878","89085","1072241350","4346197300","3273955950"
"373220","LG에너지솔루션","3498","11516","8018","1270530250","4232673500","2962143250"
"105560","KB금융","1953","24824","22871","247591000","3152122800","2904531800"
"352820","하이브","3153","11673","8520","1043980250","3866759750","2822779500"
"257720","실리콘투","846","61035","60189","36972975","2657447525","2620474550"
"071970","HD현대마린엔진","7445","31655","24210","739860200","3129779200","2389919000"
"097230","HJ중공업","575","93616","93041","14697400","2404366725","2389669325"
"103140","풍산","1563","21086","19523","187754550","2541127950","2353373400"
"003670","포스코퓨처엠","7677","20752","13075","1337298150","3684714950","2347416800"
"074600","원익QnC","3108","106511","103403","69619200","2409672075","2340052875"
"000880","한화","460","24648","24188","41913700","2240426850","2198513150"
"010130","고려아연","2109","3896","1787","2434369500","4502768500","2068399000"
"010140","삼성중공업","30537","94698","64161","854533300","2649305450","1794772150"
"161390","한국타이어앤테크놀로지","2455","29955","27500","141095000","1723431250","1582336250"
"001040","CJ","551","9190","8639","99368700","1668893200","1569524500"
"388210","씨엠티엑스","221","16039","15818","21143650","1545426750","1524283100"
"035420","NAVER","4777","10584","5807","1209315500","2687550750","1478235250"
"348210","넥스틴","6550","27858","21308","453879350","1927314500","1473435150"
"458870","씨어스테크놀로지","4225","16928","12703","461417000","1860011000","1398594000"
"055550","신한지주","903","18039","17136","70609850","1413692350","1343082500"
"462350","이노스페이스","1508","67981","66473","29046015","1320701360","1291655345"
"226950","올릭스","11436","19386","7950","1760473400","2987534250","1227060850"
"483650","달바글로벌","2517","10575","8058","376224450","1581755800","1205531350"
"058610","에스피지","276","14677","14401","21632750","1159090150","1137457400"
"047810","한국항공우주","32083","39520","7437","4797487300","5923315150","1125827850"
"086790","하나금융지주","1116","13084","11968","103639350","1216202700","1112563350"
"437730","삼현","252","17408","17156","15864450","1104297150","1088432700"
"039490","키움증권","481","3840","3359","150458000","1207706250","1057248250"
"145020","휴젤","115","4405","4290","27711250","1048706500","1020995250"
"00680K","미래에셋증권2우B","0","80777","80777","0","960121165","960121165"
"003490","대한항공","817","44114","43297","17989450","973631850","955642400"
"107640","한중엔시에스","72","21544","21472","3111350","933286450","930175100"
"237690","에스티팜","207","7271","7064","27148600","948715200","921566600"
"112040","위메이드","691","33173","32482","19520750","901202050","881681300"
"380550","뉴로핏","3058","39862","36804","69903800","913558600","843654800"
"005850","에스엘","286","18358","18072","12749450","843017575","830268125"
"034230","파라다이스","416","49014","48598","6893010","814948830","808055820"
"006805","미래에셋증권우","0","52640","52640","0","780089280","780089280"
"004170","신세계","888","3865","2977","231427750","1011384500","779956750"
"012330","현대모비스","3612","5488","1876","1428452750","2166797000","738344250"
"443060","HD현대마린솔루션","181","4029","3848","34369500","765334200","730964700"
"298040","효성중공업","530","910","380","992841000","1706329000","713488000"
"032350","롯데관광개발","13660","45066","31406","293908225","982248300","688340075"
"141080","리가켐바이오","6163","9901","3738","1114591150","1787889600","673298450"
"327260","RF머트리얼즈","7766","35459","27693","183780375","849297075","665516700"
"336260","두산퓨얼셀","42","20852","20810","1297950","647092900","645794950"
"071050","한국금융지주","2127","5725","3598","359847950","971936500","612088550"
"278470","에이피알","10212","12687","2475","2327187750","2880020500","552832750"
"003570","SNT다이내믹스","1136","11171","10035","61606950","613555900","551948950"
"090430","아모레퍼시픽","182","4550","4368","21684350","542366150","520681800"
"417310","코람코더원리츠","19","59024","59005","164970","510424450","510259480"
"00088K","한화3우B","0","12310","12310","0","492554450","492554450"
"260970","에스앤디","0","7046","7046","0","490136700","490136700"
"441270","파인엠텍","0","44180","44180","0","475721610","475721610"
"082920","비츠로셀","78","22930","22852","1575520","464562320","462986800"
"066575","LG전자우","800","10704","9904","37186000","497344675","460158675"
"068270","셀트리온","3413","5443","2030","728811750","1171344000","442532250"
"183300","코미코","4715","9141","4426","448486800","876751900","428265100"
"319660","피에스케이","5397","15349","9952","230968075","658974150","428006075"
