종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"005380","현대차","34553","103937","69384","10422813750","31482072000","21059258250"
"000270","기아","19802","147016","127214","2433681100","18102848300","15669167200"
"000660","SK하이닉스","53418","75872","22454","31135220500","44484510000","13349289500"
"298380","에이비엘바이오","2511","52475","49964","495323250","10439695000","9944371750"
"141080","리가켐바이오","2646","30683","28037","496844450","5745634300","5248789850"
"277810","레인보우로보틱스","1465","10588","9123","683600000","4979304000","4295704000"
"005385","현대차우","0","15014","15014","0","3097286250","3097286250"
"005387","현대차2우B","597","14095","13498","124801250","2949404500","2824603250"
"226950","올릭스","626","16165","15539","83142300","2151606050","2068463750"
"220100","퓨쳐켐","0","64550","64550","0","2001304825","2001304825"
"058610","에스피지","10829","36978","26149","782542450","2694165200","1911622750"
"039440","에스티아이","1108","62708","61600","32618000","1871863300","1839245300"
"486990","노타","11000","51791","40791","482339950","2321388550","1839048600"
"084370","유진테크","2348","24363","22015","183290300","1907266800","1723976500"
"087010","펩트론","3795","9824","6029","1048888250","2697209000","1648320750"
"011070","LG이노텍","879","6472","5593","254695250","1894724000","1640028750"
"452430","사피엔반도체","2811","47815","45004","97191250","1676802125","1579610875"
"950160","코오롱티슈진","195","18759","18564","16086800","1547730250","1531643450"
"290650","엘앤씨바이오","2997","25140","22143","199873300","1680895200","1481021900"
"006400","삼성SDI","11431","15864","4433","3620886000","5075274250","1454388250"
"251270","넷마블","793","30215","29422","39133950","1492091625","1452957675"
"103140","풍산","1135","14344","13209","118062000","1492119900","1374057900"
"001430","세아베스틸지주","12087","54020","41933","410593350","1781822650","1371229300"
"042670","HD현대인프라코어","2574","88910","86336","38989745","1390702835","1351713090"
"138610","나이벡","3010","31098","28088","145819150","1418416275","1272597125"
"454910","두산로보틱스","1596","15508","13912","131564200","1294764400","1163200200"
"466100","클로봇","814","22542","21728","42110000","1148763700","1106653700"
"005935","삼성전자우","2595","15945","13350","209970750","1293388050","1083417300"
"012330","현대모비스","3195","6097","2902","1152224500","2225208750","1072984250"
"318060","그래피","5945","55139","49194","122021150","1170777750","1048756600"
"047810","한국항공우주","5898","14862","8964","646201100","1646358550","1000157450"
"237690","에스티팜","5597","13506","7909","693888950","1692893450","999004500"
"010120","LS ELECTRIC","1063","3005","1942","530744750","1501523750","970779000"
"108490","로보티즈","7393","10593","3200","2082073500","3016068250","933994750"
"000250","삼천당제약","5894","9374","3480","1413339000","2248770250","835431250"
"000155","두산우","0","1542","1542","0","829277000","829277000"
"0126Z0","삼성에피스홀딩스","1030","2441","1411","580791000","1383183000","802392000"
"353200","대덕전자","6588","22589","16001","325691975","1120059100","794367125"
"244920","에이플러스에셋","0","86515","86515","0","773851520","773851520"
"007810","코리아써키트","836","19800","18964","33608725","797343825","763735100"
"295310","에이치브이엠","2777","31038","28261","73799000","824140050","750341050"
"240810","원익IPS","13027","24564","11537","824144350","1567507350","743363000"
"001060","JW중외제약","41","24931","24890","1111100","677870925","676759825"
"077970","STX엔진","1082","18988","17906","40594025","713164800","672570775"
"327260","RF머트리얼즈","710","32402","31692","14786325","657203225","642416900"
"107640","한중엔시에스","759","12374","11615","39929500","658642750","618713250"
"082740","한화엔진","3593","16004","12411","164152750","733192350","569039600"
"091580","상신이디피","0","40000","40000","0","557364900","557364900"
"267260","HD현대일렉트릭","512","1122","610","435119500","953459000","518339500"
"010130","고려아연","109","438","329","161323000","651227500","489904500"
"357550","석경에이티","0","7156","7156","0","481061200","481061200"
"003720","삼영","63","67215","67152","445410","476541755","476096345"
"000990","DB하이텍","1171","8278","7107","77390100","547786600","470396500"
"272110","케이엔제이","656","18799","18143","15819500","454705425","438885925"
"009155","삼성전기우","50","3590","3540","6109550","442186000","436076450"
"013030","하이록코리아","0","13108","13108","0","433689675","433689675"
"352820","하이브","3189","4578","1389","945493250","1379008750","433515500"
"062040","산일전기","228","3112","2884","33899300","464599900","430700600"
"069960","현대백화점","936","5610","4674","84728750","511003750","426275000"
"271560","오리온","460","4091","3631","46697050","414346850","367649800"
"007660","이수페타시스","13481","15832","2351","1977063900","2339958000","362894100"
"347850","디앤디파마텍","14193","18345","4152","1240479400","1597181800","356702400"
"083650","비에이치아이","1390","8121","6731","72157000","425029350","352872350"
"00088K","한화3우B","0","8994","8994","0","346351175","346351175"
"194370","제이에스코퍼레이션","8726","35527","26801","112219510","455015390","342795880"
"458870","씨어스테크놀로지","0","2921","2921","0","325419500","325419500"
"036620","감성코퍼레이션","15188","63643","48455","101801575","426636620","324835045"
"195870","해성디에스","817","6795","5978","43519100","364110650","320591550"
"033100","제룡전기","0","8581","8581","0","300343400","300343400"
"069620","대웅제약","288","1782","1494","54052400","335465700","281413300"
"138930","BNK금융지주","2806","20006","17200","43118540","308975795","265857255"
"060250","NHN KCP","0","16652","16652","0","264091860","264091860"
"358570","지아이이노베이션","0","12543","12543","0","252611990","252611990"
"475830","오름테라퓨틱","0","2926","2926","0","249027550","249027550"
"003570","SNT다이내믹스","1398","6533","5135","65290450","307967350","242676900"
"400760","NH올원리츠","1776","69000","67224","6393220","248137924","241744704"
"475960","토모큐브","0","4006","4006","0","235164450","235164450"
"098460","고영","2476","10918","8442","66807825","296159300","229351475"
"397030","에이프릴바이오","2900","8210","5310","119296100","341304875","222008775"
"002380","KCC","488","1007","519","209862250","431013250","221151000"
"481070","에이유브랜즈","301","10847","10546","6092940","220630240","214537300"
"041830","인바디","0","6513","6513","0","206840600","206840600"
"093050","LF","71","10754","10683","1312080","198521700","197209620"
"090435","아모레퍼시픽우","0","4223","4223","0","193413350","193413350"
"017960","한국카본","6389","12895","6506","187373650","380720150","193346500"
"005300","롯데칠성","321","1800","1479","41662200","233788700","192126500"
"236200","슈프리마","263","5419","5156","9704700","200529000","190824300"
"006260","LS","516","1519","1003","95778100","282413000","186634900"
"105840","우진","38","10137","10099","693120","184122925","183429805"
"281740","레이크머티리얼즈","1071","12593","11522","16832420","200204615","183372195"
"032350","롯데관광개발","9109","17158","8049","204908750","383880025","178971275"
"098070","한텍","0","5100","5100","0","178729125","178729125"
"053030","바이넥스","0","11206","11206","0","170780935","170780935"
"079550","LIG넥스원","955","1387","432","366752250","533461500","166709250"
"034730","SK","981","1597","616","261681500","423338500","161657000"
"089860","롯데렌탈","87","5131","5044","2775300","163559950","160784650"
"271940","일진하이솔루스","441","11122","10681","6415045","162309150","155894105"
"007070","GS리테일","1089","7935","6846","24212675","177126900","152914225"
"318160","셀바이오휴먼텍","0","15560","15560","0","140010540","140010540"
"051500","CJ프레시웨이","0","5236","5236","0","139765325","139765325"
"005810","풍산홀딩스","334","3962","3628","12601450","149732500","137131050"
"005440","현대지에프홀딩스","10717","26783","16066","86657155","216611060","129953905"
"140860","파크시스템스","25","582","557","5448000","126944000","121496000"
"453340","현대그린푸드","77","7606","7529","1204280","120250590","119046310"
"251970","펌텍코리아","148","2294","2146","8016600","124220800","116204200"
"033240","자화전자","1288","6242","4954","28590350","139914350","111324000"
"069260","TKG휴켐스","98","5767","5669","1906100","112145320","110239220"
"037460","삼지전자","220","7912","7692","3087510","112099980","109012470"
"285130","SK케미칼","3401","4932","1531","236869850","344339600","107469750"
"489460","바이오비쥬","0","7952","7952","0","106073230","106073230"
"043370","피에이치에이","0","8876","8876","0","105894260","105894260"
"471050","대신밸런스제17호스팩","0","48000","48000","0","105360000","105360000"
"417310","코람코더원리츠","56","13067","13011","446320","105710215","105263895"
"123410","코리아에프티","0","12598","12598","0","104960140","104960140"
