종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"005930","삼성전자","106179","198356","92177","11461074550","21583719550","10122645000"
"000270","기아","13159","86536","73377","1628544150","10708792000","9080247850"
"329180","HD현대중공업","7917","23791","15874","4368283000","13242013000","8873730000"
"128940","한미약품","626","18009","17383","286505750","8156547500","7870041750"
"0126Z0","삼성에피스홀딩스","2587","15404","12817","1480467500","8966393500","7485926000"
"005380","현대차","44748","69265","24517","13282278500","20645107500","7362829000"
"007660","이수페타시스","6921","50243","43322","1053728800","7516084200","6462355400"
"249420","일동제약","2429","142752","140323","96295575","5735507225","5639211650"
"226950","올릭스","606","40299","39693","85295100","5685758150","5600463050"
"011070","LG이노텍","826","17630","16804","244041500","5249016250","5004974750"
"373220","LG에너지솔루션","5712","16003","10291","2507760750","7095551250","4587790500"
"000720","현대건설","42027","103198","61171","3137875950","7710905350","4573029400"
"298040","효성중공업","1088","3021","1933","2181936500","6144153500","3962217000"
"010120","LS ELECTRIC","1037","7543","6506","522140500","3841418000","3319277500"
"237690","에스티팜","133","21644","21511","17196700","2802284400","2785087700"
"039200","오스코텍","6847","49190","42343","411504500","2976206200","2564701700"
"448900","한국피아이엠","6102","49594","43492","329566900","2814756500","2485189600"
"058610","에스피지","5462","36331","30869","398064700","2648488950","2250424250"
"064400","LG씨엔에스","151","34090","33939","9857300","2222228250","2212370950"
"005385","현대차우","72","10079","10007","14690500","2060803000","2046112500"
"251270","넷마블","571","41635","41064","28260600","2070865275","2042604675"
"042670","HD현대인프라코어","4829","127671","122842","79739955","2117106965","2037367010"
"034230","파라다이스","13995","123567","109572","249357600","2208582035","1959224435"
"138930","BNK금융지주","3166","129285","126119","48016645","1970406045","1922389400"
"052690","한전기술","183","17949","17766","18520300","1813821950","1795301650"
"437730","삼현","540","35468","34928","26881050","1767803050","1740922000"
"005387","현대차2우B","1322","9715","8393","271054250","2005925000","1734870750"
"087010","펩트론","3146","9309","6163","860424000","2561469250","1701045250"
"042520","한스바이오메드","364","51075","50711","11872600","1675486350","1663613750"
"214450","파마리서치","1329","5288","3959","519748750","2086617250","1566868500"
"010130","고려아연","74","1060","986","113483000","1618947500","1505464500"
"456160","지투지바이오","13711","32310","18599","1060617500","2542410900","1481793400"
"082740","한화엔진","3686","35645","31959","167037250","1609503700","1442466450"
"009155","삼성전기우","0","10519","10519","0","1369387650","1369387650"
"220100","퓨쳐켐","10000","47310","37310","336383450","1566670775","1230287325"
"103590","일진전기","3928","23723","19795","228530650","1439056900","1210526250"
"009150","삼성전기","14005","18133","4128","3840064750","5037853500","1197788750"
"083650","비에이치아이","2394","21781","19387","127395000","1158753650","1031358650"
"098460","고영","18026","53105","35079","490459650","1497008600","1006548950"
"294870","HDC현대산업개발","247","45912","45665","5238925","977115275","971876350"
"443060","HD현대마린솔루션","481","5119","4638","96227700","1025534300","929306600"
"032350","롯데관광개발","5159","43602","38443","115459525","995453225","879993700"
"047810","한국항공우주","724","8634","7910","79575550","953688700","874113150"
"298380","에이비엘바이오","10758","14936","4178","2122258650","2981889700","859631050"
"267270","HD현대건설기계","504","8530","8026","52625550","900175300","847549750"
"039440","에스티아이","0","27747","27747","0","823813225","823813225"
"267250","HD현대","1628","5654","4026","335222750","1154313000","819090250"
