종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"005930","삼성전자","144324","1154350","1010026","14129511300","113119206750","98989695450"
"278470","에이피알","15207","98953","83746","3727031250","24414348000","20687316750"
"035420","NAVER","5689","69021","63332","1503664500","18236358750","16732694250"
"207940","삼성바이오로직스","5070","14010","8940","8904877500","24691435000","15786557500"
"0126Z0","삼성에피스홀딩스","8823","28247","19424","4250847500","13278193250","9027345750"
"007660","이수페타시스","18297","53538","35241","2320322600","6810113150","4489790550"
"001040","CJ","655","21852","21197","124795750","4141175750","4016380000"
"000660","SK하이닉스","42320","48600","6280","22340037000","25858429500","3518392500"
"009150","삼성전기","23753","39036","15283","5365431250","8846456250","3481025000"
"064350","현대로템","26592","46300","19708","4610553450","8064239850","3453686400"
"003230","삼양식품","3068","5600","2532","4165219000","7602483000","3437264000"
"020150","롯데에너지머티리얼즈","13935","85942","72007","566450150","3560095775","2993645625"
"006730","서부T&D","17099","249934","232835","217683505","3180790320","2963106815"
"499790","GS피앤엘","11302","64747","53445","606739150","3505253950","2898514800"
"128940","한미약품","1061","7338","6277","474066000","3289386000","2815320000"
"222800","심텍","1753","52791","51038","86174450","2610808450","2524634000"
"001450","현대해상","0","74485","74485","0","2090162025","2090162025"
"103590","일진전기","3130","41364","38234","169238050","2242987300","2073749250"
"310210","보로노이","1278","10022","8744","294574750","2355318750","2060744000"
"267270","HD현대건설기계","0","20367","20367","0","1967223700","1967223700"
"012450","한화에어로스페이스","5497","7662","2165","4686803000","6607701000","1920898000"
"000810","삼성화재","562","4377","3815","262624000","2052923500","1790299500"
"034730","SK","1139","8157","7018","288013000","2070745000","1782732000"
"032350","롯데관광개발","15517","96061","80544","337927650","2104345950","1766418300"
"103140","풍산","24","16301","16277","2274600","1544965400","1542690800"
"015760","한국전력","33631","65509","31878","1615701375","3151157050","1535455675"
"095340","ISC","4669","21556","16887","406795050","1886235650","1479440600"
"105560","KB금융","1924","13729","11805","235749900","1679092750","1443342850"
"034230","파라다이스","29729","103348","73619","524047805","1822984115","1298936310"
"042670","HD현대인프라코어","76043","155447","79404","1126358415","2345029825","1218671410"
"086790","하나금융지주","603","13727","13124","55082650","1261249100","1206166450"
"033780","KT&G","8330","16565","8235","1216450700","2418674350","1202223650"
"089030","테크윙","54698","80544","25846","2447803325","3610147375","1162344050"
"257720","실리콘투","776","23498","22722","36201975","1100744500","1064542525"
"079550","LIG넥스원","2675","5221","2546","1039920500","2063941500","1024021000"
"017800","현대엘리베이터","2939","15545","12606","237695200","1257575650","1019880450"
"002380","KCC","496","2996","2500","201400500","1218430000","1017029500"
"009540","HD한국조선해양","3865","6217","2352","1670056000","2672099250","1002043250"
"011790","SKC","739","9994","9255","78798400","1071130750","992332350"
"000720","현대건설","3936","20355","16419","236817000","1225519000","988702000"
"055550","신한지주","3361","16038","12677","260036150","1248123600","988087450"
"005935","삼성전자우","8321","20782","12461","614524600","1533452800","918928200"
"018260","삼성에스디에스","278","5746","5468","46740400","965528550","918788150"
"290650","엘앤씨바이오","803","16655","15852","41649400","872318000","830668600"
"180640","한진칼","0","7433","7433","0","784827600","784827600"
"029780","삼성카드","3874","18211","14337","208012600","981514700","773502100"
"204320","HL만도","4347","23069","18722","181715650","952584775","770869125"
"003720","삼영","500","112889","112389","3285000","729283620","725998620"
"010140","삼성중공업","8684","35406","26722","217155950","887174800","670018850"
"140860","파크시스템스","50","2747","2697","11752000","646859000","635107000"
"000155","두산우","11","1158","1147","5911000","635463000","629552000"
"078520","에이블씨엔씨","0","61966","61966","0","605062265","605062265"
"204620","글로벌텍스프리","1747","80511","78764","11846315","550804115","538957800"
"244920","에이플러스에셋","772","68017","67245","6146260","540744690","534598430"
"439260","대한조선","4807","12957","8150","305477650","831210500","525732850"
"309710","아이티켐","3149","18607","15458","101766425","594321375","492554950"
"000670","영풍","50","8416","8366","2925000","486329950","483404950"
"389650","넥스트바이오메디컬","732","7312","6580","53493400","534709700","481216300"
"348210","넥스틴","611","8318","7707","36190600","494208900","458018300"
"023530","롯데쇼핑","370","6675","6305","26398800","482618050","456219250"
"009155","삼성전기우","0","4355","4355","0","446897650","446897650"
"122640","예스티","505","24000","23495","8916460","430251380","421334920"
"488280","에스투더블유","112","17592","17480","2699050","421537400","418838350"
"108490","로보티즈","272","2304","2032","55610000","468361650","412751650"
"009830","한화솔루션","234","15384","15150","6189900","408344475","402154575"
"005387","현대차2우B","111","1974","1863","21808900","389308350","367499450"
"175330","JB금융지주","547","16149","15602","12809800","378273800","365464000"
"010620","HD현대미포","960","2482","1522","210428750","548013750","337585000"
"058610","에스피지","485","7517","7032","22648850","348889900","326241050"
"402340","SK스퀘어","11753","12675","922","3212237000","3510703750","298466750"
"008770","호텔신라","0","5956","5956","0","292806800","292806800"
"104830","원익머트리얼즈","451","10080","9629","13509450","303788400","290278950"
"077970","STX엔진","0","9060","9060","0","281879350","281879350"
"468530","프로티나","6733","10709","3976","427664500","701546050","273881550"
"336260","두산퓨얼셀","280","9458","9178","8236150","278992975","270756825"
"071055","한국금융지주우","22","2201","2179","2659300","266980300","264321000"
"0068Y0","비엔케이제3호스팩","149","126338","126189","296385","251469518","251173133"
"437730","삼현","0","8818","8818","0","247745100","247745100"
"024110","기업은행","521","12536","12015","10589200","252202500","241613300"
"475830","오름테라퓨틱","1908","6043","4135","106403600","338078600","231675000"
"028260","삼성물산","5331","6328","997","1166754750","1392252750","225498000"
"006260","LS","3559","4802","1243","644136450","868682150","224545700"
"004990","롯데지주","215","7241","7026","6514450","220418800","213904350"
"030000","제일기획","50","9238","9188","1120850","208175350","207054500"
"251270","넷마블","0","3813","3813","0","199116850","199116850"
"049430","코메론","0","14721","14721","0","182506700","182506700"
"356860","티엘비","1494","4255","2761","96255300","275170650","178915350"
"0015G0","그린광학","0","8508","8508","0","173582020","173582020"
"039830","오로라","43381","54020","10639","675680530","846078710","170398180"
"082740","한화엔진","1407","5325","3918","61071000","230358050","169287050"
"001430","세아베스틸지주","0","6107","6107","0","162867350","162867350"
"450950","아스테라시스","0","11743","11743","0","156664415","156664415"
"457190","이수스페셜티케미컬","0","3077","3077","0","151377550","151377550"
"071970","HD현대마린엔진","988","2863","1875","79327800","230268700","150940900"
"417310","코람코더원리츠","0","22053","22053","0","150678310","150678310"
"126340","비나텍","12776","14473","1697","691267350","841175950","149908600"
"00680K","미래에셋증권2우B","0","15169","15169","0","149855660","149855660"
"102710","이엔에프테크놀로지","223","3620","3397","9649775","156026700","146376925"
"023160","태광","0","6242","6242","0","139602100","139602100"
"030200","KT","1488","4148","2660","74526325","207808225","133281900"
"475400","씨메스","0","4723","4723","0","131485525","131485525"
"009420","한올바이오파마","3694","6552","2858","160667275","285563000","124895725"
"083500","에프엔에스테크","0","9324","9324","0","124554250","124554250"
"305090","마이크로디지탈","0","16643","16643","0","122629350","122629350"
"161390","한국타이어앤테크놀로지","2621","4677","2056","152812600","274345550","121532950"
"473980","노머스","0","5807","5807","0","119443700","119443700"
"047050","포스코인터내셔널","3250","5531","2281","167949250","286928100","118978850"
"017940","E1","0","1428","1428","0","118751400","118751400"
"131290","티에스이","0","2523","2523","0","117948300","117948300"
"317330","덕산테코피아","0","6502","6502","0","115247350","115247350"
"006620","동구바이오제약","0","19563","19563","0","108584485","108584485"
"014680","한솔케미칼","182","683","501","38167500","146508000","108340500"
"326030","SK바이오팜","581","1388","807","74931000","182722700","107791700"
"078350","한양디지텍","0","5000","5000","0","106923350","106923350"
"211050","인카금융서비스","2321","10069","7748","31213210","135741780","104528570"
"241710","코스메카코리아","432","1860","1428","31435900","135516300","104080400"
"482630","삼양엔씨켐","0","6000","6000","0","102179870","102179870"
"382150","온코크로스","0","9000","9000","0","101931570","101931570"
"125490","한라캐스트","8403","17776","9373","90071935","190340250","100268315"
