종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"247540","에코프로비엠","1253","81663","80410","199394100","13046726350","12847332250"
"108490","로보티즈","13286","50055","36769","3111290500","12198635750","9087345250"
"357780","솔브레인","1755","32329","30574","507501250","9341836500","8834335250"
"278470","에이피알","10257","42603","32346","2555730250","10640449000","8084718750"
"196170","알테오젠","7721","21470","13749","4202714500","11755454000","7552739500"
"003230","삼양식품","11619","17023","5404","15481274500","22830589000","7349314500"
"204320","HL만도","3286","136720","133434","169066750","7105071450","6936004700"
"277810","레인보우로보틱스","3555","18388","14833","1519297500","8188933500","6669636000"
"035720","카카오","7094","112743","105649","422787700","6721656750","6298869050"
"095340","ISC","1100","47774","46674","122848600","5335549750","5212701150"
"000660","SK하이닉스","50894","60189","9295","27359900000","32434108500","5074208500"
"055550","신한지주","122","63271","63149","9683500","5000521000","4990837500"
"051910","LG화학","1713","13575","11862","640921750","5075929250","4435007500"
"141080","리가켐바이오","13737","35147","21410","2694722050","6919142050","4224420000"
"098460","고영","48357","207393","159036","1266477150","5387933250","4121456100"
"009420","한올바이오파마","2971","79397","76426","148265650","4212663975","4064398325"
"298380","에이비엘바이오","16412","35139","18727","3144756750","6775727450","3630970700"
"086520","에코프로","1261","38531","37270","115157500","3535573150","3420415650"
"950160","코오롱티슈진","4730","39207","34477","408008150","3410122550","3002114400"
"058610","에스피지","4107","49056","44949","255501450","3071766950","2816265500"
"005290","동진쎄미켐","75375","143154","67779","2898189200","5678635725","2780446525"
"178320","서진시스템","0","88831","88831","0","2266948275","2266948275"
"226950","올릭스","6279","21890","15611","857067750","2987396500","2130328750"
"397030","에이프릴바이오","6229","56799","50570","252143700","2296379650","2044235950"
"107640","한중엔시에스","4704","46866","42162","226193850","2262631525","2036437675"
"403870","HPSP","5215","69093","63878","162419150","2164934525","2002515375"
"003720","삼영","500","265594","265094","3711770","1967502935","1963791165"
"475830","오름테라퓨틱","3679","35610","31931","226802900","2182908450","1956105550"
"394800","쓰리빌리언","1794","154709","152915","22371210","1926499050","1904127840"
"308430","셀비온","0","78424","78424","0","1873150275","1873150275"
"006730","서부T&D","9134","163577","154443","105658750","1888823245","1783164495"
"166090","하나머티리얼즈","1232","39747","38515","55324450","1812686200","1757361750"
"066970","엘앤에프","490","12790","12300","62692250","1631151450","1568459200"
"003670","포스코퓨처엠","460","7848","7388","96559250","1647274000","1550714750"
"437730","삼현","549","38135","37586","22278375","1552681500","1530403125"
"00680K","미래에셋증권2우B","9431","139950","130519","94973920","1411113095","1316139175"
"011170","롯데케미칼","660","18374","17714","47582200","1337239700","1289657500"
"307950","현대오토에버","404","6783","6379","80674200","1349445550","1268771350"
"101490","에스앤에스텍","7117","30253","23136","376421500","1604829250","1228407750"
"004170","신세계","4060","9242","5182","943327000","2147542500","1204215500"
"023530","롯데쇼핑","229","16396","16167","16790100","1202262250","1185472150"
"214150","클래시스","1155","20600","19445","68899600","1233134850","1164235250"
"058470","리노공업","4291","19805","15514","284850750","1349902600","1065051850"
"138930","BNK금융지주","7080","75660","68580","107787890","1156035640","1048247750"
"348210","넥스틴","280","15855","15575","18479900","1046520100","1028040200"
"039030","이오테크닉스","1422","4839","3417","385786250","1320821750","935035500"
"214370","케어젠","986","11385","10399","80775900","1004438900","923663000"
"389650","넥스트바이오메디컬","2188","12094","9906","193395500","1067026600","873631100"
"036930","주성엔지니어링","1819","31528","29709","53306600","923784700","870478100"
"237690","에스티팜","1149","8395","7246","135675100","985875400","850200300"
"105560","KB금융","3451","10047","6596","433804150","1261885500","828081350"
"160190","하이젠알앤엠","1450","15332","13882","82992500","879275300","796282800"
"000670","영풍","985","12170","11185","66476800","832887200","766410400"
"086790","하나금융지주","11797","19557","7760","1107082050","1835398850","728316800"
"089890","코세스","362","26173","25811","10156400","733318625","723162225"
"309710","아이티켐","4226","21808","17582","188428475","902396200","713967725"
"100840","SNT에너지","344","18614","18270","13089200","724932175","711842975"
"012510","더존비즈온","200","7826","7626","18414600","721662900","703248300"
"316140","우리금융지주","11997","37689","25692","326514550","1027097875","700583325"
"042670","HD현대인프라코어","109403","156878","47475","1587670675","2284522400","696851725"
"005830","DB손해보험","0","5420","5420","0","686706500","686706500"
"007390","네이처셀","0","28679","28679","0","673184800","673184800"
"028670","팬오션","26390","191350","164960","103882207","754094849","650212642"
"006400","삼성SDI","844","3005","2161","252833250","901012000","648178750"
"112040","위메이드","0","22347","22347","0","647896900","647896900"
"285130","SK케미칼","1600","10359","8759","115625800","747924400","632298600"
"011200","HMM","4194","35375","31181","83988500","713144545","629156045"
"382150","온코크로스","0","43031","43031","0","574338960","574338960"
"006260","LS","3670","6846","3176","637646200","1205843250","568197050"
"499790","GS피앤엘","7894","19577","11683","382286025","946105025","563819000"
"000120","CJ대한통운","0","5766","5766","0","540145500","540145500"
"051600","한전KPS","69","10201","10132","3668150","541886400","538218250"
"128940","한미약품","2251","3430","1179","1017553250","1551964000","534410750"
"041510","에스엠","1787","6329","4542","193480900","688660400","495179500"
"336260","두산퓨얼셀","1258","17041","15783","39418100","532120250","492702150"
"007070","GS리테일","2967","24651","21684","64941850","541552950","476611100"
"009155","삼성전기우","306","4197","3891","35428500","487553250","452124750"
"017800","현대엘리베이터","3981","9089","5108","348313300","795155700","446842400"
"001040","CJ","995","3399","2404","174872800","603729300","428856500"
"000250","삼천당제약","0","1839","1839","0","414871000","414871000"
"445680","큐리옥스바이오시스템즈","0","4333","4333","0","411120450","411120450"
"014680","한솔케미칼","1311","2966","1655","313834500","724265500","410431000"
"089030","테크윙","11270","19313","8043","554343000","956246825","401903825"
"039830","오로라","1001","25000","23999","16516070","414163260","397647190"
"002380","KCC","226","1155","929","94458500","483155000","388696500"
"220100","퓨쳐켐","0","11812","11812","0","384452425","384452425"
"000157","두산2우B","0","832","832","0","380574500","380574500"
"140410","메지온","175","4879","4704","13640800","381960700","368319900"
"481070","에이유브랜즈","0","20470","20470","0","358824330","358824330"
"036620","감성코퍼레이션","0","52907","52907","0","331910305","331910305"
"454910","두산로보틱스","3599","7617","4018","272770400","599107200","326336800"
"078520","에이블씨엔씨","0","33614","33614","0","322839915","322839915"
"041830","인바디","143","10352","10209","4506875","326228200","321721325"
"074600","원익QnC","0","14246","14246","0","303291675","303291675"
"115180","큐리언트","400","9995","9595","12380850","309874650","297493800"
"007810","코리아써키트","7184","16121","8937","254339000","551350600","297011600"
"388720","유일로보틱스","0","3492","3492","0","295857800","295857800"
"084370","유진테크","1187","4796","3609","95976500","387372450","291395950"
"102710","이엔에프테크놀로지","224","6430","6206","10615900","300490700","289874800"
"310210","보로노이","358","1539","1181","85862500","371815500","285953000"
"131290","티에스이","1785","6651","4866","105162450","390846000","285683550"
"095610","테스","2754","9446","6692","109864100","390118000","280253900"
"399720","가온칩스","224","5378","5154","11896500","287041850","275145350"
"440110","파두","26342","36421","10079","732167000","1002396125","270229125"
"466100","클로봇","600","6697","6097","26262050","295638750","269376700"
"006340","대원전선","0","71384","71384","0","268415130","268415130"
"139480","이마트","5","3165","3160","397500","254177400","253779900"
"017670","SK텔레콤","22","4601","4579","1171900","246296850","245124950"
"0093G0","미래에셋비전스팩8호","988","124691","123703","1956436","247022060","245065624"
"042700","한미반도체","2344","4290","1946","284728000","526186400","241458400"
"065350","신성델타테크","0","4047","4047","0","231563700","231563700"
