종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"005930","삼성전자","118884","389283","270399","17636505950","57527913700","39891407750"
"000660","SK하이닉스","24688","58853","34165","18613733000","44431715500","25817982500"
"034020","두산에너빌리티","60941","185986","125045","5771382200","17623203900","11851821700"
"010130","고려아연","992","7113","6121","1544441500","11109677500","9565236000"
"005935","삼성전자우","67668","145413","77745","7474285850","15989155600","8514869750"
"003490","대한항공","37801","291997","254196","924289625","7164967075","6240677450"
"214450","파마리서치","7195","21815","14620","3037525750","9255200750","6217675000"
"403870","HPSP","3599","154071","150472","128248150","5579577750","5451329600"
"298020","효성티앤씨","882","14924","14042","255609500","4329500500","4073891000"
"353200","대덕전자","3576","80831","77255","185226650","4159959950","3974733300"
"196170","알테오젠","15089","21691","6602","7435116000","10991009000","3555893000"
"141080","리가켐바이오","8782","25872","17090","1398365600","4248549200","2850183600"
"277810","레인보우로보틱스","843","5767","4924","413415750","2885570250","2472154500"
"000150","두산","1920","4713","2793","1580448500","3890613500","2310165000"
"083650","비에이치아이","1404","39109","37705","82788900","2332790150","2250001250"
"012510","더존비즈온","127","21515","21388","11802000","1994998500","1983196500"
"080220","제주반도체","0","61830","61830","0","1946927525","1946927525"
"402340","SK스퀘어","21622","26259","4637","9606329750","11516142250","1909812500"
"010120","LS ELECTRIC","1073","4651","3578","563538000","2457778000","1894240000"
"009420","한올바이오파마","3377","37471","34094","171129150","1918750750","1747621600"
"090430","아모레퍼시픽","20","14334","14314","2422400","1746271350","1743848950"
"034220","LG디스플레이","7829","132690","124861","98740375","1678146625","1579406250"
"00088K","한화3우B","443","31876","31433","21825800","1597099375","1575273575"
"010060","OCI홀딩스","1611","14441","12830","184660100","1664670100","1480010000"
"006260","LS","1554","8085","6531","345189750","1810442750","1465253000"
"489790","한화비전","8069","34723","26654","431886750","1886057950","1454171200"
"066570","LG전자","19819","32921","13102","1941783800","3307254050","1365470250"
"347700","스피어","30","79798","79768","505480","1362460360","1361954880"
"166090","하나머티리얼즈","4998","29527","24529","268260000","1616349650","1348089650"
"052690","한전기술","8492","18960","10468","1050681150","2349515500","1298834350"
"007810","코리아써키트","10672","29358","18686","671602400","1851170150","1179567750"
"100790","미래에셋벤처투자","0","84496","84496","0","1090693825","1090693825"
"192820","코스맥스","546","6235","5689","102305350","1161068600","1058763250"
"278470","에이피알","13433","17347","3914","3243545250","4212704250","969159000"
"456160","지투지바이오","9450","21108","11658","760865200","1726351100","965485900"
"003550","LG","2306","12564","10258","206429200","1138565100","932135900"
"171090","선익시스템","2224","19522","17298","111163600","960988700","849825100"
"183300","코미코","3067","11350","8283","304822600","1134037350","829214750"
"031980","피에스케이홀딩스","22297","37095","14798","1258060750","2081029750","822969000"
"015760","한국전력","18540","32770","14230","1007751800","1797185800","789434000"
"000120","CJ대한통운","416","8440","8024","40732000","827000800","786268800"
"000250","삼천당제약","3330","5978","2648","875366750","1627638000","752271250"
"011780","금호석유화학","1803","6487","4684","252519600","914475500","661955900"
"051900","LG생활건강","5","2472","2467","1319500","655767500","654448000"
"476830","알지노믹스","11544","15170","3626","1743838300","2388132100","644293800"
"036620","감성코퍼레이션","0","119239","119239","0","629135000","629135000"
"222800","심텍","19055","30333","11278","983371300","1578652700","595281400"
"194480","데브시스터즈","5149","22493","17344","167003825","733653500","566649675"
"145020","휴젤","377","2678","2301","88815250","639462500","550647250"
"047040","대우건설","38624","165215","126591","172588525","713367995","540779470"
"004990","롯데지주","33","19239","19206","919950","539410750","538490800"
"950160","코오롱티슈진","474","7195","6721","34926400","540703000","505776600"
"089030","테크윙","7332","17114","9782","359891275","840851900","480960625"
"122870","와이지엔터테인먼트","806","7414","6608","56139050","517505300","461366250"
"319660","피에스케이","3600","14434","10834","149568875","603815850","454246975"
"084370","유진테크","2072","7339","5267","169887000","607772200","437885200"
"030200","KT","3836","11537","7701","207335450","626614700","419279250"
